,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L
Precuneus_L,0.09501083882736691,0.38102540983097793,0.4400302529455413,0.7628723020020415,0.39142960247599246,-0.26819279467816365,0.7548669363658465,0.035544633266530734,0.518419972014368,-0.08002139437590874,0.2131781981534147,0.3115848757506215,-0.18128988959589884,0.8618729724464185,0.4147962225300283,-0.020918624853772595,0.6879325926490771,0.17938769997158968,0.2237469716786751,0.8041236411425473,0.1452864996034248,0.36063742630418955,0.4547500869106308,0.73399011153463,0.3418136587926291,0.3699232603661086,0.4214197863838084,0.6050145124577667,1.0,0.5716865760684602,0.5593769156538144,0.10178578596195692,0.5906450084630527,0.4671487929156475,0.8778541031453079,0.18463192945181683,0.3181385748555661,0.1060360932867244,0.19266242241137954,0.7834190615521018,0.6255193543853045,0.4117439626201876,0.41557879040214996,0.6067873020311846,0.2968970863838438,0.6269244787468887,0.38189360008109785,0.2758407939887369,0.6734766697834265,0.6362490333230961
SupraMarginal_R,0.24189271099128698,0.5584209359109494,0.26893003879911587,0.7394913313176045,0.3052111715858216,3.850582444837051e-06,0.4887373189807038,-0.0017313643322987376,0.280787947346277,0.08966879992227643,0.1611306371528078,0.5240828135270895,-0.10253115646732128,0.2993593382126414,0.15203441542807747,0.10752190983717297,0.4814404212732505,0.43249302018215735,0.10354267717349155,0.3908337292087724,0.0962346612049259,0.254046940024879,0.4893595623325847,0.4012141506239874,0.05449715257004539,0.43228778214195657,0.2519471248512565,0.4873128629785187,0.5716865760684602,1.0,0.27786092789036626,0.47262092484190116,0.6126185290787833,0.5977653227635205,0.4694998801060403,0.1461688552678704,-0.0075643125218351195,0.46295506450367757,0.3229577012139159,0.4916276693376447,0.5871458878770406,0.4732056529711315,0.24962658857679929,0.4135189517553264,0.499817476579575,0.46899948293138627,0.2581615564002379,0.2851315454905675,0.7460102306988564,0.46850576398182175
Vermis_6,0.2358927540964062,0.3766382269036906,0.14740461517033898,0.5396403196465044,0.22276035150893528,-0.11767905983747946,0.6959443552737082,0.41783605281388125,0.6431951391998386,-0.1183756296155127,0.09937617865634366,0.39840978438493296,-0.1895505092900541,0.606992318310256,0.4415278995341561,-0.037974831648055166,0.46684402789453805,-0.01039153114212558,0.20908087215350024,0.5687309235647645,-0.028932736048753207,-0.14861975099653457,0.11148141113688452,0.4315759791204509,0.485937047292213,0.0879198481489134,0.4039095835570099,0.21422746868653453,0.5593769156538144,0.27786092789036626,1.0,-0.0019926153327407556,0.4414194185419848,0.26543082598290485,0.6587692724526205,-0.04435940385512201,0.5648500642426333,-0.09176231463462886,-0.19537619732408976,0.5846086294112193,0.34805180043564504,0.30330854206255914,0.30003111872321003,0.6343005832478268,0.09034379929376732,0.4393933125798325,0.2943861781887646,0.002860376360368615,0.225057259754744,0.44177924363589155
Thal_PuL_L,0.4529085188751221,0.3483809991179342,0.1005370458622527,0.4277818612262296,0.1590832504584096,0.3801342515340475,0.07253666064237901,-0.08948296994454275,0.08285688499105168,0.34900700926346995,0.1783398913259925,0.4613742601831261,0.3425264172652429,-0.012815002675636643,0.101500050849995,0.16640015994317506,0.4268485429032988,0.8521402312587636,0.12040615795942052,0.16110123383503713,0.4329818438058933,0.23321547840709636,0.5704524129606642,0.33599369384730815,0.0411049286691967,0.4730584644063749,0.12037813242064187,0.23260813750175946,0.10178578596195692,0.47262092484190116,-0.0019926153327407556,1.0,0.2907360267613355,0.23862931880401678,0.1587404999351494,0.44206526320416445,-0.1613374417031426,0.625826017718814,0.06244723669445313,0.3787336424622416,0.6166544062850797,0.6340838972777998,0.17944216836310953,0.3679560015333487,0.7414423854347879,0.22254041108057399,0.353804798340246,0.6447481414419339,0.23306600761714202,0.26723872852578684
Occipital_Sup_R,0.0021209477256942484,0.49666421399043026,0.20845270101983546,0.5384423036546169,0.0467058087270773,-0.019649777107989912,0.649655781026547,0.34364043316729764,0.4271339320493737,-0.11743782865837306,0.1473159260760215,0.42942057350619023,-0.14734004687909402,0.4633945149652385,0.41674886642384645,-0.12796856197494696,0.40513947484794355,0.14488878404376668,-0.06978727990682908,0.43314181432634685,-0.2656193212318004,0.1075495211056404,0.19701848776756495,0.5285225109588103,0.12897468262563305,0.29107827590262075,0.335220413264967,0.771011899440154,0.5906450084630527,0.6126185290787833,0.4414194185419848,0.2907360267613355,1.0,0.3420334767586382,0.4771061624398395,0.1667738942185915,0.39258764405810825,0.1609703228738354,0.049604281949360805,0.3962824231822089,0.2941843124043182,0.27864878433385254,0.07161331277997235,0.4555120947232435,0.3864653518875562,0.7203117524578219,-0.07231074686485514,0.0009714617756321122,0.6041032570919437,0.31076502333360856
ParaHippocampal_L,0.3838939126717215,0.5990010345981943,0.6565408744706207,0.624049575402606,0.338372606106465,0.22158554815143475,0.19051818637253135,0.10753589628192652,0.4945744973759613,0.20144002143297096,0.3433421811439289,0.5162641242526735,0.26436789672697464,0.19686059819569512,0.1788360312681253,0.5041876785274665,0.5610531247199957,0.3790638520580515,0.3312354415600388,0.17733285807070975,0.4407981811060059,0.43824740161203835,0.6205573865094257,0.17560109584221117,0.39811543278039013,0.6692876975736333,0.56915792322446,0.19437684384454149,0.4671487929156475,0.5977653227635205,0.26543082598290485,0.23862931880401678,0.3420334767586382,1.0,0.3507691582879953,0.2395611286440534,0.15893081806153575,0.2573572646933226,0.7572082684430749,0.5265237504725125,0.4495617297045852,0.5157825058409056,0.4216296877787488,0.4942576000526718,0.44540681916485864,0.02784122222997943,0.4980726666228217,0.4155916098897508,0.23499382540590327,0.5586848005482772
Supp_Motor_Area_L,0.15045542634875608,0.18291395547858777,0.3225811578187524,0.7350599950097211,0.49696955259477804,-0.38605246634330626,0.6824181873158545,0.03137587966372716,0.4380005225645499,-0.060576504971709216,0.009640985213416988,0.2165823796814703,-0.2423819707302681,0.9290132895491602,0.390604231370198,-0.11129045460378237,0.719912418319109,0.23964854859634305,0.35691740867826244,0.9453470124037288,0.17649603724228563,0.2723281658660508,0.4887620789478296,0.845319356723876,0.38277806793584934,0.2624752688704101,0.3563479258143539,0.4658768923141515,0.8778541031453079,0.4694998801060403,0.6587692724526205,0.1587404999351494,0.4771061624398395,0.3507691582879953,1.0,0.062313482301852775,0.302178539087781,0.106748845218835,0.04251274005449084,0.8422225840012149,0.7014780183144214,0.39724447336857227,0.4486843689898521,0.5402187773259868,0.3086920271589174,0.5446033463045974,0.45494709575082837,0.28701471557255104,0.6469044359523454,0.5859352735872153
SN_pc_L,0.305031290130692,0.41881337196665236,0.21627879767518748,0.31717336707400334,0.14013511068752293,0.3303898787841211,0.03528902061503921,0.19026397930577874,0.3908662081216868,0.3233548870649205,0.5112297576085875,0.3946610337127511,0.4639390368588731,0.047175778082253796,0.21800979415506638,0.18936187025219153,0.3624759833231084,0.5579479414372864,-0.2297056275727666,-0.001651878092962649,0.4733993266964775,0.5511653907391827,0.317209948736112,0.014352472909338398,0.42512204357312966,0.6194432265940507,0.3014396235340112,-0.037278279277810834,0.18463192945181683,0.1461688552678704,-0.04435940385512201,0.44206526320416445,0.1667738942185915,0.2395611286440534,0.062313482301852775,1.0,0.22200140168628807,0.3594604200684766,0.27316463781148753,0.2816159814594719,0.32675007674988527,0.6142789234564303,0.39046759484569477,0.5164548307054547,0.45776550707886837,0.0913350627098568,0.28273993856320334,0.6213838934282672,-0.0532010580593852,0.39768361537589536
Cerebellum_Crus1_R,-0.024540636005533967,0.36275155833220785,0.09941055267112771,0.32870702025144766,0.023323562550295843,0.04768499732632044,0.3764078588650802,0.6816487825831388,0.7523234873248754,-0.07828412453396319,0.25951890582059617,0.29039411206265475,0.010167943978462504,0.4010248588223126,0.5287426670008964,0.009775230360870623,0.22602592192213883,-0.15266114159321167,-0.1802766087982336,0.20816163316441202,-0.11317532868820596,0.20913174872691112,-0.08539953089614324,0.15090603855110094,0.5719920343666162,0.30424094303545085,0.46642530397882204,0.05784642938372692,0.3181385748555661,-0.0075643125218351195,0.5648500642426333,-0.1613374417031426,0.39258764405810825,0.15893081806153575,0.302178539087781,0.22200140168628807,1.0,-0.24461113792347275,0.0400933685715027,0.2762184424249448,-0.06446474864711481,0.16225261852099954,0.160715028088416,0.48513061732168744,0.0901556333784122,0.22662656341093196,-0.043470635419281776,-0.05790542287373561,-0.11072288256260199,0.332579358798625
Thal_AV_R,0.24072477854965654,0.26127326440865084,0.08775680338360274,0.25709956655583915,0.33465819372737154,0.12044167200089412,-0.018749510094148894,-0.12081560232032929,-0.06365129501548629,0.16194053764953267,0.11107301480412994,0.5023087482331916,0.2384173972618772,-0.027166411217927837,-0.13773760739784577,0.18057065546709294,0.26886524237536785,0.7166811455245804,0.1421373004407382,0.10221695929963301,0.316209429138807,0.23522182051128965,0.43308920584146726,0.20121632732192743,-0.13131819150287402,0.40235788485153784,0.05527995823923989,0.191054521322168,0.1060360932867244,0.46295506450367757,-0.09176231463462886,0.625826017718814,0.1609703228738354,0.2573572646933226,0.106748845218835,0.3594604200684766,-0.24461113792347275,1.0,0.22939267015491158,0.20761385468120172,0.5224249119517066,0.6560826604898607,0.1612435412958551,0.13647256437289912,0.40877475695626975,0.09857100761368026,0.3521196015754324,0.49554809737144134,0.3420246062995292,0.12345522968029748
Amygdala_L,0.188125052074994,0.3685495739795691,0.6085439328898022,0.34843399818343906,0.3328505907917066,0.21667838220313643,-0.2432969941300587,-0.04084931546785586,0.29571848638802056,0.28058766313076794,0.29256181311994905,0.3467233185740617,0.39558304831632923,-0.03204345528050079,0.0579631786197013,0.5856192413478475,0.3598460671121713,0.27567999302845103,0.2074114927295314,-0.0918214118189186,0.4744188466678721,0.6638349090552401,0.564876096861361,-0.09617686779826211,0.28265950960548863,0.6909481931019504,0.4602534061692046,-0.04849632162486418,0.19266242241137954,0.3229577012139159,-0.19537619732408976,0.06244723669445313,0.049604281949360805,0.7572082684430749,0.04251274005449084,0.27316463781148753,0.0400933685715027,0.22939267015491158,1.0,0.24626041763866552,0.2248385833677145,0.3687793392224304,0.39749162628395035,0.2130316982953298,0.3302329712570758,-0.30880597353955896,0.4119303365617319,0.4187477259796103,0.03252368034113471,0.4392338497977183
Frontal_Mid_2_R,0.4270040874217986,0.38278842003595,0.5560840699880938,0.8670864367199853,0.5130187027814107,0.03313791452169819,0.5016664063223197,0.037174647470469536,0.6007440560035651,0.24210248705954635,0.16675333311136148,0.41775758653231726,0.15842455212453016,0.7333564177653661,0.4934320215757697,0.2879265184456501,0.89922586750942,0.5362848176647883,0.4497598179017396,0.72505046953451,0.5123724781167205,0.4915639156011273,0.7404959422216792,0.6817692449675969,0.5496535116730823,0.5876455583062623,0.5440559697450165,0.3472825736237466,0.7834190615521018,0.4916276693376447,0.5846086294112193,0.3787336424622416,0.3962824231822089,0.5265237504725125,0.8422225840012149,0.2816159814594719,0.2762184424249448,0.20761385468120172,0.24626041763866552,1.0,0.8223022769183178,0.6701921619550932,0.6118121434213382,0.7233992221069376,0.5973356946068799,0.39963017743006873,0.7194137490624617,0.6386949801976006,0.40944824852176065,0.7883782069317787
Frontal_Sup_2_L,0.4469386685278633,0.34522768817976235,0.35926456878027657,0.741231506578926,0.6756964823102863,-0.026116017461668792,0.35126594075823037,-0.2214757838619521,0.30064436723088606,0.28549363807883155,0.1246887280601565,0.4766502423523116,0.1572147028181389,0.5536284615408114,0.19744182839156932,0.24023221358431113,0.7554592614698763,0.7638256203035911,0.43748528987536445,0.6582432455934466,0.5644764370302843,0.397975425798266,0.8065985499764708,0.6396865348025921,0.28632710967329156,0.5106259653312133,0.3350588232668601,0.2745815729055351,0.6255193543853045,0.5871458878770406,0.34805180043564504,0.6166544062850797,0.2941843124043182,0.4495617297045852,0.7014780183144214,0.32675007674988527,-0.06446474864711481,0.5224249119517066,0.2248385833677145,0.8223022769183178,1.0,0.7400866678798869,0.5713010421603869,0.5736638629075318,0.6045793080901432,0.30682243202984233,0.7541453377094749,0.7279849515459146,0.530591124985933,0.6319845260377331
Thal_VL_L,0.4563802550747152,0.6103994254229309,0.35530318181000115,0.6647666602877774,0.5177904608702408,0.314520044333021,0.16904227853686288,0.12669843264270064,0.5048607963333701,0.3327689180745581,0.3593937215340465,0.7358980325712251,0.46743794300364666,0.28050346506107043,0.3005836973717738,0.40124066333012237,0.7013939211403447,0.8139836237747837,0.23846328776291006,0.28146264680075633,0.6232885461643177,0.535593892866737,0.7038890753261042,0.28421283042521617,0.45501463051679397,0.7577466655473172,0.4048463856231695,0.10621334701118106,0.4117439626201876,0.4732056529711315,0.30330854206255914,0.6340838972777998,0.27864878433385254,0.5157825058409056,0.39724447336857227,0.6142789234564303,0.16225261852099954,0.6560826604898607,0.3687793392224304,0.6701921619550932,0.7400866678798869,1.0,0.6073255573345467,0.70331364438736,0.6855533282545445,0.1482908779801615,0.7238898694121589,0.8213730444187882,0.18962500437299734,0.6779077071363915
Temporal_Inf_L,0.39683113730466524,0.2821236476922937,0.42700609157906855,0.5528966497766021,0.48875075412242475,-0.020590235783048864,0.10259575995016688,-0.04322112634893945,0.4700072725709542,0.3552134386337728,0.13182173272996803,0.3821972607188267,0.46308720040775253,0.37916929775057495,0.24885316786375883,0.3235819981024322,0.6957714651296121,0.3878696029904194,0.42786487142540863,0.3364787700950647,0.6574753016824815,0.4485991433800678,0.6103566935262096,0.08359616560207012,0.6785284544627361,0.5468794443569879,0.5094951987400553,-0.2250051594127789,0.41557879040214996,0.24962658857679929,0.30003111872321003,0.17944216836310953,0.07161331277997235,0.4216296877787488,0.4486843689898521,0.39046759484569477,0.160715028088416,0.1612435412958551,0.39749162628395035,0.6118121434213382,0.5713010421603869,0.6073255573345467,1.0,0.5868387003687414,0.3749765368935473,-0.023395727976227687,0.7757229831280185,0.6276587042094085,0.09501029948595392,0.6111379244015273
Vermis_1_2,0.4338268157995371,0.6810464716844868,0.3681004460054008,0.7254237916085462,0.315345202692279,0.27843350471194706,0.4853404829868017,0.2959509266874074,0.7565630718241213,0.1934153020804499,0.47654032708821276,0.6287153147004619,0.2962154292683002,0.48800099359937205,0.6038185595894997,0.18672909685322825,0.7270889268236609,0.4338375747031737,0.13605636350008252,0.39090192801536616,0.455854853887607,0.3683876799723744,0.5156581392911223,0.3325986525589171,0.6758229934147139,0.6038369669809556,0.5371041823748312,0.16410092811968546,0.6067873020311846,0.4135189517553264,0.6343005832478268,0.3679560015333487,0.4555120947232435,0.4942576000526718,0.5402187773259868,0.5164548307054547,0.48513061732168744,0.13647256437289912,0.2130316982953298,0.7233992221069376,0.5736638629075318,0.70331364438736,0.5868387003687414,1.0,0.5402006761813823,0.3233686130724578,0.553583599904504,0.5624721233085054,0.13755302765540184,0.7718849844188076
Rolandic_Oper_R,0.553898740811275,0.3994675901016773,0.40206204305819704,0.6883504195390365,0.2581412050072939,0.4924691232196193,0.13219306988634594,0.1452939801333152,0.37367415788496805,0.5703337625957305,0.21953598005825609,0.447892659753349,0.446063120162489,0.149843557490939,0.48853693837279843,0.384949262837576,0.6842170970879402,0.7647948906423774,0.2117790884301506,0.23474465835089994,0.5015357625069027,0.5583130961214374,0.7443341994867456,0.36617009804895767,0.34698609460141744,0.7273761103692923,0.33252641522919907,0.27622033694549114,0.2968970863838438,0.499817476579575,0.09034379929376732,0.7414423854347879,0.3864653518875562,0.44540681916485864,0.3086920271589174,0.45776550707886837,0.0901556333784122,0.40877475695626975,0.3302329712570758,0.5973356946068799,0.6045793080901432,0.6855533282545445,0.3749765368935473,0.5402006761813823,1.0,0.27900515852900815,0.45398931571154794,0.7289489532807573,0.19536767498829283,0.6243186439762975
Occipital_Sup_L,0.07193352427910217,0.14575131559958834,0.172914135122152,0.4736793063128685,-0.022234936244106218,-0.1768563826800878,0.7525243182750455,0.19655723857492308,0.23673834844642608,-0.03780439928541097,0.038623416318724874,0.08571690746332321,-0.33496117341411036,0.5474182847915655,0.4062848785888867,-0.2687126993644799,0.31804259023989084,0.08986126891823895,-0.07420293415778392,0.5907747407693208,-0.3010444880968215,-0.01957525470801772,0.10199852880329602,0.6568569840623759,-0.013520050748578196,0.019356627075173733,0.07471750161843022,0.7720804539893349,0.6269244787468887,0.46899948293138627,0.4393933125798325,0.22254041108057399,0.7203117524578219,0.02784122222997943,0.5446033463045974,0.0913350627098568,0.22662656341093196,0.09857100761368026,-0.30880597353955896,0.39963017743006873,0.30682243202984233,0.1482908779801615,-0.023395727976227687,0.3233686130724578,0.27900515852900815,1.0,-0.12506687680977277,-0.008166356881803886,0.6382609109402061,0.2161206578029538
Thal_VA_L,0.5262653837816461,0.3025707994041304,0.4934172731735762,0.5580772525272201,0.5996480124348141,0.17085661384177891,0.03827955095576568,-0.19895599048305834,0.37153264565819666,0.40489687662273627,0.10429821047270986,0.4792091424529693,0.5022211219154553,0.3157085426063471,0.13712803707461116,0.5355445040010991,0.7125530186156085,0.6132822254653595,0.6352777263182462,0.3530444754208136,0.7916012028577949,0.4033978239026088,0.7827560285143704,0.24048288933364448,0.494497571315235,0.5525843405918475,0.46553048443052114,-0.13172288627903647,0.38189360008109785,0.2581615564002379,0.2943861781887646,0.353804798340246,-0.07231074686485514,0.4980726666228217,0.45494709575082837,0.28273993856320334,-0.043470635419281776,0.3521196015754324,0.4119303365617319,0.7194137490624617,0.7541453377094749,0.7238898694121589,0.7757229831280185,0.553583599904504,0.45398931571154794,-0.12506687680977277,1.0,0.7548253686864533,0.06035704685285167,0.6536440486292104
Caudate_L,0.5095196977038656,0.3297961840105277,0.44472300256223163,0.5651756323741168,0.49898486289016486,0.35241231546317586,-0.0506514567392306,-0.12507112409280824,0.2935782729315135,0.4978084505299159,0.3063319918422295,0.40285836597903857,0.5438805374841259,0.17362143521506757,0.27675280449553463,0.43501767402731095,0.6913031459986553,0.8607783745173787,0.27961997463090227,0.18958628518285206,0.8265987577289802,0.6673973430191197,0.8110142974025896,0.21708635273077526,0.4251686981779039,0.7082531662307838,0.3212413278680666,-0.061214043898966466,0.2758407939887369,0.2851315454905675,0.002860376360368615,0.6447481414419339,0.0009714617756321122,0.4155916098897508,0.28701471557255104,0.6213838934282672,-0.05790542287373561,0.49554809737144134,0.4187477259796103,0.6386949801976006,0.7279849515459146,0.8213730444187882,0.6276587042094085,0.5624721233085054,0.7289489532807573,-0.008166356881803886,0.7548253686864533,1.0,0.061548062336409866,0.6649116716450915
Parietal_Inf_R,-0.10303985770769117,0.1352240147487941,0.0911027886346192,0.5105414759771517,0.3684331520129479,-0.5168230946544113,0.5826219032274464,-0.20032374508603987,-0.0441832755688682,-0.1869232655404338,-0.08789672744558201,0.11499848290047043,-0.5065692783143364,0.6024059285631379,0.0504531247716621,-0.30491119669524935,0.3326126956952441,0.19919158270913828,0.0726157470375059,0.6613077402058417,-0.18534846218923925,0.13335776299101434,0.29867003011800886,0.6747199229236026,-0.1815403613539152,0.03423680397012398,-0.007995748073466038,0.6721243249205642,0.6734766697834265,0.7460102306988564,0.225057259754744,0.23306600761714202,0.6041032570919437,0.23499382540590327,0.6469044359523454,-0.0532010580593852,-0.11072288256260199,0.3420246062995292,0.03252368034113471,0.40944824852176065,0.530591124985933,0.18962500437299734,0.09501029948595392,0.13755302765540184,0.19536767498829283,0.6382609109402061,0.06035704685285167,0.061548062336409866,1.0,0.23103655903253023
Thal_IL_L,0.40920502051334723,0.5149897260959246,0.4563196359083723,0.8302896592868169,0.5207373328105017,0.24336084671975552,0.357523239144459,0.17717384904104663,0.7010856524274236,0.3416314223220799,0.2922415987247829,0.4666183836147414,0.22391253076189274,0.5051797517896405,0.6237387689004894,0.36226104418458593,0.7859954758176622,0.4469098208022573,0.19922924122740124,0.4514183762284711,0.5472535112514954,0.6557615810239139,0.6954217978486242,0.36740378098484316,0.6515395746611111,0.6560151761231505,0.4859755479367031,0.12491395483364745,0.6362490333230961,0.46850576398182175,0.44177924363589155,0.26723872852578684,0.31076502333360856,0.5586848005482772,0.5859352735872153,0.39768361537589536,0.332579358798625,0.12345522968029748,0.4392338497977183,0.7883782069317787,0.6319845260377331,0.6779077071363915,0.6111379244015273,0.7718849844188076,0.6243186439762975,0.2161206578029538,0.6536440486292104,0.6649116716450915,0.23103655903253023,1.0
