,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_IL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_MGN_L
Rolandic_Oper_R,0.27406334072903216,0.4211283786081924,0.15588154104188331,0.7218330414447962,-0.07161030237736006,-0.45891818877768864,0.19439829689744828,0.21361639418629247,0.6685415363976316,0.3877003622980713,0.2837573113533877,0.09287988743966624,-0.005910707529584112,0.11130750622214934,0.3911943087223838,0.41995231124176075,-0.04287123732455631,0.10440439675435612,-0.10255097931055834,0.008307312474751517,-0.2659319425136437,0.24578786462707208,0.2592468881959552,-0.017076390716663285,0.10552809702276102,0.36507611235453974,-0.004510211537038396,-0.04718782140630532,0.2610480550170053,-0.19436091978464512,0.3085728745736777,0.17545124038030205,0.010591559613746727,0.12785186876713325,0.08767748936074278,0.45628907601852603,0.5515521922841465,0.09879019935041461,-0.2842656920612547,-0.15480569231421212,-0.08648079636901924,0.1864492932846297,0.4366801776355399,0.2827364304537487,1.0,0.010694555731753512,0.5336634568554264,-0.0462226141513329,-0.25246206618458894,0.2628961664576627,0.07851493241299666,0.08695682278557473,0.2360764328663815,0.47714231426923825,0.25336258712380566,0.1848234829808811,0.32882606538719605,0.4456444680699875,0.14419402279215318,0.336463365956373,0.06799364894328806,0.24040840266768315,0.43163624104389575,0.023697191532219948,0.2920874027518742,0.506766023398344,0.049918012715488576,0.4679587490049891,0.048702707385776,0.022109426010840177,0.17866374554556566,0.2119072551849478,0.20400601869508583,-0.09156671919331258,0.4028917244032787,0.3083927715205001,0.516925203202797,0.042933181246212156,0.18167100897341215,0.02622338696155985
Occipital_Sup_L,-0.22877141575233287,-0.2184021279160761,-0.08683234651088177,-0.07687192102871733,-0.2858009163656922,0.13525323374929746,0.8515566468483762,0.5486890264037007,0.15959514907368286,-0.40837334155787447,0.31977338294173435,0.32959272529896755,-0.3913166303626415,0.4071057638072842,0.34865588290975513,0.05426408629707124,-0.22801071560623196,-0.3914942033576187,-0.004700109798545228,0.1303802029794529,0.6143629107215735,0.01524775364893741,-0.15688837450749607,0.16065676658659217,0.385492281998504,-0.3301499193486272,-0.5835170746844086,0.5576047144872907,0.4913990195683284,0.306905121921704,0.11548173165099462,-0.2240642482363198,0.8532489958675072,-0.2181595089643892,0.15695783531837762,-0.3692526290829277,0.41620821917466544,-0.2095114014054986,-0.22902652913484153,-0.22529590563804539,0.17083040758162288,-0.17817768150457441,-0.23096237872983788,-0.2223032925852898,0.010694555731753512,1.0,-0.5084367817306711,-0.239175418378356,0.48990478639673135,0.24231609523322684,-0.4709660982729123,-0.03977663321558736,-0.46963674878084855,0.013681771170818808,0.3020811848135471,-0.32095043860584715,0.1560242883494825,-0.1908993792951339,0.41905487001457564,-0.4401258840008835,0.5076275358327503,-0.5309999307580003,-0.07183524033962976,-0.2573453424992012,-0.23543882894892465,-0.27051557274652366,0.4471799627304065,0.023831236693918442,-0.2281693189561556,-0.6811368030078762,0.04293016400562684,0.14891416825651824,-0.6428100164914828,0.46658580356580637,-0.2577367128132737,0.07132190381425738,-0.08906497836993248,0.22284273750161493,-0.020194325115482848,-0.0005519652782528874
Thal_VPL_R,0.28486691303476297,0.6439848040438779,0.2825462641206906,0.533019763538117,0.12070912936779081,-0.4950466273205997,-0.26200116165835535,-0.16286041563568326,0.33415785328566155,0.48195688143194937,-0.041259626647790544,0.029727002847146716,0.33859641680986535,-0.051871036491634416,0.04423230344581996,0.30148116706697653,0.22285944908648808,0.47251164514975497,0.024673416083265884,-0.08181951982650457,-0.6631660490690816,0.15317032101760797,0.44738435810021243,-0.07833948928684331,-0.22974482240470218,0.596380565606613,0.4718059817951649,-0.2150350241730857,-0.0015233703333208636,-0.3952835251528335,0.23080190219394256,0.387373163331023,-0.5071379734563158,0.351555059283619,-0.11180235829374499,0.5777282762111327,0.09463423991107019,0.275398161706166,-0.11708614526126607,0.030854807231613643,-0.13757114402650544,0.1384883276379193,0.6853826511741316,0.46940399208010897,0.5336634568554264,-0.5084367817306711,1.0,0.27744670886379874,-0.47300152720862554,-0.045847560814487626,0.5102605457258461,0.07771627623675001,0.4723233022981659,0.4469709703278957,0.036236663383991924,0.3116261619508037,0.08867067052943137,0.7420950166929048,-0.21137204631051643,0.7150815099666306,-0.1560610821596585,0.42144151785720774,0.47783839267759287,0.0832022714140198,0.27562957105030117,0.5024930969022551,-0.16925521955701703,0.4424658450555363,0.3338497640475625,0.5443522619441071,0.06359570962524838,0.1188980247268423,0.6725709335331578,-0.241574966214539,0.6503456403944428,0.2635330229482704,0.4858363068083275,-0.08573044542496056,0.049231365312990674,0.044393498107876725
Caudate_L,-0.018837834310337226,-0.21273423209123732,-0.13579722556741322,-0.011735598226442533,0.3859654487807049,-0.06758463905266357,-0.3082779912256593,-0.45453075988016756,-0.15774426158705565,0.23661321251717718,-0.5549074311418806,0.5572441161499208,0.0305528956653432,-0.508830805069624,-0.5289528122414553,0.34917627696036196,0.7368134544894156,0.29216473792970105,0.3701718826800846,-0.4539416829489833,-0.20642629856587671,-0.5708935974976326,0.4536496698361554,-0.10751134828565691,-0.5731917110094452,0.4445345087012079,0.25784119899834,-0.08157221367975623,-0.3885559105829591,-0.41949465334395925,-0.0017854801544609825,0.7081253050899341,-0.3660754001018886,0.3757070664659177,-0.7156879234489029,0.020370083012995897,-0.28779250835880205,0.035437926723698006,0.09530943654816523,-0.18492986695434915,0.20726422932796348,0.4012597592032946,0.46086177020077357,0.6768261967564084,-0.0462226141513329,-0.239175418378356,0.27744670886379874,1.0,-0.41357921862593683,-0.5698744772999937,0.5438168881640161,-0.5114327156629046,0.3038562264323953,0.15050088733676056,-0.36979244935769234,0.591837633960349,-0.4908844041134658,0.32566368352722963,-0.7036671602004194,0.15183023997254846,-0.19366640386533943,0.2953835421564315,-0.011596131990684093,0.36047761104254106,-0.09542936125010024,-0.09246281421205035,-0.13726472514919305,0.4406087411147072,0.45375562869476876,0.25187158615104255,-0.703387480556109,-0.07929974374922713,0.5658065060207644,0.3970934084936684,0.17477706250569996,-0.05975500157594235,0.31614874816187394,-0.5524630787889702,-0.40390786476694435,-0.011662156321875125
Parietal_Inf_R,-0.04245993883701899,-0.209198043726064,0.011098705813362562,-0.12254308545532448,-0.24190595036484872,0.5724466547444412,0.45735930170712785,0.1997474727113598,-0.39888418867209213,-0.23591397839496742,-0.04505638799094639,-0.2163237872415004,-0.1537922292739793,0.4168702101315403,-0.04218136808551553,-0.35762654150893813,-0.30219861612076593,-0.2022994093377086,-0.09686470191484974,0.06376333255088285,0.40984861107933657,0.006514586305277736,-0.31392139834094795,0.10996627318746706,0.004934462088636012,-0.44427304592220956,-0.35327970476370996,0.5110412706405526,0.46954878370303715,0.8408525313994815,-0.1864380888813126,-0.34921403903243087,0.7296469108471677,-0.06335057755532247,0.2553225549811499,-0.17281828470762564,-0.010351588255917997,-0.01151729151811625,0.14308850784575336,-0.002075508856847424,-0.009207258735464819,-0.339237010337991,-0.42323900478316073,-0.49263362599423327,-0.25246206618458894,0.48990478639673135,-0.47300152720862554,-0.41357921862593683,1.0,-0.15800895095403222,-0.45125154999248374,0.030233920128040503,-0.23158203278668868,-0.13645313792213865,0.18102473421263549,-0.4135127972048903,-0.17896842936284185,-0.45841423490794914,0.7904216306724967,-0.44356154115652485,-0.015227076415311031,-0.24866468200852004,-0.14711378780348552,-0.20019262033685312,-0.20609767318488323,-0.15573100557511718,0.043295259160743726,-0.401770364251476,-0.21512953942055088,-0.38974107117635753,0.10849077437795765,0.1799840039361991,-0.5730050681117204,0.0114096736120408,-0.21879872661907376,0.03421059038970533,-0.3379175795573835,0.3457535675402912,-0.33923026953336033,0.031651178396317946
Cerebellum_Crus1_R,0.04221600603339939,0.37509446289557746,0.22949743455350574,0.16170972819804572,-0.49050814854046254,-0.36865181297961985,0.30761390608426864,0.6477085997316914,0.5628547561477006,-0.06431599819890157,0.7404485155889596,-0.021324081429072838,-0.02583445604972404,0.4521795118475484,0.7857275715716604,0.020173778024926172,-0.6021340626189771,-0.3164291977755022,-0.14423717665120445,0.5291831572869039,0.19023990658661516,0.680534126255818,-0.0480298221285826,0.14981027336612057,0.8356228795095556,-0.22354846311581555,-0.13331233499809617,-0.012880026981017319,0.3645033399215738,-0.18085276321146806,0.1758942147011868,-0.48877267963832116,0.1817299670162905,-0.31515381866469094,0.5932646899808797,0.007507929891454011,0.5192076614493348,-0.32360186164439975,-0.4929306350130306,0.018225178151380625,-0.18283303393264413,-0.11638943932754707,0.00253499841325102,-0.2501646586545126,0.2628961664576627,0.24231609523322684,-0.045847560814487626,-0.5698744772999937,-0.15800895095403222,1.0,-0.257604015181139,0.4415345840245144,-0.20198777090860967,0.12778234924364032,0.4501307773216077,-0.2910447088409071,0.830510240332956,0.13795707283157288,0.2016016351676525,0.047785925105170185,0.45902700378870986,-0.212444804579613,0.0988967147854177,-0.4196339510999897,0.34341327549468503,0.11202873712923134,0.31242490392246364,0.03559780395959396,-0.36825207935613696,-0.23027580030880626,0.606725448411287,0.038031704682593266,-0.25279159756900943,-0.1816063218712204,-0.014859426099157358,0.24933235614930496,-0.052493967679840124,0.441188441774845,0.8613535491527066,-0.08074442942352844
Thal_VA_L,0.11362394871879233,0.23877872597564626,0.2572033653232533,0.06516102359733841,0.19310379352099993,-0.17077216363708392,-0.4490174140828528,-0.3574413419224858,-0.11001387531885358,0.32016784854864916,-0.18158422711702815,0.06271683576821001,0.3066706412348542,-0.14937056971910434,-0.1792325971634284,0.030695531998734697,0.49449722302639726,0.35092431013135666,0.28232063416998765,-0.014860641870197705,-0.4335911780611851,0.004763397306971645,0.5429833169235871,0.104621153354635,-0.28669687981112246,0.33415086093436003,0.3861964631818145,-0.16411118469199718,-0.1885454605703335,-0.49095655811638605,0.09886885272344577,0.28876674591220286,-0.5806632624215874,0.43895978455477175,-0.18083089348122533,0.36309141344664747,-0.3272057825670196,0.30070642145332127,-0.028062016219393828,0.12194934040651884,0.1305378456215144,0.14833134109192125,0.61793356526897,0.45525960157663065,0.07851493241299666,-0.4709660982729123,0.5102605457258461,0.5438168881640161,-0.45125154999248374,-0.257604015181139,1.0,0.06812364141600274,0.48839390006993855,0.27231841520635997,-0.2432613042731731,0.35545366087723246,-0.2642850018988073,0.5071226202997741,-0.45908230818792034,0.4162958178675916,-0.1908829863748431,0.37709280635127096,0.16796334610115884,0.15256318915976752,0.23466129965939025,0.2630957941101154,-0.03996558939336961,0.27325541462008895,0.29414031252191,0.6219048373356322,-0.11042343571017985,0.07834660623032644,0.7144862896345673,0.12243473772172613,0.4555069153640134,0.17944107211839502,0.20372883854685098,-0.14745116204184164,-0.14166926982270384,0.22200063201077758
Frontal_Sup_Medial_L,0.0701987782403114,0.40575949589289056,0.5377670341031469,-0.12756669939453913,-0.241235437082607,-0.03304653189694878,-0.06298337779808492,0.3454527960816322,-0.047347628900408174,-0.0464629507234527,0.6058960145180816,-0.5426592725088984,0.268446289723152,0.37753107118574475,0.557389809069546,-0.454774039872485,-0.3076091959083148,-0.029712000695944204,-0.17668489475255597,0.5542495245170559,-0.06287052971426983,0.728424429032045,-0.013576436419328175,0.14063487835597951,0.48046300601468855,-0.3958586054394354,-0.05423643172667797,-0.14254418492051626,0.14877854131001483,0.028186335221810417,0.03829175143972273,-0.5242734355114793,-0.12026119199288896,0.0669966135229002,0.7557136873852865,0.30486793994037525,-0.12971286884680674,0.40624698843274565,-0.039208889109579044,0.599234671297023,0.1422290116357407,-0.3536789756245744,0.1325263957257392,-0.37739653865799744,0.08695682278557473,-0.03977663321558736,0.07771627623675001,-0.5114327156629046,0.030233920128040503,0.4415345840245144,0.06812364141600274,1.0,0.17527812559114117,0.07859083186172479,-0.017542319476346817,-0.4740212407061576,0.3273574658995957,0.15008471665382225,0.33336313893907193,0.10473198371074915,0.0769550139023038,-0.010725524018990866,-0.09037013671603775,-0.19150976951473891,0.22936981611138735,0.4019932855085369,0.33861888583390165,-0.33994716846403633,-0.2605715336712534,0.27022976489909895,0.9317518094222869,0.2713131438640256,0.07736884217153302,-0.08791734025398863,0.2034660457637205,0.25067147592017075,-0.2928235439650557,0.41969343213014104,0.22989237718233338,0.18164844602137897
SN_pc_R,0.6381804152274044,0.21856259393608357,0.3951359003433918,0.1843889144715435,0.11310008832989066,-0.16481345625607152,-0.34327645761219056,-0.3039312170571737,-0.15716391139486982,0.5392680286383874,-0.24353103299065185,-0.16253250808293238,0.4765321425744731,-0.0603381245896991,-0.170637165161995,-0.08061258497451643,0.2966966568971478,0.2884869060067191,0.149471946090458,0.11469932745640952,-0.4120572401166937,0.16236888516737227,0.2894533880395343,0.20407929108058584,-0.4344086173018221,0.15485537190433848,0.45368655142834596,-0.03551397668033418,-0.062138785778111875,-0.2727117282808229,-0.056412975630330146,0.265225004703038,-0.4723462032592924,0.28728799399769706,-0.006746954100577236,0.49700396993754825,-0.35977711319013056,0.36245334865149686,-0.01852474072937539,0.20629872365876947,-0.05209245489515358,0.020288081994463362,0.5223830163388443,0.3143654090984351,0.2360764328663815,-0.46963674878084855,0.4723233022981659,0.3038562264323953,-0.23158203278668868,-0.20198777090860967,0.48839390006993855,0.17527812559114117,1.0,0.2837379834377672,-0.28452002633980267,0.17323516570291797,-0.25359843470976323,0.36777439826582314,-0.1963916245730697,0.21432460910881007,-0.4985170835137223,0.6916949466546666,-0.03774373954956767,0.16086318760249815,0.2724437991829324,0.3266478359978339,-0.2542971550374083,0.17278033984554678,0.027699847970903396,0.4506638588827879,0.07816385248609456,0.10626026493714122,0.66043531310194,-0.163846376793102,0.4774131179992222,0.36600854296841023,0.1965577764086402,-0.016814531796608363,-0.13712822076333495,-0.03955374361602902
Frontal_Med_Orb_R,0.030333691581248923,0.36711512916459915,0.5235551681051669,0.5193523411759651,-0.2538634407477206,-0.6292263829532797,0.06609127046017432,0.24341576020511846,0.36056751416655985,0.3317042250392042,0.09393100724868161,0.22582894948282156,0.1448567661658392,0.1633434440428716,0.17393518503689348,0.4041009767668256,-0.022549165256871243,0.5022094727965548,0.12178034588934279,-0.09196521218583875,-0.40925175047786155,0.2758788844570529,0.4309761060963776,-0.013421601149476268,-0.07744448647770477,0.37174522402582016,0.12502224802150866,0.22756331110068276,0.2683656879753292,-0.3406080641557612,-0.09913683157823976,0.425689616439759,0.00441685213414293,0.5526746213348217,-0.11776953610350299,0.5494171902597751,0.25322597855694545,0.11779299556724929,-0.6178290224331865,-0.35408938381614985,-0.1087557055823726,-0.11867780377025441,0.4798747032112053,0.23564667250629268,0.47714231426923825,0.013681771170818808,0.4469709703278957,0.15050088733676056,-0.13645313792213865,0.12778234924364032,0.27231841520635997,0.07859083186172479,0.2837379834377672,1.0,0.00593601567134699,0.20344260920803608,0.055862203725299917,0.5391345067289665,-0.02242848600475518,0.34466276424040737,-0.18424185531838846,0.23725102176843466,0.5102915595594522,-0.1300508265304394,0.4197506453954456,0.34400694982011976,-0.005726450432864257,0.3892827301680839,0.4747870834274033,0.27113971168259376,0.11350150841174415,0.5394828725036742,0.2824995669836764,-0.14331860643246735,0.2547621953784811,0.17154259519741122,0.7256620187242827,-0.07679519318101453,-0.020194921321515364,0.029843953474672988
Pallidum_L,-0.01290672456599582,0.40409915257848206,-0.035905387838496824,0.37479645477549184,-0.2693902411512085,-0.027738982285170192,0.45559633261016963,0.4340765391763525,0.45510251832628723,-0.05848963939019835,0.3269660631981141,0.21490033181970758,-0.012572537629270436,0.4390041027441296,0.3810814701607137,0.1127348267966723,-0.2597018061249233,-0.19900604050470905,-0.12984174787983913,0.2593074398971269,0.2522197064037603,0.2737636697301505,0.0811866326596226,0.15526764480919844,0.417864069061833,0.044533719056848796,0.02937718447402911,0.23199410166680456,0.5258128166408141,0.11269623065832779,0.34776401200758567,-0.29213119920711844,0.38589894088772597,-0.18639090085895516,0.33958897506248875,-0.11212421325269194,0.641486226450802,-0.309232669080599,-0.2476566081287124,-0.16169804189859685,-0.2254752540465548,-0.02126671208112257,0.06522617843818178,-0.05171010570637569,0.25336258712380566,0.3020811848135471,0.036236663383991924,-0.36979244935769234,0.18102473421263549,0.4501307773216077,-0.2432613042731731,-0.017542319476346817,-0.28452002633980267,0.00593601567134699,1.0,-0.1605809031345188,0.48791192443782205,0.0993098292407626,0.39418503199192695,0.13749106808688433,0.490139862434491,-0.2394325634650167,0.3223688276525677,-0.28218248927581413,0.023207575810675816,-0.007606855190518762,0.21157829176408816,0.12730768919421123,-0.1716146153581851,-0.2730418151555259,0.15388850996474418,-0.04345453860419627,-0.2813557844185721,-0.04279449282666022,0.11603070010730307,0.1851353889600984,0.017585415003994524,0.42805992404555265,0.3834186909170519,0.006796291997598581
Rectus_L,0.03126213944789121,-0.12456135602538111,-0.16608566162395355,0.34949899331848067,0.25539029031217325,-0.24304776988061602,-0.3474225779607744,-0.44083464961287966,0.11717203593239836,0.44033014067719806,-0.44528548763915876,0.28668555476351765,-0.04885590294412198,-0.42963470286700245,-0.352867490169198,0.35606575530144846,0.40701039657259896,0.09752427192759615,0.127424522811391,-0.389606660958279,-0.21316505911386233,-0.4034045361964763,0.2796530225510049,-0.16862204740459133,-0.318969489534511,0.4256516481774573,0.17735298882423858,-0.18739876779775494,-0.22272321539007792,-0.28095436527148304,0.01736952537562404,0.5296849584510678,-0.30508087322469885,0.2655377520146981,-0.5256182884515089,0.08798915124836787,0.014173343072397912,-0.1507295783488474,-0.012221724970013576,-0.26768605756591146,-0.06667087609875252,0.5482571616238217,0.2986332842997232,0.39144305742674856,0.1848234829808811,-0.32095043860584715,0.3116261619508037,0.591837633960349,-0.4135127972048903,-0.2910447088409071,0.35545366087723246,-0.4740212407061576,0.17323516570291797,0.20344260920803608,-0.1605809031345188,1.0,-0.2713837357812457,0.17621611195480683,-0.5097613289617476,0.11368546813121037,-0.23245125607147757,0.3997277240794087,0.21661769981910473,0.49911291565423627,0.3400146659968061,0.02560851290922897,-0.3707681795465343,0.44815152087215504,0.2855773739916017,0.22023327257732217,-0.5208169312674263,-0.2378176897597674,0.35561950554085614,-0.0031596731053737935,0.18295599526559134,-0.011744584329179372,0.39557270877570916,-0.3857531786382673,-0.10564301550524018,0.04970931132495389
Cerebellum_6_R,-0.016157224869778934,0.3902880404921731,0.03359563436815905,0.21379456817008993,-0.37362851339803016,-0.26458393823764303,0.2819043850894901,0.611051508436694,0.6029785590948087,0.011206402800530646,0.6999255339615256,-0.005685147165121097,-0.011882068844435666,0.30965010168358964,0.7253338853808599,0.133818162820659,-0.446903609158361,-0.20310030804745932,-0.09737261740774579,0.29203326578664174,0.10916303129270062,0.47947581304414694,-0.01986386946699348,-0.1061652372683728,0.7516967985563692,-0.052520442012187994,-0.1308402086210844,-0.1934823590411936,0.21991235201063397,-0.08416911044724529,0.3964664760284938,-0.3605100262923816,0.13879939815169323,-0.23853880162878285,0.43313099086744267,0.009798216018332414,0.5762071179356482,-0.297879475088531,-0.3141703356039879,0.006818121606979856,-0.02704820792856145,0.09263457100884702,0.026517859706844095,-0.12819113782428196,0.32882606538719605,0.1560242883494825,0.08867067052943137,-0.4908844041134658,-0.17896842936284185,0.830510240332956,-0.2642850018988073,0.3273574658995957,-0.25359843470976323,0.055862203725299917,0.48791192443782205,-0.2713837357812457,1.0,0.17515004299989262,0.20721807198813785,0.1677959110351722,0.5805637821679374,-0.17805266457997726,0.15587433061893,-0.34576756830070643,0.11948646589463639,0.20317142167979843,0.4257568104345382,0.05073055294094938,-0.23790522246605766,-0.21209418429856747,0.4751131982512948,0.0849561046065683,-0.18201472442276978,-0.11548853035232295,0.08924965569277163,0.1460294982800991,-0.029268410644727245,0.2788670390199406,0.7289390169492803,-0.02998891671062268
Thal_MDm_L,0.13138338182233794,0.7210465112785701,0.4364476455509193,0.38024955341782457,-0.10918739182679424,-0.5793194515429265,0.007285560330222827,0.04562668626986331,0.41104062000537955,0.26643176674071484,0.24305285682781144,0.34928933898478626,0.2804844688888703,0.17527960305965526,0.2989895388032723,0.3062136046091435,0.1718920438219351,0.4336518854427663,0.16214196514266974,0.03899600788736607,-0.5039381758967366,0.2827695943676991,0.5819842499138428,0.006991141050355872,0.0013337843727185051,0.47959996669480237,0.33917381068707736,-0.06282575083545919,0.15497241393755312,-0.5368512840313097,0.32454370110048075,0.3322170798023662,-0.33329369677441906,0.3853628676705654,-0.01851239607348901,0.5045296248098752,0.15464640813621058,0.14293106810015901,-0.3491742359964617,-0.08487265455893404,0.1527007747430157,-0.027836089252557292,0.8211464231971735,0.44599123520605666,0.4456444680699875,-0.1908993792951339,0.7420950166929048,0.32566368352722963,-0.45841423490794914,0.13795707283157288,0.5071226202997741,0.15008471665382225,0.36777439826582314,0.5391345067289665,0.0993098292407626,0.17621611195480683,0.17515004299989262,1.0,-0.20291846832646035,0.6724767479004883,0.1284179295613789,0.17809752758557715,0.4355528347943199,-0.10807408858595181,0.23549923141357765,0.4278279968939174,0.1977305935885065,0.5796612515876362,0.3589064125641846,0.41024812078164347,0.13170631636842925,0.23351814442354063,0.5721966168119326,0.11315747809623657,0.5631333221979636,0.38128338162113923,0.48947610730371127,-0.0005933425106042833,0.15695602333734904,0.02561532167692831
Postcentral_R,0.0663009649511061,0.19261181247989306,0.1499766264494248,0.13029461885298282,-0.3945756235111097,0.28818474762629276,0.5023750811520804,0.4080004259092585,-0.03012061316521717,-0.14640522644741458,0.38438626770290496,-0.3169851752681314,-0.09283432055803673,0.6183617434509024,0.39643361088784923,-0.2988614430493129,-0.5252284728712625,-0.2097701684590491,-0.21967642090314177,0.24525532708641934,0.26971257993548536,0.35092581013598423,-0.2734238029657728,0.06724477264145536,0.3096894545645533,-0.40321823002484564,-0.34478234338957725,0.32348909404868575,0.5995799066108941,0.7207187460419741,0.041982615894010575,-0.5111640498598309,0.6196934177257836,-0.1198159606045404,0.5543140912139285,0.07118922716738785,0.27146406858162603,0.07439568062929917,0.028951899581256,0.1009405126226323,0.016813729420000458,-0.40071109929969795,-0.2434630750359888,-0.5292847570639437,0.14419402279215318,0.41905487001457564,-0.21137204631051643,-0.7036671602004194,0.7904216306724967,0.2016016351676525,-0.45908230818792034,0.33336313893907193,-0.1963916245730697,-0.02242848600475518,0.39418503199192695,-0.5097613289617476,0.20721807198813785,-0.20291846832646035,1.0,-0.20924762451743287,0.12950982012479512,-0.21595803276405096,0.05658231213231151,-0.30594786635702825,-0.0545833965993889,0.2523770433389657,0.20526209252455022,-0.2959953150263179,-0.32048772164290384,-0.3056579013797357,0.5061449686935754,0.24578783681490726,-0.5132284479064726,-0.10083172071260553,-0.03910034612488535,0.19222466114172262,-0.25173174226380507,0.5174490444992371,-0.03568165773248401,0.11673603893520812
Thal_PuI_R,-0.06643688045334041,0.6895258807905352,0.3767971456724567,0.34774032532570004,0.02727229609143147,-0.47033077675169666,-0.2069259574992688,-0.10857886386864052,0.3263057758652469,0.22059991463834874,0.1512132432589603,0.07946942887317439,0.38042710370579336,0.045560925419345054,0.1525542438277273,0.27329267046409367,0.09880701493439142,0.6054103486514895,0.01789348778259177,0.030226659769629023,-0.70242377746733,0.28386713607052244,0.4869397001150565,-0.030059831318974422,-0.07222082325431034,0.634846092873708,0.4596893334328855,-0.19265513131936118,0.0023904426640001543,-0.4638506730913134,0.08821899719338017,0.2318316745808099,-0.46975422092338887,0.33915842740998114,-0.008156426767423168,0.521932273226692,0.049032537182446385,0.23758291525895323,-0.1726010093484911,-0.012151928562788288,-0.08364891286252873,-0.08414878551182702,0.5319690032307188,0.3717935435494324,0.336463365956373,-0.4401258840008835,0.7150815099666306,0.15183023997254846,-0.44356154115652485,0.047785925105170185,0.4162958178675916,0.10473198371074915,0.21432460910881007,0.34466276424040737,0.13749106808688433,0.11368546813121037,0.1677959110351722,0.6724767479004883,-0.20924762451743287,1.0,0.040905929928118596,0.11752698762978919,0.5405282983432571,-0.13884326558576324,0.12683302601457655,0.3569483187787253,0.05168292883348636,0.22643052368588593,0.5079166395999066,0.6303814634653144,0.09746666793386048,0.14812073554584068,0.5253036676114295,-0.185600228435659,0.4335192509512756,-0.006033708510711858,0.38668818192063004,0.027521037190800148,0.13970876485864536,0.04869283121962738
Lingual_L,-0.3336886141521676,0.13930455321033314,-0.2256254217092379,-0.04174636527082204,-0.16870269866567014,0.09752195898627934,0.499894679588963,0.5174159299220027,0.41116856725457473,-0.2846149317232742,0.5340915486539853,0.34338452613839904,-0.21688739447075675,0.1945719429020242,0.513067082215742,0.15130241458766416,-0.09775259052578936,-0.2596100589590558,0.06388979039792714,0.10928612617938066,0.4004044154741454,0.10155574226865147,0.17728453778849845,-0.0812996551930592,0.6639571592179777,-0.04558289044094779,-0.366529284487684,-0.046491647587214545,0.1739719335725424,0.006602966715248652,0.5945530712321313,-0.29743509638426663,0.37183383101393935,-0.19734953380379314,0.20621420645819857,-0.3137998508511797,0.5202073708863518,-0.2733671875667609,-0.06357924277252337,0.0024420891546956536,0.2897979849110326,0.0794906128733391,-0.029557076584259042,0.03685654752494728,0.06799364894328806,0.5076275358327503,-0.1560610821596585,-0.19366640386533943,-0.015227076415311031,0.45902700378870986,-0.1908829863748431,0.0769550139023038,-0.4985170835137223,-0.18424185531838846,0.490139862434491,-0.23245125607147757,0.5805637821679374,0.1284179295613789,0.12950982012479512,0.040905929928118596,1.0,-0.5147123607725117,0.09095957271912304,-0.3348383227095258,-0.29689864520107634,-0.06813027891146824,0.7289767906674924,0.1315339220278324,-0.14314380734347193,-0.3538103001022618,0.12283747166116708,-0.044527102808223744,-0.25151007507606027,0.4658179427984895,-0.061281913061323835,0.034284471734759306,-0.19106278750842853,0.11463631103726327,0.37796640217699856,0.09622757605486777
