,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L
Parietal_Sup_L,0.21006753768747569,0.2910183506498195,0.10602552999842821,0.46317334204036686,-0.13058898376109654,0.1445700741579368,0.4749695460306536,0.27787056199104077,0.24260857799533073,0.37066975989200085,-0.11002001231770858,-0.23403793873738543,0.39841403220804184,0.5915665795109623,-0.05488173340755182,0.026217674458853275,0.4478295138594975,0.5189120824033246,0.027325648966050293,0.33914887194665094,0.10351649044961593,0.17347122271686766,0.4926528319231016,0.4270147693453533,0.04432816843966416,0.5352736580110343,0.14899403053939592,1.0,0.923025001371602,0.6146290391584773,0.35318101109312927,0.18343885522123432,0.5409334257718613,0.34726896449385347,0.5236891970695953,0.08209081568813231,0.03186600050843807,-0.06989793290940079,0.05014137029910123,0.14559127997536708,0.2502606588626913,0.5366877126219471,0.37200672551587505,0.5099247556344572,0.49858888330932366,0.6170310651281798,-0.046403335274024314,0.5867171509367463,0.8745370016138891,0.254143471501632
Precuneus_L,0.2191557126676643,0.3021823719414171,0.11352263644932448,0.4890881824736077,-0.10733799182248469,0.09671670646549706,0.5128284644629089,0.1978429112997417,0.25208559396247987,0.36580821010712467,-0.13685402059124802,-0.18989884818297287,0.3733728230224872,0.6845325622234425,-0.06963089009942129,-0.002315289919387947,0.471694494098851,0.4541180789734929,0.05955168187191954,0.4782107057339942,0.06368556205285704,0.14169825278953233,0.5142721776084836,0.5099647373012388,0.048149515369286744,0.512059804405232,0.18402772142114301,0.923025001371602,1.0,0.6305652468918741,0.44013019831048333,0.24037272017146927,0.529016292941883,0.30459950183960943,0.5878414235109797,0.14643237642790338,0.06498431123319943,-0.01119763891429378,0.03678129924869296,0.17108172290078055,0.24324309016961562,0.5575748558507126,0.45678014715559634,0.4960577488684316,0.49352600422856013,0.6126278533925222,-0.028322137460773396,0.6224697336411136,0.8786393658863448,0.21818898942208304
SupraMarginal_R,0.6379997309442264,0.6361477908747916,0.32466194233014567,0.8186808806073851,-0.38497168847284285,-0.14004879370016357,0.6815894417307392,-0.0813455440450743,0.5626621365939541,0.6118151014172063,-0.28664205969485507,-0.1600453573630461,0.2384567010469237,0.6985175567938512,-0.5251918182667427,-0.1617903738888067,0.5330841322857234,0.2868285846592667,-0.007954255938109302,0.5657885210345782,0.06135192420654298,0.18727838338870612,0.5861163530007554,0.6566321757358732,0.10073724013609921,0.20094855398362776,0.5904294134144016,0.6146290391584773,0.6305652468918741,1.0,0.04726036786939641,0.6257334427957109,0.40374626794168506,0.11727133774704598,0.5283466397280674,0.14043723622514528,0.4447759263546116,0.14531195838064417,-0.1983498621180974,-0.016178111230391288,0.00443843193025254,0.4535823660424273,0.10625642476781383,0.440968348094653,0.5789749617303693,0.4339024420213905,-0.08742996984960946,0.5007054005038689,0.8213692726240578,0.2624596015807568
Vermis_6,-0.29648635909776,-0.09039990494727972,-0.04531736205150526,-0.06616835629420181,0.2506838247936215,0.08175315582185858,0.0019541865489786907,0.19611063265856868,-0.07783851674656563,-0.11652816010187335,0.023973505406144978,-0.040115602396166426,0.10166768117194074,0.2549237132778816,0.34815627794077064,-0.0486058506908039,0.25555628491068816,0.2638619488771571,0.2031517356555549,0.1941116614655187,-0.02621215446088881,0.05529667662854741,0.31744417711945544,0.18016089606328123,-0.09715166983821936,0.2995590982775955,-0.1768612234622392,0.35318101109312927,0.44013019831048333,0.04726036786939641,1.0,-0.07528745938365328,0.24184417409904374,0.16243622225831886,0.25485260701992535,-0.019627001269606845,-0.25347623633566546,-0.09855099520941163,0.07997422146576229,0.17929526836367607,0.240726802214495,0.36396383186357667,0.5649337214894667,0.022150654930084168,0.3382915996881404,0.29031946311535395,0.014372097314759467,0.351332537503275,0.2716828679581534,-0.06605426863692367
Thal_PuL_L,0.4507934692441946,0.44952453865134673,0.18000454555099976,0.7417718056048723,-0.5858043200119946,-0.5465764614770302,0.6077388722864205,-0.17736587124937103,0.5454167521731933,0.17661311391515958,-0.48241803812799744,-0.3026615787495474,-0.03161251764089193,0.28507005981982353,-0.712956088320772,-0.47175898715669,0.27530114784659565,-0.13991772149180248,-0.07881076437698811,0.3047432981597178,-0.19144203448126385,-0.22171143532164106,0.3903264296582813,0.38173535265514263,0.1921922725607241,-0.25235133677632593,0.7816226632600004,0.18343885522123432,0.24037272017146927,0.6257334427957109,-0.07528745938365328,1.0,0.3012516165131878,-0.2792472765334073,0.12439128009378662,-0.08025794019967145,0.5148669933431954,0.12188441833370563,-0.5105383668645079,-0.3833752796455811,-0.3444174373729919,0.07396832040010545,-0.13794956074181164,0.053227244080172945,0.2982487459045432,0.3777455001510133,-0.34060923513607483,0.06643318677478122,0.43605481912012783,-0.05203085769661242
Occipital_Sup_R,-0.055483160632301826,-0.04566292306678292,0.23200118663080097,0.3936188036514619,-0.46864760975311454,-0.2711545073769056,0.7393028334713396,0.37912389546066083,0.3261812536552176,-0.08220717968740127,-0.5430611908907921,-0.7717537847626288,-0.19547036390821843,0.05038627023267071,-0.3609982377675156,-0.4940022847302633,-0.08780873162134364,-0.045379661458396336,-0.051976881228147816,-0.1537554222654578,-0.5647796274383989,-0.3559193838126096,0.410714294527474,-0.11060176722488031,0.6651653189730713,-0.18821419300659048,0.40159194247181235,0.5409334257718613,0.529016292941883,0.40374626794168506,0.24184417409904374,0.3012516165131878,1.0,-0.40144646677123164,-0.0026954216209158113,-0.2994113638415383,0.4853360065945715,-0.5190762790130385,-0.556450086788317,-0.4942907260768552,-0.33573432168833195,0.10002782046609825,-0.08115947766740406,-0.16456386785824365,0.07818919132097231,0.9012257077142953,-0.5706570438716153,-0.0743848206803849,0.5523822722569559,-0.4319068707021986
ParaHippocampal_L,0.20808885888206438,0.37700186400306324,-0.06016502659843422,-0.019729250071417275,0.51612157843775,0.5254770091729906,-0.3439935478943326,-0.05831079782809468,-0.09790349254708428,0.4747908833639944,0.5641562732766248,0.5980349615758214,0.7353471862613002,0.48900734278523134,0.44850517952908864,0.6796447688866761,0.5447172096494813,0.6650329948637885,0.06101142816231441,0.47427433498259364,0.6495524140038192,0.6474633331709415,0.16362881845497415,0.5043993955091722,-0.5707840520782199,0.8873090204540214,-0.35037793789658794,0.34726896449385347,0.30459950183960943,0.11727133774704598,0.16243622225831886,-0.2792472765334073,-0.40144646677123164,1.0,0.4314666614125216,0.43975892739339356,-0.5127886762893583,0.44581082042326897,0.7539912749661614,0.7019153487514064,0.6924430973392303,0.5967244286369703,0.6269446897084731,0.781462126641799,0.42785929727360555,-0.31794616934004144,0.6670675744587289,0.6447754186041271,0.2577320308006809,0.7495761297322394
Supp_Motor_Area_L,0.386101779097494,0.5070137969392519,0.13538642601756282,0.1530209981633807,0.26311482054180574,0.49032589112343955,0.0800055217334054,-0.009436774485862541,-0.11997570054068249,0.5884773562182644,0.2686553700827521,0.3658427842278828,0.39018324714898955,0.8468247436370155,0.22451666783289542,0.36982038981172527,0.5471697118483764,0.6840782995439689,0.01912249210041738,0.8146816824696486,0.3993974188146225,0.5806515436423958,0.529246281558916,0.7941581345042135,-0.23120690321278817,0.6279040134887961,-0.14192674375696027,0.5236891970695953,0.5878414235109797,0.5283466397280674,0.25485260701992535,0.12439128009378662,-0.0026954216209158113,0.4314666614125216,1.0,0.5435953145657131,-0.1788718043224232,0.14814188910656284,0.43393508586696616,0.676548712876906,0.6817305578951589,0.692179832265737,0.4528001049632736,0.5616596397089175,0.649462624680543,0.08932252850047746,0.37670751494298543,0.7662401410096074,0.558534947198187,0.4837841784997931
SN_pc_L,0.31606199707832955,0.3035019412066784,0.06263024618834884,-0.10809292827775267,0.4235807796220857,0.45098187549080054,-0.21891225752365873,-0.15441320444319226,-0.26349938675966433,0.36221991416055893,0.3249814761374697,0.48456139464937126,0.21417367546635013,0.4950635585394277,0.2825380746126921,0.43218858760911183,0.3945485727321568,0.4695045852259516,-0.00013656511977369558,0.5357155902929869,0.4466053710614883,0.48696768011398656,0.28726415649593906,0.5112562960927463,-0.27568227993580313,0.44710950285815293,-0.24671311741998894,0.08209081568813231,0.14643237642790338,0.14043723622514528,-0.019627001269606845,-0.08025794019967145,-0.2994113638415383,0.43975892739339356,0.5435953145657131,1.0,-0.3064730680163244,0.12353372830115482,0.5348042867308596,0.6095246396841201,0.5745899509161817,0.46114744214514847,0.36756195248362256,0.35292034458558225,0.3808271007568362,-0.1782205191173486,0.41428732028085163,0.48562295475570066,0.10817611214322241,0.32797316266837484
Cerebellum_Crus1_R,0.2965028601130861,0.0994641387115636,0.13196997263084628,0.5574779259301714,-0.7099698920094206,-0.5121736189882162,0.7105107308659053,-0.03294469250193285,0.6449764346829506,0.06631910123882272,-0.531282877909402,-0.5438176920389098,-0.29101418117016886,-0.019612399122253734,-0.7467523288128527,-0.5418750600673841,-0.10768570888184831,-0.3903096894128262,-0.12178150897450958,-0.10511593479025257,-0.5246709429083412,-0.5058428609595025,0.07038632987916058,-0.05843417389201195,0.5953800971297029,-0.5251194845379193,0.6699344680520797,0.03186600050843807,0.06498431123319943,0.4447759263546116,-0.25347623633566546,0.5148669933431954,0.4853360065945715,-0.5127886762893583,-0.1788718043224232,-0.3064730680163244,1.0,-0.09761432107249307,-0.6824733223278503,-0.6378837379479706,-0.6097645254247362,-0.24301983210509295,-0.3586240029360196,-0.21470598358876553,-0.24128271570963009,0.3479613253971496,-0.45804200606775985,-0.26398533795314577,0.24793254986407684,-0.30363766564044564
Thal_AV_R,0.3761004556297809,0.3031590763008268,-0.019840831235538,0.2320619675166146,0.25274165292302986,-0.04218175583430961,-0.24526712184845156,-0.2632210886302788,0.15172959206609118,0.29747627415231875,0.38441476465618063,0.5743346812554805,0.3907892874156308,0.3008540843266575,0.048368175358289064,0.24163846724310406,0.39287083089130487,0.15384537051821986,0.005610044688844177,0.41553063106882154,0.29719492376294304,0.31105100452443096,-0.12823825046378212,0.400458857744577,-0.42002468475909444,0.2821523762152122,0.015409203905660876,-0.06989793290940079,-0.01119763891429378,0.14531195838064417,-0.09855099520941163,0.12188441833370563,-0.5190762790130385,0.44581082042326897,0.14814188910656284,0.12353372830115482,-0.09761432107249307,1.0,0.22876351268385361,0.3055171642580595,0.18683649586756107,0.06565939379571431,0.13596974925579797,0.4011562677873966,0.16640074433602647,-0.5150056046517659,0.48165086443057936,0.3006897206142682,-0.009460000558006668,0.5822474681393732
Amygdala_L,0.0047533129019771405,0.11868282099010387,-0.2050281566098691,-0.45155133019544325,0.7083324446184263,0.718131404099252,-0.6064187737318384,-0.04360327992613591,-0.5586593236805047,0.34308584133207076,0.7160288378386545,0.7405915547385823,0.3975897599541965,0.30922495054261195,0.6907366027704631,0.9067268586166051,0.26826793316862396,0.5267566425513658,0.08294570558955439,0.36073136526228144,0.6677574418662799,0.6676518051551604,-0.07665271717923196,0.3004379966861939,-0.5851346058081404,0.7027675085783501,-0.6707012111179662,0.05014137029910123,0.03678129924869296,-0.1983498621180974,0.07997422146576229,-0.5105383668645079,-0.556450086788317,0.7539912749661614,0.43393508586696616,0.5348042867308596,-0.6824733223278503,0.22876351268385361,1.0,0.8377231880350854,0.7459005102296958,0.4117163819542949,0.49448145269236843,0.47346066584893304,0.23920991991679658,-0.5092114020722522,0.7719923479895497,0.4763694652059243,-0.07500022577656633,0.5032999129501089
Frontal_Mid_2_R,0.11454408373780815,0.2163301427758644,-0.04226027005589282,-0.35927983912504075,0.748545568639125,0.7973655039490585,-0.5385442106903678,-0.08004416313688198,-0.4798226562882284,0.37825119656047884,0.7059216425165168,0.7599589907099955,0.4268896286840679,0.5210705023934298,0.6972543072658212,0.7633945011269635,0.38062142307490077,0.675959124631181,0.04930613206653546,0.573979535402711,0.6026813488733028,0.8302230329787396,0.12617246240800353,0.5210974319653253,-0.4856236678918201,0.7590304977152065,-0.652648987635674,0.14559127997536708,0.17108172290078055,-0.016178111230391288,0.17929526836367607,-0.3833752796455811,-0.4942907260768552,0.7019153487514064,0.676548712876906,0.6095246396841201,-0.6378837379479706,0.3055171642580595,0.8377231880350854,1.0,0.9146505864233794,0.531303713405058,0.5009552750487121,0.5320130137879381,0.43444958357779234,-0.4376952591510401,0.7138327436060117,0.6316525114653503,0.06302390285086665,0.5640592655171786
Frontal_Sup_2_L,0.06856724419804296,0.2730017066547733,0.023190390020912263,-0.3386652735478968,0.6952297070861782,0.8096408837212784,-0.45817731671953277,0.0819034707908399,-0.4025289919136994,0.3403011671216493,0.6237022969612993,0.6289236553626265,0.5273613803330395,0.5292793619992658,0.6827802546852763,0.6974120838688462,0.3863402300342776,0.7801199509340885,-0.014035525926163675,0.5455235473219191,0.48254740507407745,0.7936356675240185,0.30400333048358763,0.5247960538244124,-0.3603469322178772,0.815043970669892,-0.6188669767239238,0.2502606588626913,0.24324309016961562,0.00443843193025254,0.240726802214495,-0.3444174373729919,-0.33573432168833195,0.6924430973392303,0.6817305578951589,0.5745899509161817,-0.6097645254247362,0.18683649586756107,0.7459005102296958,0.9146505864233794,1.0,0.6129882886927535,0.5356432385975184,0.5291149555594077,0.44919767483374834,-0.2649314344646193,0.6282798519002688,0.5814810682737698,0.16677269700223157,0.5618771615080943
Thal_VL_L,0.26163607322630805,0.6317213722259121,0.26963537309594166,0.23297239326225322,0.23342331737884464,0.42747051915626916,0.09427071096413034,0.053699488594454274,0.009335915257879034,0.5254476201965155,0.19772639592242208,0.24472656821719682,0.548549479487164,0.6988208505168444,0.20786395202043217,0.33541593759229577,0.6572039974637792,0.8006108796807665,-0.0007589557405446407,0.6467683457483143,0.3694865915605485,0.5296499229680066,0.7109502666220375,0.6863094999989957,-0.23608402972813303,0.737146684181361,-0.041819992064176005,0.5366877126219471,0.5575748558507126,0.4535823660424273,0.36396383186357667,0.07396832040010545,0.10002782046609825,0.5967244286369703,0.692179832265737,0.46114744214514847,-0.24301983210509295,0.06565939379571431,0.4117163819542949,0.531303713405058,0.6129882886927535,1.0,0.5737054987936636,0.6134351952665447,0.726281689648716,0.2051737940331141,0.40728825274480307,0.79885252177692,0.5511343812615973,0.44766861452624923
Temporal_Inf_L,0.0333707768388612,0.21978135814188934,-0.14544673512178208,-0.005250282535353408,0.4494163781429166,0.3228484869217798,-0.15899776258951195,0.0046873258892696345,-0.09811344786111799,0.21157812689461877,0.2886326301752287,0.3614062312422591,0.4923550017930208,0.52265631029716,0.3795301845655707,0.30585723746142557,0.5173608847358275,0.5533129848905562,0.11808336719067444,0.5084518610134439,0.3734477185735839,0.3812617428412988,0.3249170775000365,0.49213727140837155,-0.337395918259505,0.6944252374598614,-0.20286439445891993,0.37200672551587505,0.45678014715559634,0.10625642476781383,0.5649337214894667,-0.13794956074181164,-0.08115947766740406,0.6269446897084731,0.4528001049632736,0.36756195248362256,-0.3586240029360196,0.13596974925579797,0.49448145269236843,0.5009552750487121,0.5356432385975184,0.5737054987936636,1.0,0.5511841041146349,0.4495090624237099,0.03492751625002536,0.38824324237098534,0.5389758534281239,0.34467927409340254,0.41598725575337164
Vermis_1_2,0.46030334786495836,0.5800434656975034,0.03728300915128526,0.3222688593177548,0.24437377110127584,0.3248600575440939,0.014724317725821619,-0.1512982571470995,0.1327412851183009,0.6159370460172728,0.2687543329606453,0.3933873371728609,0.7270495464429894,0.6507551563222791,0.10854680742555038,0.4392589145808607,0.5713075716847827,0.6356296374424332,-0.057604092195870836,0.6155068086819018,0.5107636067365672,0.560294143455775,0.30014700414975204,0.6502649841967434,-0.3609146725706412,0.7827957511242546,-0.026065432219942633,0.5099247556344572,0.4960577488684316,0.440968348094653,0.022150654930084168,0.053227244080172945,-0.16456386785824365,0.781462126641799,0.5616596397089175,0.35292034458558225,-0.21470598358876553,0.4011562677873966,0.47346066584893304,0.5320130137879381,0.5291149555594077,0.6134351952665447,0.5511841041146349,1.0,0.5169888104112315,-0.0446553130942082,0.48304449691749435,0.6916021870231903,0.514030767064429,0.766247306375579
Rolandic_Oper_R,0.3641105735485991,0.5975480271735322,0.37577136779389564,0.40687503114846507,0.20449812333675513,0.17912504562984438,0.10979850724300334,-0.07420056924268356,0.08346375191971002,0.45498850908219113,0.08956339700164569,0.2102639631723866,0.38425121120362066,0.7069413426648495,0.04202551191165871,0.11611171874763307,0.7045274564168024,0.5884998921113911,0.030318712057682478,0.6879370719937484,0.3712872565093129,0.5580387978635362,0.7382952220340397,0.7760862435175387,-0.3042366767271045,0.5450573041419154,0.16232263225702634,0.49858888330932366,0.49352600422856013,0.5789749617303693,0.3382915996881404,0.2982487459045432,0.07818919132097231,0.42785929727360555,0.649462624680543,0.3808271007568362,-0.24128271570963009,0.16640074433602647,0.23920991991679658,0.43444958357779234,0.44919767483374834,0.726281689648716,0.4495090624237099,0.5169888104112315,1.0,0.23840475457698862,0.1819430586145008,0.7049963558041202,0.5321655845112978,0.3468601398784562
Occipital_Sup_L,-0.03205818860861299,0.0691683507927387,0.29910876803320935,0.4490131772542393,-0.4446963548072439,-0.29452677579784997,0.730662871549722,0.2734655819104133,0.3572226160651015,-0.07525445480176433,-0.6133563518004904,-0.7387073620343743,-0.11236885251610161,0.16246402973928933,-0.3755379907292371,-0.4989908717395436,0.029707331433696613,0.044976144186767895,-0.04811933920317995,-0.052077954903047854,-0.4179678248276477,-0.2948038159461327,0.52601826660432,0.012148537725491074,0.532325643036389,-0.0951381671989576,0.45959648643528006,0.6170310651281798,0.6126278533925222,0.4339024420213905,0.29031946311535395,0.3777455001510133,0.9012257077142953,-0.31794616934004144,0.08932252850047746,-0.1782205191173486,0.3479613253971496,-0.5150056046517659,-0.5092114020722522,-0.4376952591510401,-0.2649314344646193,0.2051737940331141,0.03492751625002536,-0.0446553130942082,0.23840475457698862,1.0,-0.5851336271421277,0.050312791039768705,0.6132503953994013,-0.3571867460127435
Thal_VA_L,0.17561214647010565,0.2551677009835116,-0.21888588766091852,-0.2549573864206325,0.5615662634283937,0.5506661310476682,-0.5092855220250017,-0.08400831157149954,-0.38593123307621235,0.4180567163395379,0.7394589504036726,0.7749272665840596,0.45945975365473196,0.3108040847652135,0.5252979945769682,0.7492252263955964,0.26574969560964434,0.5364636792546476,-0.05669180192800107,0.4075047027214349,0.5619279069536361,0.5954362148846358,-0.12289708345594655,0.338701892071247,-0.5055528148152082,0.6231801709537105,-0.48894772188261704,-0.046403335274024314,-0.028322137460773396,-0.08742996984960946,0.014372097314759467,-0.34060923513607483,-0.5706570438716153,0.6670675744587289,0.37670751494298543,0.41428732028085163,-0.45804200606775985,0.48165086443057936,0.7719923479895497,0.7138327436060117,0.6282798519002688,0.40728825274480307,0.38824324237098534,0.48304449691749435,0.1819430586145008,-0.5851336271421277,1.0,0.4948132317966989,-0.08198224339688866,0.5828365862821983
Caudate_L,0.3585278733856718,0.5241120206953087,0.13001717339390959,0.2599233392963515,0.26358061396777155,0.37093803007112613,0.030207465747970685,-0.03855102215795176,0.025193420332619607,0.5838520165632834,0.28510869360319474,0.36331332135322597,0.5797617830825872,0.7621326470277631,0.224890534557909,0.3973170078806538,0.6679531935134748,0.7228946814098796,0.029455337513500768,0.7513943076967239,0.5134919749471596,0.5572089717537622,0.49797709918603567,0.7432354012315485,-0.41457423404314514,0.7422363577618601,-0.08986407517413161,0.5867171509367463,0.6224697336411136,0.5007054005038689,0.351332537503275,0.06643318677478122,-0.0743848206803849,0.6447754186041271,0.7662401410096074,0.48562295475570066,-0.26398533795314577,0.3006897206142682,0.4763694652059243,0.6316525114653503,0.5814810682737698,0.79885252177692,0.5389758534281239,0.6916021870231903,0.7049963558041202,0.050312791039768705,0.4948132317966989,1.0,0.5271932296179492,0.5282976976531415
Parietal_Inf_R,0.39172217235268536,0.4598027506836857,0.18895549291398708,0.6580716527803787,-0.26083848374166424,0.03988607733204043,0.6161414239611661,0.13388521084119473,0.38589250956045174,0.46615813641572834,-0.22836267463382984,-0.24754594201434652,0.3295301193976155,0.6887927829339173,-0.28459854513813104,-0.07096400338323886,0.5388101210317779,0.4311909308845726,0.04082410061954733,0.455612503747292,0.028957045660338913,0.14322750526865352,0.5953438031806116,0.5643090394111654,0.14074646333039173,0.4234751879794947,0.3773434116547144,0.8745370016138891,0.8786393658863448,0.8213692726240578,0.2716828679581534,0.43605481912012783,0.5523822722569559,0.2577320308006809,0.558534947198187,0.10817611214322241,0.24793254986407684,-0.009460000558006668,-0.07500022577656633,0.06302390285086665,0.16677269700223157,0.5511343812615973,0.34467927409340254,0.514030767064429,0.5321655845112978,0.6132503953994013,-0.08198224339688866,0.5271932296179492,1.0,0.2618587029723738
Thal_IL_L,0.41761714470328,0.5014378452123093,-0.04785443397035996,0.15196086044622012,0.319934158238068,0.4019137889054359,-0.22527160431694326,-0.1171388833146565,0.04156447069845241,0.567857282866808,0.4093802089169633,0.5762712100482071,0.7188376547647425,0.5181058221281332,0.20750155815901125,0.4877195442369644,0.5017098365910737,0.5992283297459018,-0.04518237328834591,0.5450319393223233,0.5750345335716349,0.53401302584735,0.11308326442687477,0.5762486063398233,-0.5031465880136354,0.7107433450501371,-0.16025630406903585,0.254143471501632,0.21818898942208304,0.2624596015807568,-0.06605426863692367,-0.05203085769661242,-0.4319068707021986,0.7495761297322394,0.4837841784997931,0.32797316266837484,-0.30363766564044564,0.5822474681393732,0.5032999129501089,0.5640592655171786,0.5618771615080943,0.44766861452624923,0.41598725575337164,0.766247306375579,0.3468601398784562,-0.3571867460127435,0.5828365862821983,0.5282976976531415,0.2618587029723738,1.0
