,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R
Frontal_Inf_Orb_2_R,0.2537493579367937,0.38096771896474924,0.2667591040457659,-0.11112575846835689,0.6691497143500613,0.6319677270105477,-0.3514899060734641,-0.05227194210546081,-0.2511311355932904,0.4735400897824146,0.5533256412763562,0.6451522487661792,0.4498181422870992,0.5199370554231972,0.47402946369826904,0.6458720620596581,0.4028682430893864,0.6440599392769475,-0.0016120106336668463,0.5391570405742264,0.5639814046084759,1.0,0.2706886135358248,0.5380149578628047,-0.3843924734236121,0.6910133752197051,-0.39839312902122825,0.17347122271686766,0.14169825278953233,0.18727838338870612,0.05529667662854741,-0.22171143532164106,-0.3559193838126096,0.6474633331709415,0.5806515436423958,0.48696768011398656,-0.5058428609595025,0.31105100452443096,0.6676518051551604,0.8302230329787396,0.7936356675240185,0.5296499229680066,0.3812617428412988,0.560294143455775,0.5580387978635362,-0.2948038159461327,0.5954362148846358,0.5572089717537622,0.14322750526865352,0.53401302584735,0.5136371177495627,0.8077229161870895,-0.0004625482505676655,0.37683028322013473,0.6074572062253712,0.5589545261404313,-0.4815744620106254,0.46911881823318863,0.4957968004161124,-0.43506796194316055,-0.16452862996619544,0.6532905843718891,0.23078116441095642,-0.36574391989632943,0.4254261065952507
Insula_L,0.28745517072236687,0.5817172807447446,0.532294623310161,0.4591577689969058,-0.05203161666018047,0.0641833288872331,0.4049918794248195,0.06403798880869754,0.2923158240158283,0.33469017168352466,-0.21885266636471074,-0.14056026777178587,0.2852171508345649,0.6121622877661583,-0.1415923406959783,-0.10578095841959308,0.589907113847516,0.5137876819468589,0.014455504865963092,0.5401630705122888,0.02245093796685715,0.2706886135358248,1.0,0.6447535679776083,0.051206228015746647,0.35249024324660344,0.32665820249799504,0.4926528319231016,0.5142721776084836,0.5861163530007554,0.31744417711945544,0.3903264296582813,0.410714294527474,0.16362881845497415,0.529246281558916,0.28726415649593906,0.07038632987916058,-0.12823825046378212,-0.07665271717923196,0.12617246240800353,0.30400333048358763,0.7109502666220375,0.3249170775000365,0.30014700414975204,0.7382952220340397,0.52601826660432,-0.12289708345594655,0.49797709918603567,0.5953438031806116,0.11308326442687477,0.4551776006770551,0.4393181254783511,0.3784393147950547,-0.09217145848340752,0.10699443414704234,-0.2827278207840019,0.37126972294345034,0.3583912394526655,0.6245387474409492,0.29637205715785697,0.5106713833434319,0.19851408615069804,0.7285246796845308,0.4360596590206076,-0.290016376951737
Postcentral_L,0.5943064523684215,0.6981112050644338,0.2562400140812933,0.4738956952967365,0.15803710069601537,0.21058795835492186,0.15160189816541184,-0.22020611329071033,0.20709728507393782,0.6256827588255321,0.15586980679314527,0.4000666580020207,0.5072336907199398,0.893644061445457,-0.03814803469768267,0.20982931068077623,0.7945733188254938,0.5773217099002859,0.07112114294317615,0.9370430506432531,0.45376249996778456,0.5380149578628047,0.6447535679776083,1.0,-0.33202416270669927,0.5914413166601372,0.18986015540213372,0.4270147693453533,0.5099647373012388,0.6566321757358732,0.18016089606328123,0.38173535265514263,-0.11060176722488031,0.5043993955091722,0.7941581345042135,0.5112562960927463,-0.05843417389201195,0.400458857744577,0.3004379966861939,0.5210974319653253,0.5247960538244124,0.6863094999989957,0.49213727140837155,0.6502649841967434,0.7760862435175387,0.012148537725491074,0.338701892071247,0.7432354012315485,0.5643090394111654,0.5762486063398233,0.7128116490394193,0.6178148200407102,0.4374273296893113,-0.08263138227850189,0.3694958969823883,0.16315523536755328,0.08950632670764896,0.6199635926590074,0.9096232922454263,0.14339906640564873,0.5239216211817218,0.4690742396585737,0.6927960468932365,-0.02132888412895222,0.04537354272033345
Vermis_7,-0.11652146680134987,-0.2170579091202216,0.08387175915076309,0.1035299205562159,-0.3866409703153635,-0.20267070984339483,0.4947493038414488,0.19244974582208899,0.19290454573851182,-0.2843659198570837,-0.4234395307522188,-0.6502379363580215,-0.40238193711136816,-0.2463121953916774,-0.2997693103284262,-0.43462641443315786,-0.36032839248149595,-0.28394568797598885,-0.194678583205562,-0.33885450130048617,-0.7098916266259885,-0.3843924734236121,0.051206228015746647,-0.33202416270669927,1.0,-0.45563673193213644,0.22175489389973965,0.04432816843966416,0.048149515369286744,0.10073724013609921,-0.09715166983821936,0.1921922725607241,0.6651653189730713,-0.5707840520782199,-0.23120690321278817,-0.27568227993580313,0.5953800971297029,-0.42002468475909444,-0.5851346058081404,-0.4856236678918201,-0.3603469322178772,-0.23608402972813303,-0.337395918259505,-0.3609146725706412,-0.3042366767271045,0.532325643036389,-0.5055528148152082,-0.41457423404314514,0.14074646333039173,-0.5031465880136354,-0.297611958076872,-0.34083824183423994,-0.15957351828381625,-0.09518143454691275,-0.3558567823050756,-0.5198724663585809,0.48042548067884305,-0.3617558582528566,-0.21503722085789725,0.3965656319795741,0.08575610436784345,-0.475662392396354,0.001463267161349783,0.654742092466064,-0.30578044881383326
Hippocampus_R,0.18141743880739206,0.4104553014585513,-0.012438446148546684,-0.018831078852804745,0.5093456139728073,0.6543159750636298,-0.23481873317815943,0.10373932103282507,-0.17005970659070185,0.5115947918930979,0.5087007252343492,0.5122325213931868,0.7693655427722985,0.6168807547553948,0.5056423883426922,0.6305192398072116,0.539350619014346,0.8333580412911492,0.04825792784639266,0.5715733355390491,0.5904693023398158,0.6910133752197051,0.35249024324660344,0.5914413166601372,-0.45563673193213644,1.0,-0.3843773131749533,0.5352736580110343,0.512059804405232,0.20094855398362776,0.2995590982775955,-0.25235133677632593,-0.18821419300659048,0.8873090204540214,0.6279040134887961,0.44710950285815293,-0.5251194845379193,0.2821523762152122,0.7027675085783501,0.7590304977152065,0.815043970669892,0.737146684181361,0.6944252374598614,0.7827957511242546,0.5450573041419154,-0.0951381671989576,0.6231801709537105,0.7422363577618601,0.4234751879794947,0.7107433450501371,0.7720559206037019,0.7760399164544413,0.1269336839124772,0.2643460824903826,0.6773083192228027,0.5895114106980116,-0.42886681714197206,0.7555499896155461,0.5838395352539878,-0.42250041228770163,-0.005750597595549352,0.7130568615930706,0.37382730082430277,-0.3227825426752153,0.4391328037157235
Cerebellum_10_R,0.43523927571850984,0.38284636259870264,0.3170645013640634,0.86363236911726,-0.7635084436420955,-0.759520256967389,0.7430748751395655,-0.15396576953485272,0.764944112485169,0.13648745431366463,-0.6604905194391341,-0.48525304157333005,-0.06522213408949736,0.12990723955612313,-0.9183391736465768,-0.6232509372361538,0.15497361830512904,-0.2943617949750974,-0.04554405396656434,0.09725879956624935,-0.2204875909465174,-0.39839312902122825,0.32665820249799504,0.18986015540213372,0.22175489389973965,-0.3843773131749533,1.0,0.14899403053939592,0.18402772142114301,0.5904294134144016,-0.1768612234622392,0.7816226632600004,0.40159194247181235,-0.35037793789658794,-0.14192674375696027,-0.24671311741998894,0.6699344680520797,0.015409203905660876,-0.6707012111179662,-0.652648987635674,-0.6188669767239238,-0.041819992064176005,-0.20286439445891993,-0.026065432219942633,0.16232263225702634,0.45959648643528006,-0.48894772188261704,-0.08986407517413161,0.3773434116547144,-0.16025630406903585,-0.025167086790589523,-0.4952638563270186,0.44651837991533455,-0.36825838902880653,-0.45604819701403626,-0.6604183313747818,0.9288746356119484,-0.0004478286704757662,0.27195813287817816,0.9452743685641043,0.8459161397760597,-0.5660367137523336,0.38747829953443136,0.5016233415718273,-0.4905274870201624
Parietal_Sup_L,0.21006753768747569,0.2910183506498195,0.10602552999842821,0.46317334204036686,-0.13058898376109654,0.1445700741579368,0.4749695460306536,0.27787056199104077,0.24260857799533073,0.37066975989200085,-0.11002001231770858,-0.23403793873738543,0.39841403220804184,0.5915665795109623,-0.05488173340755182,0.026217674458853275,0.4478295138594975,0.5189120824033246,0.027325648966050293,0.33914887194665094,0.10351649044961593,0.17347122271686766,0.4926528319231016,0.4270147693453533,0.04432816843966416,0.5352736580110343,0.14899403053939592,1.0,0.923025001371602,0.6146290391584773,0.35318101109312927,0.18343885522123432,0.5409334257718613,0.34726896449385347,0.5236891970695953,0.08209081568813231,0.03186600050843807,-0.06989793290940079,0.05014137029910123,0.14559127997536708,0.2502606588626913,0.5366877126219471,0.37200672551587505,0.5099247556344572,0.49858888330932366,0.6170310651281798,-0.046403335274024314,0.5867171509367463,0.8745370016138891,0.254143471501632,0.5032233417707039,0.29003742293053986,0.4112505004080723,-0.1424766123601946,0.15919734728721746,-0.06814225508947636,0.2316400654222269,0.5052224621656193,0.5791958999769329,0.14794674467366137,0.47628084667912285,0.15840844007581606,0.578917394328319,0.18921059787971192,-0.057058896070229834
Precuneus_L,0.2191557126676643,0.3021823719414171,0.11352263644932448,0.4890881824736077,-0.10733799182248469,0.09671670646549706,0.5128284644629089,0.1978429112997417,0.25208559396247987,0.36580821010712467,-0.13685402059124802,-0.18989884818297287,0.3733728230224872,0.6845325622234425,-0.06963089009942129,-0.002315289919387947,0.471694494098851,0.4541180789734929,0.05955168187191954,0.4782107057339942,0.06368556205285704,0.14169825278953233,0.5142721776084836,0.5099647373012388,0.048149515369286744,0.512059804405232,0.18402772142114301,0.923025001371602,1.0,0.6305652468918741,0.44013019831048333,0.24037272017146927,0.529016292941883,0.30459950183960943,0.5878414235109797,0.14643237642790338,0.06498431123319943,-0.01119763891429378,0.03678129924869296,0.17108172290078055,0.24324309016961562,0.5575748558507126,0.45678014715559634,0.4960577488684316,0.49352600422856013,0.6126278533925222,-0.028322137460773396,0.6224697336411136,0.8786393658863448,0.21818898942208304,0.5592230317737756,0.2938367583856345,0.4606744587374442,-0.13052410503567896,0.16672824738874578,-0.10096743051854275,0.25461130966402085,0.48402277852258646,0.6164969322425305,0.1766847527361293,0.5470577152718965,0.1534306042010905,0.6743185792702466,0.20483211582412852,-0.07950659852609583
SupraMarginal_R,0.6379997309442264,0.6361477908747916,0.32466194233014567,0.8186808806073851,-0.38497168847284285,-0.14004879370016357,0.6815894417307392,-0.0813455440450743,0.5626621365939541,0.6118151014172063,-0.28664205969485507,-0.1600453573630461,0.2384567010469237,0.6985175567938512,-0.5251918182667427,-0.1617903738888067,0.5330841322857234,0.2868285846592667,-0.007954255938109302,0.5657885210345782,0.06135192420654298,0.18727838338870612,0.5861163530007554,0.6566321757358732,0.10073724013609921,0.20094855398362776,0.5904294134144016,0.6146290391584773,0.6305652468918741,1.0,0.04726036786939641,0.6257334427957109,0.40374626794168506,0.11727133774704598,0.5283466397280674,0.14043723622514528,0.4447759263546116,0.14531195838064417,-0.1983498621180974,-0.016178111230391288,0.00443843193025254,0.4535823660424273,0.10625642476781383,0.440968348094653,0.5789749617303693,0.4339024420213905,-0.08742996984960946,0.5007054005038689,0.8213692726240578,0.2624596015807568,0.4891377909595803,0.14533821022642662,0.49981030375864005,-0.3432338220044646,0.019139132354799276,-0.3028714644692715,0.577704997595172,0.4616190968343031,0.7809907305059136,0.5866610796697239,0.783890339951841,-0.0031566456370261927,0.7216338012612638,0.38128981759342756,-0.24639706731549146
Vermis_6,-0.29648635909776,-0.09039990494727972,-0.04531736205150526,-0.06616835629420181,0.2506838247936215,0.08175315582185858,0.0019541865489786907,0.19611063265856868,-0.07783851674656563,-0.11652816010187335,0.023973505406144978,-0.040115602396166426,0.10166768117194074,0.2549237132778816,0.34815627794077064,-0.0486058506908039,0.25555628491068816,0.2638619488771571,0.2031517356555549,0.1941116614655187,-0.02621215446088881,0.05529667662854741,0.31744417711945544,0.18016089606328123,-0.09715166983821936,0.2995590982775955,-0.1768612234622392,0.35318101109312927,0.44013019831048333,0.04726036786939641,1.0,-0.07528745938365328,0.24184417409904374,0.16243622225831886,0.25485260701992535,-0.019627001269606845,-0.25347623633566546,-0.09855099520941163,0.07997422146576229,0.17929526836367607,0.240726802214495,0.36396383186357667,0.5649337214894667,0.022150654930084168,0.3382915996881404,0.29031946311535395,0.014372097314759467,0.351332537503275,0.2716828679581534,-0.06605426863692367,0.23585339195429741,0.2582919347832149,0.2763258846386746,-0.081682107390122,0.053551686139592033,0.07566082729045363,-0.0845895064037722,0.04403782229522262,0.12916052780461193,-0.17635840189074142,0.05815556583478278,0.15107374831288065,0.21924932928237986,0.03072858252456968,-0.03469960702094603
Thal_PuL_L,0.4507934692441946,0.44952453865134673,0.18000454555099976,0.7417718056048723,-0.5858043200119946,-0.5465764614770302,0.6077388722864205,-0.17736587124937103,0.5454167521731933,0.17661311391515958,-0.48241803812799744,-0.3026615787495474,-0.03161251764089193,0.28507005981982353,-0.712956088320772,-0.47175898715669,0.27530114784659565,-0.13991772149180248,-0.07881076437698811,0.3047432981597178,-0.19144203448126385,-0.22171143532164106,0.3903264296582813,0.38173535265514263,0.1921922725607241,-0.25235133677632593,0.7816226632600004,0.18343885522123432,0.24037272017146927,0.6257334427957109,-0.07528745938365328,1.0,0.3012516165131878,-0.2792472765334073,0.12439128009378662,-0.08025794019967145,0.5148669933431954,0.12188441833370563,-0.5105383668645079,-0.3833752796455811,-0.3444174373729919,0.07396832040010545,-0.13794956074181164,0.053227244080172945,0.2982487459045432,0.3777455001510133,-0.34060923513607483,0.06643318677478122,0.43605481912012783,-0.05203085769661242,0.1358531168533507,-0.2380763349483256,0.439359931611756,-0.43683548224747576,-0.3112746602420775,-0.5107505138279396,0.7373305951316697,0.007569849514393526,0.40125914860218165,0.7587857796775968,0.7527358885035913,-0.36678237729677166,0.4654030542944169,0.4928525144734281,-0.4679834399725407
Occipital_Sup_R,-0.055483160632301826,-0.04566292306678292,0.23200118663080097,0.3936188036514619,-0.46864760975311454,-0.2711545073769056,0.7393028334713396,0.37912389546066083,0.3261812536552176,-0.08220717968740127,-0.5430611908907921,-0.7717537847626288,-0.19547036390821843,0.05038627023267071,-0.3609982377675156,-0.4940022847302633,-0.08780873162134364,-0.045379661458396336,-0.051976881228147816,-0.1537554222654578,-0.5647796274383989,-0.3559193838126096,0.410714294527474,-0.11060176722488031,0.6651653189730713,-0.18821419300659048,0.40159194247181235,0.5409334257718613,0.529016292941883,0.40374626794168506,0.24184417409904374,0.3012516165131878,1.0,-0.40144646677123164,-0.0026954216209158113,-0.2994113638415383,0.4853360065945715,-0.5190762790130385,-0.556450086788317,-0.4942907260768552,-0.33573432168833195,0.10002782046609825,-0.08115947766740406,-0.16456386785824365,0.07818919132097231,0.9012257077142953,-0.5706570438716153,-0.0743848206803849,0.5523822722569559,-0.4319068707021986,-0.04920157649449117,-0.22047414074299163,0.18224243629014286,-0.19218405669656932,-0.3430718228314541,-0.6151128295449296,0.6198776782527293,-0.11855061970898816,0.051684456480919946,0.46912947032228436,0.3976569889336876,-0.4244435909775946,0.36596672680281767,0.683560932434769,-0.4292955289155
ParaHippocampal_L,0.20808885888206438,0.37700186400306324,-0.06016502659843422,-0.019729250071417275,0.51612157843775,0.5254770091729906,-0.3439935478943326,-0.05831079782809468,-0.09790349254708428,0.4747908833639944,0.5641562732766248,0.5980349615758214,0.7353471862613002,0.48900734278523134,0.44850517952908864,0.6796447688866761,0.5447172096494813,0.6650329948637885,0.06101142816231441,0.47427433498259364,0.6495524140038192,0.6474633331709415,0.16362881845497415,0.5043993955091722,-0.5707840520782199,0.8873090204540214,-0.35037793789658794,0.34726896449385347,0.30459950183960943,0.11727133774704598,0.16243622225831886,-0.2792472765334073,-0.40144646677123164,1.0,0.4314666614125216,0.43975892739339356,-0.5127886762893583,0.44581082042326897,0.7539912749661614,0.7019153487514064,0.6924430973392303,0.5967244286369703,0.6269446897084731,0.781462126641799,0.42785929727360555,-0.31794616934004144,0.6670675744587289,0.6447754186041271,0.2577320308006809,0.7495761297322394,0.6412726088010454,0.6170737542389426,0.09268463701260861,0.32698933595096086,0.6851661945552113,0.7044696998403205,-0.46219754933959356,0.7313819592293308,0.4822068264707066,-0.39585040082051764,-0.026949363220527548,0.6591931342709234,0.21070105453091914,-0.491814421218091,0.5680148870194746
Supp_Motor_Area_L,0.386101779097494,0.5070137969392519,0.13538642601756282,0.1530209981633807,0.26311482054180574,0.49032589112343955,0.0800055217334054,-0.009436774485862541,-0.11997570054068249,0.5884773562182644,0.2686553700827521,0.3658427842278828,0.39018324714898955,0.8468247436370155,0.22451666783289542,0.36982038981172527,0.5471697118483764,0.6840782995439689,0.01912249210041738,0.8146816824696486,0.3993974188146225,0.5806515436423958,0.529246281558916,0.7941581345042135,-0.23120690321278817,0.6279040134887961,-0.14192674375696027,0.5236891970695953,0.5878414235109797,0.5283466397280674,0.25485260701992535,0.12439128009378662,-0.0026954216209158113,0.4314666614125216,1.0,0.5435953145657131,-0.1788718043224232,0.14814188910656284,0.43393508586696616,0.676548712876906,0.6817305578951589,0.692179832265737,0.4528001049632736,0.5616596397089175,0.649462624680543,0.08932252850047746,0.37670751494298543,0.7662401410096074,0.558534947198187,0.4837841784997931,0.6843115311167671,0.7556678508107871,0.26527376097443783,-0.09552206737056022,0.4442908072711226,0.18711565443378467,-0.1648176322347434,0.5450293664960484,0.7665162327277513,-0.1650891681673496,0.23194926022442144,0.6181002452955263,0.6119362697020099,-0.030331649454169496,0.008038329467150305
SN_pc_L,0.31606199707832955,0.3035019412066784,0.06263024618834884,-0.10809292827775267,0.4235807796220857,0.45098187549080054,-0.21891225752365873,-0.15441320444319226,-0.26349938675966433,0.36221991416055893,0.3249814761374697,0.48456139464937126,0.21417367546635013,0.4950635585394277,0.2825380746126921,0.43218858760911183,0.3945485727321568,0.4695045852259516,-0.00013656511977369558,0.5357155902929869,0.4466053710614883,0.48696768011398656,0.28726415649593906,0.5112562960927463,-0.27568227993580313,0.44710950285815293,-0.24671311741998894,0.08209081568813231,0.14643237642790338,0.14043723622514528,-0.019627001269606845,-0.08025794019967145,-0.2994113638415383,0.43975892739339356,0.5435953145657131,1.0,-0.3064730680163244,0.12353372830115482,0.5348042867308596,0.6095246396841201,0.5745899509161817,0.46114744214514847,0.36756195248362256,0.35292034458558225,0.3808271007568362,-0.1782205191173486,0.41428732028085163,0.48562295475570066,0.10817611214322241,0.32797316266837484,0.34310943146029105,0.6098969464790713,0.06143961715347387,0.08134119496153785,0.46582857678124795,0.3234708398048854,-0.34739458091523157,0.26879898922964135,0.4032225834526996,-0.2807021717494335,-0.057591940319760074,0.5729828453317795,0.3278121346104318,-0.30516361043811646,0.13542416581965927
Cerebellum_Crus1_R,0.2965028601130861,0.0994641387115636,0.13196997263084628,0.5574779259301714,-0.7099698920094206,-0.5121736189882162,0.7105107308659053,-0.03294469250193285,0.6449764346829506,0.06631910123882272,-0.531282877909402,-0.5438176920389098,-0.29101418117016886,-0.019612399122253734,-0.7467523288128527,-0.5418750600673841,-0.10768570888184831,-0.3903096894128262,-0.12178150897450958,-0.10511593479025257,-0.5246709429083412,-0.5058428609595025,0.07038632987916058,-0.05843417389201195,0.5953800971297029,-0.5251194845379193,0.6699344680520797,0.03186600050843807,0.06498431123319943,0.4447759263546116,-0.25347623633566546,0.5148669933431954,0.4853360065945715,-0.5127886762893583,-0.1788718043224232,-0.3064730680163244,1.0,-0.09761432107249307,-0.6824733223278503,-0.6378837379479706,-0.6097645254247362,-0.24301983210509295,-0.3586240029360196,-0.21470598358876553,-0.24128271570963009,0.3479613253971496,-0.45804200606775985,-0.26398533795314577,0.24793254986407684,-0.30363766564044564,-0.15779830354511903,-0.5120571313367391,0.09745053548365791,-0.353118765796179,-0.4098571565915494,-0.5791588884825303,0.7887238872355499,-0.14147999821765364,0.11888825390006118,0.7865601498117163,0.5222962673186843,-0.5822950545438741,0.1958638648260636,0.6364251037463575,-0.3262437568547747
Thal_AV_R,0.3761004556297809,0.3031590763008268,-0.019840831235538,0.2320619675166146,0.25274165292302986,-0.04218175583430961,-0.24526712184845156,-0.2632210886302788,0.15172959206609118,0.29747627415231875,0.38441476465618063,0.5743346812554805,0.3907892874156308,0.3008540843266575,0.048368175358289064,0.24163846724310406,0.39287083089130487,0.15384537051821986,0.005610044688844177,0.41553063106882154,0.29719492376294304,0.31105100452443096,-0.12823825046378212,0.400458857744577,-0.42002468475909444,0.2821523762152122,0.015409203905660876,-0.06989793290940079,-0.01119763891429378,0.14531195838064417,-0.09855099520941163,0.12188441833370563,-0.5190762790130385,0.44581082042326897,0.14814188910656284,0.12353372830115482,-0.09761432107249307,1.0,0.22876351268385361,0.3055171642580595,0.18683649586756107,0.06565939379571431,0.13596974925579797,0.4011562677873966,0.16640074433602647,-0.5150056046517659,0.48165086443057936,0.3006897206142682,-0.009460000558006668,0.5822474681393732,0.423811035373091,0.1708533715400172,0.18017599398405532,0.11042179570322455,0.22199636149566024,0.4885346042823237,-0.13573896210889577,0.3885688187027577,0.3576604558140173,-0.008868521427788163,0.17343332374658024,0.15356972517588874,0.06859572058637221,-0.3250092265676606,0.42570131894979396
Amygdala_L,0.0047533129019771405,0.11868282099010387,-0.2050281566098691,-0.45155133019544325,0.7083324446184263,0.718131404099252,-0.6064187737318384,-0.04360327992613591,-0.5586593236805047,0.34308584133207076,0.7160288378386545,0.7405915547385823,0.3975897599541965,0.30922495054261195,0.6907366027704631,0.9067268586166051,0.26826793316862396,0.5267566425513658,0.08294570558955439,0.36073136526228144,0.6677574418662799,0.6676518051551604,-0.07665271717923196,0.3004379966861939,-0.5851346058081404,0.7027675085783501,-0.6707012111179662,0.05014137029910123,0.03678129924869296,-0.1983498621180974,0.07997422146576229,-0.5105383668645079,-0.556450086788317,0.7539912749661614,0.43393508586696616,0.5348042867308596,-0.6824733223278503,0.22876351268385361,1.0,0.8377231880350854,0.7459005102296958,0.4117163819542949,0.49448145269236843,0.47346066584893304,0.23920991991679658,-0.5092114020722522,0.7719923479895497,0.4763694652059243,-0.07500022577656633,0.5032999129501089,0.3715334739316207,0.6876498824066782,-0.16323379883882264,0.34921538180519746,0.7948823763144837,0.7595983533220877,-0.7942123442874585,0.4038407477180473,0.2163776531262197,-0.7333992540733879,-0.43787758343325034,0.7841500469223934,-0.0124961598957,-0.6231944434402865,0.5447504401980737
Frontal_Mid_2_R,0.11454408373780815,0.2163301427758644,-0.04226027005589282,-0.35927983912504075,0.748545568639125,0.7973655039490585,-0.5385442106903678,-0.08004416313688198,-0.4798226562882284,0.37825119656047884,0.7059216425165168,0.7599589907099955,0.4268896286840679,0.5210705023934298,0.6972543072658212,0.7633945011269635,0.38062142307490077,0.675959124631181,0.04930613206653546,0.573979535402711,0.6026813488733028,0.8302230329787396,0.12617246240800353,0.5210974319653253,-0.4856236678918201,0.7590304977152065,-0.652648987635674,0.14559127997536708,0.17108172290078055,-0.016178111230391288,0.17929526836367607,-0.3833752796455811,-0.4942907260768552,0.7019153487514064,0.676548712876906,0.6095246396841201,-0.6378837379479706,0.3055171642580595,0.8377231880350854,1.0,0.9146505864233794,0.531303713405058,0.5009552750487121,0.5320130137879381,0.43444958357779234,-0.4376952591510401,0.7138327436060117,0.6316525114653503,0.06302390285086665,0.5640592655171786,0.5196313565900961,0.8716520431967206,-0.052939391882515154,0.29297913105669476,0.7078671389820302,0.6932611138764437,-0.7242158978222392,0.45159942286961247,0.42957156227035836,-0.676947241178198,-0.33451594753325714,0.8366919696612225,0.16939115046299907,-0.503093254615783,0.47288556385512703
Frontal_Sup_2_L,0.06856724419804296,0.2730017066547733,0.023190390020912263,-0.3386652735478968,0.6952297070861782,0.8096408837212784,-0.45817731671953277,0.0819034707908399,-0.4025289919136994,0.3403011671216493,0.6237022969612993,0.6289236553626265,0.5273613803330395,0.5292793619992658,0.6827802546852763,0.6974120838688462,0.3863402300342776,0.7801199509340885,-0.014035525926163675,0.5455235473219191,0.48254740507407745,0.7936356675240185,0.30400333048358763,0.5247960538244124,-0.3603469322178772,0.815043970669892,-0.6188669767239238,0.2502606588626913,0.24324309016961562,0.00443843193025254,0.240726802214495,-0.3444174373729919,-0.33573432168833195,0.6924430973392303,0.6817305578951589,0.5745899509161817,-0.6097645254247362,0.18683649586756107,0.7459005102296958,0.9146505864233794,1.0,0.6129882886927535,0.5356432385975184,0.5291149555594077,0.44919767483374834,-0.2649314344646193,0.6282798519002688,0.5814810682737698,0.16677269700223157,0.5618771615080943,0.5790208985629073,0.941574264793004,-0.1055802154431983,0.3211541292830699,0.6675935058519672,0.6219418516242211,-0.632074350676211,0.4865488289272658,0.4571511105822219,-0.632873794266071,-0.3107785180651585,0.8103477589788364,0.24777625716116666,-0.31856592294113784,0.4299670429605672
Thal_VL_L,0.26163607322630805,0.6317213722259121,0.26963537309594166,0.23297239326225322,0.23342331737884464,0.42747051915626916,0.09427071096413034,0.053699488594454274,0.009335915257879034,0.5254476201965155,0.19772639592242208,0.24472656821719682,0.548549479487164,0.6988208505168444,0.20786395202043217,0.33541593759229577,0.6572039974637792,0.8006108796807665,-0.0007589557405446407,0.6467683457483143,0.3694865915605485,0.5296499229680066,0.7109502666220375,0.6863094999989957,-0.23608402972813303,0.737146684181361,-0.041819992064176005,0.5366877126219471,0.5575748558507126,0.4535823660424273,0.36396383186357667,0.07396832040010545,0.10002782046609825,0.5967244286369703,0.692179832265737,0.46114744214514847,-0.24301983210509295,0.06565939379571431,0.4117163819542949,0.531303713405058,0.6129882886927535,1.0,0.5737054987936636,0.6134351952665447,0.726281689648716,0.2051737940331141,0.40728825274480307,0.79885252177692,0.5511343812615973,0.44766861452624923,0.7200287007879017,0.6789640986136615,0.3329622468388292,0.0905597265156398,0.56509699052373,0.15017066984569855,-0.05893121176789264,0.6580302937755828,0.6721244587323022,-0.09138834741350069,0.2940664818019082,0.5698479620817105,0.6407178377234881,0.042293244612665475,0.011763874204869153
Temporal_Inf_L,0.0333707768388612,0.21978135814188934,-0.14544673512178208,-0.005250282535353408,0.4494163781429166,0.3228484869217798,-0.15899776258951195,0.0046873258892696345,-0.09811344786111799,0.21157812689461877,0.2886326301752287,0.3614062312422591,0.4923550017930208,0.52265631029716,0.3795301845655707,0.30585723746142557,0.5173608847358275,0.5533129848905562,0.11808336719067444,0.5084518610134439,0.3734477185735839,0.3812617428412988,0.3249170775000365,0.49213727140837155,-0.337395918259505,0.6944252374598614,-0.20286439445891993,0.37200672551587505,0.45678014715559634,0.10625642476781383,0.5649337214894667,-0.13794956074181164,-0.08115947766740406,0.6269446897084731,0.4528001049632736,0.36756195248362256,-0.3586240029360196,0.13596974925579797,0.49448145269236843,0.5009552750487121,0.5356432385975184,0.5737054987936636,1.0,0.5511841041146349,0.4495090624237099,0.03492751625002536,0.38824324237098534,0.5389758534281239,0.34467927409340254,0.41598725575337164,0.5094773022756314,0.5456647633904121,0.28348217775727796,0.12138147803137682,0.4063370035309622,0.4679807420611935,-0.24113266130442532,0.42436415210142436,0.39635129657874446,-0.23123370133163554,0.13426372156870606,0.46366066085052404,0.3411250691968438,-0.27945558920212127,0.33630710029702277
