,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R
Thal_VA_L,0.4743790087461347,0.9344106723570357,0.7056238523997923,0.7639111753786866,0.16209776519857322,0.5471452899271523,0.4351909077324522,0.03742209714886198,0.31034761320610016,0.7495606249586116,0.2558636613903864,0.7505458672452558,0.9025324649901797,0.18061491498982543,0.5051326605771276,0.7319053400664445,0.7320494310296672,0.8734788193871398,0.8343835276980396,0.265614782849916,0.7430371673228099,0.7397435413817733,0.8725689049068304,0.1558143084865943,0.1786355453558417,0.932392090038933,0.4719129682505175,-0.20899963336413052,0.4999092341910858,0.35538446637289833,0.5702765233202912,0.6052869483348887,0.36806569823090896,0.9351292339283528,0.6862762501383696,0.6646330740671872,0.07254238259289997,0.8145665367940309,0.6243734018002713,0.6572584253918525,0.6974847493927228,0.914663962408282,0.6117547160461607,0.9101782208930684,0.8898853770646435,0.1764828029923538,1.0,0.9376021936589741,0.18349086483999208,0.9564292442006566,0.9111343696035838,0.8018486907547243,0.5611732476586561,0.5601753717377281,0.7386958106527322,0.3815702920177138,0.7105264318105544,0.9623768031096008,0.3910883608254307,0.740353475915437,0.7077277247246057,0.38378187784775497,-0.10169125024831643,0.6400110979046207,0.21485005264436274,0.8116668625241393,0.7826251461284969,0.8659018056089204,0.5446628404095285,0.7450245577012992,0.8239037770523266,0.013815261636338772,0.8597023552789932,0.6582611677336128,0.9002730398820922,0.8774688847608451,0.7899934145690393,0.5311263445686248,0.36421899417592263,0.944666582041314
Caudate_L,0.427714353129905,0.9650511480563866,0.6337784067910366,0.7394934989428202,0.1292202932771204,0.5648052772568429,0.41499966028403146,0.20201934537532576,0.3418833814709377,0.8159748172762251,0.22525041920418568,0.7416507706612239,0.8959515407253963,0.2918099083484538,0.6304024674610169,0.8047635154259706,0.7395372867969144,0.8478705778152777,0.9067053330496898,0.30903809009506783,0.7090500447500526,0.641783034632164,0.8634860788369131,0.19116455820994502,0.26846263977100954,0.897360968401416,0.4208396897012875,-0.18669447205397835,0.569934876064337,0.39328461366036815,0.6318871914504779,0.6932122617715204,0.5023255428965593,0.9487166398571144,0.6616530206301348,0.6965533558161396,0.12628923364619613,0.8987617392555032,0.6555814427546195,0.5644807583904455,0.6413579561567672,0.9394651159153848,0.6462902282189701,0.8911875852475691,0.8524683384738125,0.3508551253599101,0.9376021936589741,1.0,0.2740555888076966,0.9321071195379115,0.9454343162275994,0.7751201605023039,0.6296007516064969,0.48258866225386965,0.6290918234736139,0.3035695816816328,0.6582138767788055,0.9624488223956732,0.3957429230511875,0.7748060047780914,0.8118970472939595,0.4182263620208543,-0.029642464516410793,0.7345072684855131,0.07246268281693208,0.8217486097683773,0.8146543713315163,0.8136256547876021,0.48230814401451766,0.6949247009520376,0.8081872674323463,-0.12513817727438492,0.9281304071108437,0.7366303893123471,0.8058064233709925,0.8910795372519557,0.6915160444264269,0.6270357595716817,0.435945452682532,0.9296649422480991
Parietal_Inf_R,0.06333268281397247,0.22571666900672285,-0.027849658160552113,0.4004839546590866,0.07507216858318189,0.497072746632528,0.21631591775304446,-0.23664969837693306,-0.5440918930794988,0.20810664519286057,0.09782131865169104,0.13009014953381298,0.2072157875693367,0.5816583416589137,0.086286876975966,0.23111328643841,0.12680937164590741,0.3158788566725387,0.26112765208274114,-0.56746470151735,-0.08944709681026453,-0.002352626301465738,0.08368847240710978,-0.6431782759505928,0.12867812879667792,0.3117177256385476,-0.0209069183289349,-0.6043989520815793,0.5123291643751228,0.8474191667775615,0.2645296082832671,0.5352568085543603,0.6998008595732728,0.2878393016501309,0.23954259950615936,0.08150811334770196,-0.5887517722039658,0.3399951410799629,-0.041368739558089354,0.38385711058874444,-0.17799612478523405,0.19661480070362639,0.5761834412206064,0.11716935683380128,0.1933264874311934,0.47240005461166756,0.18349086483999208,0.2740555888076966,1.0,0.16089136835843065,0.3054663481490604,-0.09019849639408876,0.21168804632635085,-0.09540624479733217,0.22412950714883637,0.1081764994963291,0.00010178563766180678,0.19153771622613494,0.8068884709101705,0.3802226328297855,0.25195954138026233,0.155045842285048,0.1628186802389226,0.3894748152655229,-0.06709795761572042,0.5437741534078775,0.5117733537445593,0.1894758402633126,0.12446081297544155,-0.1382694995167523,0.17560399093069737,-0.24955093098155692,0.37164318446098926,0.506305327303922,0.05042556755577776,0.11083910202590784,-0.0501345931412445,0.4468729796650166,0.4512486946048913,0.1486128776872345
Thal_IL_L,0.43830058213599826,0.9500892702005332,0.6287161931539724,0.7335929363685787,0.08216059265485678,0.4741793544849968,0.4371355703275334,0.18697903713389655,0.4297586149560134,0.7264990116721012,0.19334576906652123,0.7773762936765994,0.8820188199353909,0.11083796409121033,0.5537820026155363,0.7684212925853885,0.6825317796577551,0.864594552251495,0.9135137586328147,0.3721775220609842,0.7921972025435539,0.6625104916068464,0.8980440399722002,0.2583038144295951,0.2105350407396,0.9219881910692119,0.4353963874712861,-0.10571355772097235,0.4948066452779904,0.30302253313988964,0.5494717460696746,0.6609759179567548,0.3816759070592202,0.9386955990787825,0.6803872259659801,0.5996937352605036,0.20877911933719998,0.8735967888885781,0.6915426586360129,0.5737656213558698,0.7070467025558971,0.9658349901475889,0.5305543168392473,0.913558369901227,0.8922235781403539,0.2626017879299486,0.9564292442006566,0.9321071195379115,0.16089136835843065,1.0,0.9571574504411156,0.8201729721168151,0.5069942243960728,0.48368777812059066,0.6208027034210332,0.25063780327161006,0.6911714132111333,0.9847004579900142,0.3235831084533689,0.7309664017007117,0.7740265592697452,0.3686243939943012,-0.01724498570104516,0.6269086343441865,0.11844694305733988,0.8078960344361318,0.7360896657029404,0.7856991281370573,0.5131786959374216,0.7387911577874856,0.8417025353992531,-0.05555437546968157,0.9116993634253685,0.6195624360083912,0.905952059636215,0.8897214588738305,0.788753846957711,0.5839611946278858,0.34555513804121646,0.9342314731366229
Thal_VPL_R,0.4047881065643847,0.9758627458433283,0.544430507879915,0.7072414403252956,0.04846984778883993,0.49404453209995014,0.3683709346326308,0.20918857869364693,0.3305608574325663,0.747945397237492,0.17764420753655422,0.7871286216371801,0.8983624616580953,0.22230252623696747,0.597790895702909,0.7629210093967816,0.6284921243395051,0.8221598908027088,0.9580849834834922,0.2935966763037595,0.7370158965480803,0.5555677240430761,0.8511691761664922,0.1817591808431276,0.2717397189684493,0.9082914823777842,0.3526156085013737,-0.17332761173535513,0.5330558968962789,0.3852999700326674,0.5995127278076403,0.7913134200671793,0.5053023367972687,0.9489955997893584,0.6201041841937116,0.5756632017192588,0.13414021955793706,0.9531075524663417,0.6518881614260928,0.5200293312414,0.5887445673515835,0.9841246954732424,0.5581729909800617,0.8991573797801515,0.8345986482049176,0.36445634976213154,0.9111343696035838,0.9454343162275994,0.3054663481490604,0.9571574504411156,1.0,0.7289925790488699,0.5037872138820383,0.39810197410911907,0.5182235119920034,0.179567926300939,0.5951748031091112,0.9644676358580995,0.39696344597739047,0.7355669784141525,0.8165048521787485,0.3760500861008064,0.05099573690513528,0.689288802278073,0.009525869322218317,0.8329278160490708,0.7783331507409915,0.6997501276182,0.4531583563348288,0.6619045833609009,0.7874940227043445,-0.1228554086702684,0.9642705106135472,0.6736481523948447,0.7990359126800931,0.8485623119023101,0.6753442863746143,0.6359623936160324,0.3867803211629784,0.9334631378274859
Frontal_Sup_Medial_L,0.4463493226969421,0.7571857180656703,0.7024817575174462,0.6634606407884601,-0.01652678957433378,0.38509623886002164,0.5127074719837982,0.18489846302762905,0.5447251510968574,0.6017357473893094,0.2547899190934087,0.597311311156962,0.7029225597255627,0.16209397384246746,0.48156312320575306,0.6787547896789689,0.8202190713467328,0.7429976071729247,0.6600238307632365,0.6228544628321401,0.705301351955736,0.71765311016877,0.865184597869015,0.47119967204614255,0.0956984156513305,0.7898167699585726,0.4793882247961127,0.07846525000680929,0.38876542003277803,0.11549346110467122,0.3954373939495691,0.31913388619210137,0.10519099348346168,0.7750114554335849,0.7486956715442855,0.6034608937061171,0.34447384413864207,0.6725838687845754,0.7121147164227085,0.6269075673692934,0.9542923874878448,0.7809387684307214,0.42267901488737275,0.7826301034155053,0.8280555780921572,0.15626323501853528,0.8018486907547243,0.7751201605023039,-0.09019849639408876,0.8201729721168151,0.7289925790488699,1.0,0.5528113848662073,0.48634411035289954,0.6235656285508867,0.23324956646250194,0.6957430631603952,0.8063890840188183,0.13958419136206285,0.6080894072423361,0.614117094959318,0.5050226133945152,-0.1254535297526327,0.4650302840519389,0.15862878961534024,0.6289401327567843,0.5365994796920274,0.7706203024438504,0.5059601288193288,0.6996924479743415,0.8985910934864025,0.041683106283251566,0.667140463216158,0.5749068350441233,0.8381415678229288,0.898031425556437,0.8239952039354489,0.48321740195840357,0.2526406127263304,0.7726541793157159
SN_pc_L,0.3478967663201319,0.553441568682512,0.4877741776664619,0.6457526594285989,-0.05066270859444338,0.46622515725040026,0.5221354692842212,0.23549119739453783,0.2962281294977022,0.7272698748942075,0.4696981833382383,0.22561588092420598,0.48805859023955994,0.38746303781560143,0.5070655863876544,0.650404484458896,0.6995912962183408,0.6162291498618947,0.480516820130559,0.1565829637156134,0.3744669376116463,0.6091009090475625,0.5852174768676485,0.011326298422525851,0.3855083161051301,0.565045380160269,0.5288562569865645,-0.26033450698729216,0.5160660134116601,0.36852122891315775,0.41710839680836,0.2632175092273748,0.35802853920519745,0.6353106539060551,0.6025120131210145,0.8576754209612927,0.1682805250741793,0.528521695501149,0.5422607532446789,0.49985840511034396,0.5021206880393887,0.5059658071186641,0.6567336833402613,0.5803046456928419,0.638371584375261,0.22506764866518914,0.5611732476586561,0.6296007516064969,0.21168804632635085,0.5069942243960728,0.5037872138820383,0.5528113848662073,1.0,0.3235637577255176,0.6043078686838257,0.26753266723797675,0.518174320859015,0.5449900272324092,0.3374968619650034,0.6945165573091222,0.5660193676727997,0.6871782250564933,-0.13852396184679394,0.7591643531422103,-0.010116467457232317,0.6097081189545455,0.6727599508861525,0.682329391890372,0.02985259135069111,0.41526936428012495,0.6136846798353751,-0.1314988507413409,0.5603111744373039,0.6257189566544522,0.4798113150517436,0.651970017589647,0.5279783901239875,0.3543911791505327,0.5369070699501385,0.5091595840050709
Frontal_Med_Orb_R,0.2994030890166066,0.4252940242190669,0.726905957730562,0.2645660723810522,0.4443245720788729,0.012231538359597212,0.3049474860344008,-0.10945599460281005,0.2716078934605787,0.3250195369044824,0.0251101551058789,0.4770913744370627,0.4641196586724094,0.03860088363505186,0.17279650153000184,0.4048614028308052,0.45040261514428914,0.356365380625463,0.2851857389050603,0.2953636655550953,0.4067097287454954,0.5945885999447319,0.4371779305078615,0.3287356495823727,-0.1758247441865983,0.5077924285822614,0.3659834410154564,0.11230964081110216,0.18611577296765405,-0.0993363956910905,0.3434827791887633,0.05976492637192835,0.050845640052045,0.4712659565818102,0.21266506715426384,0.3927245149370718,0.053698900244439275,0.3550471049549744,0.2398724108024191,0.18340572919531586,0.4437144007853338,0.41977727825384964,0.1642436017098675,0.46896810503874387,0.43651449268716247,-0.010701558563523707,0.5601753717377281,0.48258866225386965,-0.09540624479733217,0.48368777812059066,0.39810197410911907,0.48634411035289954,0.3235637577255176,1.0,0.5049903359781643,0.5922722319855213,0.3738980509273562,0.5108651095985107,-0.12447459216397022,0.2323248790708445,0.2703075219343463,0.2178189844865687,-0.1748035029796741,0.24260324731354735,0.49761453754429286,0.21061462448254023,0.3056195819958048,0.5849496427995637,0.3764150073316322,0.483353571607228,0.34069826850075174,0.08496828482607623,0.33924729401596376,0.314724400139381,0.5089500980456386,0.4872893537571179,0.5083736471496282,0.17129598740494437,-0.10144175438539997,0.5084182757913847
Pallidum_L,0.5889778696528695,0.5550587694723665,0.6885473325196619,0.7651109783920493,0.20315033641630706,0.5593816142754576,0.6384406164376688,-0.19831649767504414,0.08250470807378898,0.5711935392050732,0.3939081289467251,0.3836572444646724,0.5219753018853099,0.2117587395369568,0.3212503963332988,0.5734525015234441,0.7839524185344723,0.6991928020272433,0.4026796317399558,0.011164242955217637,0.4353339431723038,0.734856245148932,0.6219719668043873,-0.11694426881600946,0.07564418133982811,0.7080793116538051,0.49579845450122856,-0.3090932185336839,0.5504412880457409,0.4876796361481099,0.49143647939505514,0.2613134804629612,0.2960773391981582,0.6486980972217762,0.7272804082697575,0.5865239822043609,-0.09571809168808854,0.43635470650157293,0.44837231997952176,0.7496905008360413,0.6241259670281707,0.4941667902837872,0.72118123068325,0.6429428850340594,0.7163119321931738,0.1427106035784032,0.7386958106527322,0.6290918234736139,0.22412950714883637,0.6208027034210332,0.5182235119920034,0.6235656285508867,0.6043078686838257,0.5049903359781643,1.0,0.4070969028991317,0.7072402033533204,0.616022219689847,0.5039550450122495,0.6997587478714479,0.47875121041849916,0.5051352141301316,-0.2580284048308906,0.5213502534792059,0.24542465272026415,0.6607995512616831,0.7124965734417773,0.8681958917846956,0.3932557959716817,0.41110912620563245,0.6343214713517195,-0.060720862429237105,0.4917464521080955,0.6657985691659,0.7688010861757899,0.6655883487434829,0.6821707454988067,0.3877777918554803,0.49758421623647886,0.5702094961497177
Rectus_L,-0.030564944785536823,0.22628897979448043,0.548649995756111,0.25613960160789306,0.31097050027337475,0.2351393249060792,0.24847494949847412,-0.30775906426299515,-0.04826302339023617,0.17400088952875448,0.11744678146178517,0.23582460049846857,0.2920016787764281,0.2439257672286064,-0.005503250769332362,0.2769697752512163,0.3497918990883032,0.3840786521904374,0.09535270018144652,-0.01800666829951479,0.19606205561345424,0.47289434395307556,0.23950034514709395,-0.0025007530640682733,-0.021616770460591538,0.3613030757904957,0.2981069419508645,-0.14065366693899684,0.19747082276947125,0.11991590612679782,0.1679293939290194,0.022507861242157125,0.1325496265537323,0.2757049714781534,0.17171247992138472,0.2756552571603879,-0.21969218922481595,0.15620548110639487,0.10760056226104234,0.27689506750430953,0.20738116738789433,0.1925634423367006,0.2940354345902756,0.21025718924535117,0.2917287055607533,-0.007935999364261828,0.3815702920177138,0.3035695816816328,0.1081764994963291,0.25063780327161006,0.179567926300939,0.23324956646250194,0.26753266723797675,0.5922722319855213,0.4070969028991317,1.0,0.31389924884880316,0.29043589979627227,0.1223740518608314,0.19235466508073765,0.08717197376097852,-0.03796941730303706,-0.15120859201298828,0.19272369391256358,0.6597355116891328,0.22173013915163856,0.29320079149778955,0.4790969339967267,0.39266915394110635,0.3435654808871554,0.241226229885344,0.15622210217408677,0.1976684412173189,0.2849325001413235,0.24878179306873122,0.30588680752763125,0.3680221456230409,0.1178384180986313,-0.00025048240734465037,0.30888665972974144
Cerebellum_6_R,0.45560524832097415,0.6449844189013115,0.6286771468412261,0.7864735683951352,0.05923028109290062,0.578208556469257,0.6711243558181896,0.2408956376232313,0.5088565728432021,0.6372049870119043,0.5490870743725916,0.5096340047799349,0.5938573076751852,0.1438223244579767,0.6628264003892973,0.6525757062063062,0.807043076643173,0.7436756685516617,0.5795260897197092,0.36971783829688026,0.6942513983153232,0.7202910275136648,0.7655380751470818,0.2587209369106196,0.21544688469075662,0.676248361195146,0.3625125083182973,-0.06388890609887864,0.6362812803468015,0.2725881286796025,0.4683302455190629,0.35670469616203854,0.38088002920556246,0.6573227204716081,0.7476502798831917,0.5607712046478956,0.38090399152320137,0.5193714045860522,0.6442160766281184,0.5875458977233025,0.7077255868504313,0.624575014380773,0.5572148075819725,0.7461765315092661,0.7763345312570198,0.27545093829881434,0.7105264318105544,0.6582138767788055,0.00010178563766180678,0.6911714132111333,0.5951748031091112,0.6957430631603952,0.518174320859015,0.3738980509273562,0.7072402033533204,0.31389924884880316,1.0,0.6699558353365539,0.2973725081176484,0.6942741032778806,0.7185884878804585,0.3654966399541806,-0.1465585634481938,0.48067828859780903,0.1733355627328091,0.6217606345869576,0.6465923292456378,0.7841395260737882,0.4277100124020337,0.6099016033267693,0.6862390622406102,-0.0448878369162312,0.5828756766152242,0.5609696190932748,0.7738002863771554,0.7813053933073836,0.8185905016793243,0.5342430073606428,0.4876006034929621,0.6584407946133495
Thal_IL_R,0.4123194537824071,0.9661118274487543,0.6329961145717449,0.7148530676194336,0.09708440480149419,0.4936057193722542,0.4229799792349249,0.18511044510574423,0.39400658547029893,0.7517308903670864,0.17571689794367717,0.8034682612378089,0.9154207394476245,0.18134508494303503,0.5696807768978187,0.7856317455956543,0.6930197404879975,0.8615183068398312,0.9228329455498865,0.3617892805010575,0.7520890792528953,0.6683287618695153,0.8866865047354157,0.25625884453657755,0.23914262668708333,0.9185144271842158,0.42654210909574036,-0.11938242228616297,0.5085102060882991,0.3113052501094061,0.5982377811720804,0.6768615301668208,0.42680580687836694,0.9472309316984138,0.6575002735646122,0.6236737810910064,0.16870032707985264,0.8986739518664223,0.6876833039940241,0.5594802315960326,0.6776362799291682,0.9690289200022507,0.5570224122652294,0.9096207006182208,0.8736734710799036,0.27841975494874377,0.9623768031096008,0.9624488223956732,0.19153771622613494,0.9847004579900142,0.9644676358580995,0.8063890840188183,0.5449900272324092,0.5108651095985107,0.616022219689847,0.29043589979627227,0.6699558353365539,1.0,0.3292606995382686,0.7287122416472017,0.783353935316698,0.38242364063817647,-0.015584200677707624,0.6595035266208337,0.12569395239792736,0.8057389554310699,0.754370605759764,0.7959558295447546,0.5249167588412974,0.7473491115777049,0.8258209841929192,-0.0591041324952983,0.9275350966046529,0.6492807919459332,0.8698900986380252,0.8932361982240238,0.7528067841876874,0.5932821691249213,0.3442782608283717,0.950059947784944
Postcentral_R,0.2858940665046562,0.349711033506737,0.13912288041745366,0.6930993212353547,0.0653164832360849,0.7727482003452175,0.39029317991242857,-0.3004880796407811,-0.44385285358112825,0.3514494049276899,0.29851726742325446,0.14837262059901288,0.3055754700613845,0.47428275741861103,0.19420463901011917,0.3373845788420587,0.3859357777633788,0.5435516219195424,0.3482569131146836,-0.5204616672986211,0.0566064275014555,0.2578168684481515,0.3099995197801275,-0.6479833628091826,0.15943107214517388,0.48129137935774,0.08705986097671285,-0.7361600406797353,0.6368058754781022,0.9692383891233662,0.3522017290269727,0.5753117959732129,0.6542484740425955,0.42858388098350253,0.5742809517424879,0.24372147419867,-0.540187334343233,0.34597894555768427,0.15633590168400135,0.7066834537188053,0.09378730715030552,0.304869416005984,0.7616249403704225,0.32007660266714527,0.43666353298360167,0.38092263615005884,0.3910883608254307,0.3957429230511875,0.8068884709101705,0.3235831084533689,0.39696344597739047,0.13958419136206285,0.3374968619650034,-0.12447459216397022,0.5039550450122495,0.1223740518608314,0.2973725081176484,0.3292606995382686,1.0,0.5686204359078948,0.34928676678389353,0.31668244407860163,-0.0007570261132429958,0.464418656564289,-0.03858920648918938,0.734031067670475,0.6413662810370936,0.4423888528516914,0.23713313518388912,-0.002377644438543722,0.42356160316517455,-0.2289947920029514,0.4586397775339977,0.6156835957981116,0.3119372300857141,0.3008336716108807,0.23589655567490558,0.5364043581387997,0.5987947791761582,0.2801443339001357
Cerebellum_9_L,0.36688995376522837,0.7491218282312108,0.473683646326747,0.8648881076582916,-0.13983819672161216,0.6234177951678177,0.5688309772223422,0.2117564438428511,0.27936198853985245,0.7843941526648923,0.5479461045754711,0.43454174230526266,0.6555369451256061,0.28000266963136305,0.6843296251979,0.7576295533124515,0.7578433978902772,0.8256377487677067,0.7033541474856781,0.07329382521811406,0.6099145493679863,0.6225066198745539,0.7444337069961778,-0.13413068591912045,0.49728359538810574,0.7474610457662182,0.43097258690836393,-0.357682906158562,0.6129851978179599,0.5892509854122239,0.5207683281489909,0.5215515361361194,0.4914269681913485,0.8241258961112736,0.777940399074123,0.6715359487965168,0.16851529186738975,0.7088736625730092,0.6144162694717586,0.686606524192705,0.5447832450514714,0.7217723432873887,0.8184735228840095,0.7770191418264332,0.8325401950238057,0.346293771206732,0.740353475915437,0.7748060047780914,0.3802226328297855,0.7309664017007117,0.7355669784141525,0.6080894072423361,0.6945165573091222,0.2323248790708445,0.6997587478714479,0.19235466508073765,0.6942741032778806,0.7287122416472017,0.5686204359078948,1.0,0.7922723980590497,0.4523168141797157,-0.08003740909329038,0.8069616449000968,-0.03266524335171874,0.8586814711688661,0.9112822604227873,0.7681793214399626,0.3020743191851831,0.5511972293629412,0.7554129756055197,-0.2189878678301434,0.7592753921059747,0.7921187036492722,0.7115746417494611,0.7428693437119029,0.669007078300277,0.5437640350514044,0.8020084230872496,0.7034997083316433
Lingual_L,0.3325742990289856,0.8097202644372336,0.43932302579486116,0.7300089345248911,0.024788726198130037,0.4876292466291516,0.5440655150134794,0.4991148998483755,0.488097065987601,0.7633634197591956,0.39048152761389177,0.5921077280347293,0.7058385916227293,0.24845919080871362,0.8065740760841665,0.7894526817197711,0.6955112627183445,0.7270285653460806,0.8437258515831065,0.3145885078177552,0.6851130984962077,0.49544090616686853,0.7652687164351303,0.17889994968857925,0.40960918212773767,0.7126521945199626,0.284704375265908,-0.09913038864565162,0.6996589225579736,0.3784970856278958,0.6164400153198832,0.6558436252023242,0.6261230969895126,0.8222805653813281,0.6127736449035359,0.5734127043163719,0.3873640599816743,0.8098219188821117,0.6467069838401079,0.39787614991789955,0.5106605583053182,0.8073848293636049,0.6243408810392901,0.7927510421208742,0.7498906902009009,0.5589260625515555,0.7077277247246057,0.8118970472939595,0.25195954138026233,0.7740265592697452,0.8165048521787485,0.614117094959318,0.5660193676727997,0.2703075219343463,0.47875121041849916,0.08717197376097852,0.7185884878804585,0.783353935316698,0.34928676678389353,0.7922723980590497,1.0,0.42172136644802816,0.06019211621650653,0.706751754781817,-0.10427150267380429,0.7267619509447756,0.7772708657801575,0.6715361162840906,0.28012846925109375,0.5603635759855113,0.6611169061674158,-0.33273525555437383,0.8407761294159278,0.7079770760979012,0.6869261976495596,0.8164534615921402,0.6087851117272928,0.6683959675621461,0.6148832704711181,0.7377584934121567
SN_pr_R,0.6012760823756061,0.36083581940956105,0.3757221555972409,0.4887392861732473,-0.06187926510886742,0.3042541146221461,0.4502775398623479,0.06752944410906415,0.17369549271372836,0.453149218048833,0.3131818425547979,0.12988738426333687,0.2740376937745318,0.26151942423798996,0.2997358830767346,0.4269571793739484,0.5841380690851162,0.3642684393429375,0.3098268612386522,0.1821137125429431,0.22795739305110452,0.40661600004731485,0.45942810516846916,0.04795615063431119,0.11342617052930447,0.46964884126151946,0.40788291926508086,-0.16350959134423138,0.4386163211907734,0.3320002997554827,0.3387659833485777,0.19192340988892162,0.2280781675786717,0.4580289858385698,0.5540368049119974,0.5656575507313061,0.09611233659577369,0.38255716807739604,0.39490459400256284,0.466464262500653,0.5122083013371848,0.34985388945271245,0.4362831121364978,0.44714772586388707,0.4579112047212849,0.17785331484393394,0.38378187784775497,0.4182263620208543,0.155045842285048,0.3686243939943012,0.3760500861008064,0.5050226133945152,0.6871782250564933,0.2178189844865687,0.5051352141301316,-0.03796941730303706,0.3654966399541806,0.38242364063817647,0.31668244407860163,0.4523168141797157,0.42172136644802816,1.0,-0.03849485427309967,0.4271261321675563,-0.13937230979396786,0.4393191481450102,0.43068818037254913,0.48025229428376964,0.0740541399581348,0.10824430464445571,0.5000340912579732,-0.2709191353230138,0.36189474681724326,0.4763810406964999,0.4448136987800949,0.4895722282415594,0.38710438995969376,0.41331334491260024,0.3638101488112216,0.2887375987200449
Thal_LP_L,-0.07401772211398083,-0.0019064106894349274,-0.17569327166689377,-0.08883467966594681,-0.12692033933016444,-0.07760994651739775,-0.15558327081266224,0.16639165753551624,-0.015158554624430767,0.008814622004708922,-0.20438404134012536,0.02573842184469943,-0.02059956786411597,-0.040739898843426874,-0.050102568186204,0.01704478235306544,-0.19429401506130217,-0.07940373701087011,0.10643391437548248,-0.030885997514716896,-0.05008590434629899,-0.2507477943135993,-0.036487584881675875,0.00996813807013591,0.0448715830868482,-0.00982420729414229,0.017638500102593012,0.04296473254897651,0.03724733085683992,0.023480993658187236,0.036764840283155714,0.19873559705747484,0.1158284254413102,-0.02152820074564808,-0.11983186734016521,-0.10304973141298605,0.01348703238980841,0.05856411718159895,-0.05972294472354669,-0.20059593632284511,-0.18959627760188746,0.0386615429742902,-0.1470723142594624,-0.04480522888470967,-0.06530076580969836,0.21463033725273306,-0.10169125024831643,-0.029642464516410793,0.1628186802389226,-0.01724498570104516,0.05099573690513528,-0.1254535297526327,-0.13852396184679394,-0.1748035029796741,-0.2580284048308906,-0.15120859201298828,-0.1465585634481938,-0.015584200677707624,-0.0007570261132429958,-0.08003740909329038,0.06019211621650653,-0.03849485427309967,1.0,-0.06899452865126209,-0.0917354852655339,-0.0019228493922097637,-0.08009715091525338,-0.21131086827321952,-0.03717835049134904,-0.10311877995265946,-0.055862023629672464,-0.06510001820722736,0.058813402241271094,-0.13206624317901122,-0.10842506763068512,-0.05594461207947198,-0.14582089100441,0.13144739111574488,-0.09928164719899815,-0.035000671540911056
LC_L,0.24568824243991583,0.6964173830153115,0.3929079806884351,0.6951118106846934,-0.07944813051295507,0.5195551055808624,0.45198062110303144,0.2672109576254339,0.19272915803862165,0.745470957885968,0.4310953025255686,0.4032472958093179,0.6049303606659411,0.31262415848115094,0.6281016768375214,0.7054017195466077,0.6296966388019335,0.6862308104595228,0.6864891794714548,0.06022661911040407,0.4982762450153285,0.5060208956556318,0.6351253393322445,-0.09846295932481816,0.42061543350150676,0.6182193144807646,0.3311479269796266,-0.31916942489391054,0.5098529083753917,0.5010512711056077,0.4241424247038296,0.5601931419141428,0.5134646623559154,0.730918459497195,0.5697859144369516,0.7000230577884924,0.09626849726147954,0.7093722617149495,0.5088356108363565,0.4746087045459897,0.3569910286631865,0.6601524877023499,0.7158184721988075,0.6627407452477113,0.6487405475240445,0.3026329047778155,0.6400110979046207,0.7345072684855131,0.3894748152655229,0.6269086343441865,0.689288802278073,0.4650302840519389,0.7591643531422103,0.24260324731354735,0.5213502534792059,0.19272369391256358,0.48067828859780903,0.6595035266208337,0.464418656564289,0.8069616449000968,0.706751754781817,0.4271261321675563,-0.06899452865126209,1.0,-0.09060832443107085,0.7369095765180297,0.8030719075904412,0.6361649609080741,0.19059434274382311,0.4363566107410867,0.5884875759357467,-0.2617649098360416,0.7435911801332512,0.7201880783047062,0.5117494681552097,0.6409412079542453,0.44348619092067154,0.46079809985879366,0.6417066901045189,0.6204044564388268
