,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L
Vermis_6,0.13470530489970964,0.0487536508528228,0.03499539926112152,-0.10923231039614262,0.24441814863243425,0.10628372055254293,0.37080805836575037,0.40332242523931355,0.11015869142248522,0.23973213797560428,0.02491184726053258,-0.3998693643644241,0.21907054894218414,-0.06834051420239079,-0.023563046808965062,0.08552574473530736,0.3825725629183183,-0.0018791340059396457,0.009964400523988587,0.14661197005450533,-0.04798986747994094,-0.03606382535483412,0.1849127356796021,0.19459892830543002,-0.18427128759726297,-0.02165780908591761,0.10719029209787212,0.378034803151946,0.14032238079109594,-0.142329694178299,1.0,0.3834517828690179,0.3832776137966956,0.05990285893953923,0.004129877510493467,-0.06731501273592694,-0.0004952391669287298,0.3445266778574798,-0.08425588640799109,0.019409991635495706,-0.06735243029536322,0.1452031494528138,0.027607159877195333,0.23583995761468723,0.12006051788583504,-0.151793546397908,0.35974776704286193,0.18126465708160136,0.12602190554234394,-0.06379791941818724,-0.06281668750338766,-0.0036312183795519804,0.06469421141863846,-0.06104464704749286,0.20926216961551528,-0.02523039887582238,0.0822718660247571,-0.09003150214886406,0.09739630913365982,-0.17909373552374885,0.17612422151185647,0.35033929422545057,-0.08778953726375989,-0.12232391091830654,0.23612871741461347,0.005138735895278744,-0.1335769960108058,0.05490018590304169,0.02958879932839366,0.05285267376789885
Thal_PuL_L,0.4333371234602641,0.20732222725477756,0.3573558685677877,0.13919100201288873,0.16249988867248275,0.256523233724489,0.28172067298183556,0.25805169199067307,0.22473838627122172,0.34537883937185176,0.30948432943021176,-0.38554011263182997,0.3722487937481978,-0.010390981924605596,0.31632041422983476,0.08391916889844728,0.5475909236956252,0.31703102509289666,0.167159253844122,0.34423215479085456,0.14207403596889817,0.264142950228924,0.4330950397749842,0.40051094841525225,-0.10858103590435521,0.20716504956281614,0.04542552999716683,0.20385731912380783,0.15925780709727796,0.026102162394414284,0.3834517828690179,1.0,0.21870770901241207,0.31255982900906104,0.31651966129858483,0.24275443868936114,0.07309283877235807,0.1143684948152947,-0.25009836885724673,0.10321893252590335,0.2711378887205921,0.39401718383224943,0.3564618022592133,0.23295316945456884,0.3101458816393778,0.2571304771290454,0.23862208976487048,0.4121775865639419,0.3612536665343523,-0.1277898138384818,0.31798905941541794,0.31677027053072776,0.39352975850840255,-0.09143295541157113,0.07358262214048136,0.17388900007216218,-0.05169759386403092,0.12316653602903416,0.30916399785880105,-0.06485395364811222,0.3200236641401433,0.5785904375701387,-0.2489312538784953,0.11196474506232552,0.4898811991561123,-0.043816458382813055,0.23798726974401635,0.1281664520565434,0.1840699913558172,0.19362489535521324
Occipital_Sup_R,-0.08212785025962584,-0.3417939199166763,-0.2756286578414186,-0.50563947124137,-0.07314562244979429,-0.4581861878223197,0.8308753695286071,0.9307823711301467,0.46494964669704697,-0.17659562650635863,-0.27004649301606404,-0.012356500370001553,0.17654948140170598,-0.10167384565652376,-0.26792075703859103,-0.13813422773273237,0.19626108346801618,-0.2283861902719383,-0.08142735172077199,0.02199265039280256,-0.06396060837966584,-0.3308023891464797,0.07726666195864904,0.14478779018287252,-0.11922936861555655,-0.22810951586707875,-0.015810568418434517,0.9042740693177631,0.3036797259415976,-0.2806658867098144,0.3832776137966956,0.21870770901241207,1.0,-0.04513459813392629,-0.22524556497593654,-0.24209059990814547,-0.18635906736903626,0.5400574522525197,-0.041556758997107826,-0.04786022885080188,-0.47951506287873663,-0.023629660215414138,0.052176451575898335,0.2947936885829703,-0.25251382900996067,-0.505895811039018,0.9359830613008377,0.20044756027062813,-0.06756548513949152,0.04506587775973773,0.06849885064879767,-0.20915901201365897,-0.11553658317717025,-0.06621804287562141,0.1262912242435935,-0.022664587195466577,-0.023837854733680497,-0.05978676074099323,-0.05579829724219421,-0.3474618233450307,-0.10405318154355814,0.5269318800191766,0.10073091330796086,0.0339375100268446,-0.07030779799179698,-0.0927983446489355,-0.4670484706308851,0.3514470167431059,-0.3064028767918022,-0.11446718397168981
ParaHippocampal_L,0.2633554624823652,0.21554959504884919,0.5180755025303044,0.3681278400941205,0.3229435070196561,0.25301883504383843,-0.14096344485680412,-0.005810400095705233,0.029284229829674283,0.6004099661047939,-0.028645575774338832,0.05271818296541488,0.3321187820758262,-0.21607960460530667,0.05627072245411987,0.26019005961760777,0.5067615947672861,0.29153337407884683,0.28771521435261294,0.22897775597524442,0.4050568989721964,0.5382301247943518,0.435507990067238,0.04660984396266579,-0.1997166390723288,0.5434162378859987,0.39919318164176953,-0.1216105928221574,-0.31281221023237493,-0.21137189701569867,0.05990285893953923,0.31255982900906104,-0.04513459813392629,1.0,0.3247336642756401,0.0972421999666577,0.5921558216879785,0.012028409626829578,0.2534375745684215,0.7411742640590028,0.43291172371022557,0.5503772727206488,0.04176352089796891,0.16112005590465583,0.43076868178802064,0.3619389566380892,-0.009492136410211327,0.10067646663443897,0.5582510021494285,-0.2772082623724765,0.06486902724942181,0.22588309086571023,0.5041087881148654,-0.26014545023056423,0.4436714362707775,0.3242036718462628,0.38782661177779587,-0.18407725074260836,0.09508687268145473,-0.15420368215773544,0.6397065688458848,0.3824937690023047,0.20028053727774645,-0.06147249431471504,0.5426544823434745,0.4045253640612406,0.34474711639144123,0.4449129801377365,0.34717330530706336,0.6427101269827756
Supp_Motor_Area_L,0.44896565848378345,0.5036191029958837,0.39861124422554983,0.24554472394924148,0.13394238221830262,0.4819799516220635,0.010408999116794855,-0.18596919622128855,0.20158486789488592,0.4051828615814361,0.30255684575303804,0.10645648394650034,0.5278566530703028,0.5245474593233951,0.2695746499375181,-0.12871150539803633,0.15691562032965806,0.7290955480826987,0.7385631967364973,0.9222485068099487,0.384419646635498,0.2009114410297563,0.22726341565958638,0.7291435070319341,0.0025710307287015394,0.6149705342649376,-0.24806110610824517,-0.17771770647952373,0.3867773515917655,0.5126929958248538,0.004129877510493467,0.31651966129858483,-0.22524556497593654,0.3247336642756401,1.0,0.6349172274766014,0.3366157576088199,0.021782719025293523,0.08503299932663312,-0.06107662931143,0.6636138195466622,0.5674297278294878,0.42960472371931513,0.10786506842723348,0.5670928968353437,0.4832585640659693,-0.18166286757753974,0.1437114955543545,0.38051326201871066,0.2085201300318072,0.574077305279875,0.31523323448553536,0.47979339445870245,0.33612988388243537,-0.14697449174759872,0.4582349939829407,-0.02237783778439988,0.34343695904608007,0.265152884611493,0.6666984535677414,0.4365172319445068,0.1485621484093296,-0.08696013738177569,0.4146899222004159,0.49047880952967404,-0.2355489430176295,0.5928141129840451,0.2670793219603367,0.6377014923748804,-0.011036458959200688
Cerebellum_3_L,0.36600643521214377,0.29235828370201317,0.4019897525860407,-0.03371953056141382,-0.09499214367599239,0.09842932865702775,0.07492080260059326,-0.1472895904036912,0.2664840722984495,0.0435534914624037,0.7107927135771193,0.10728071435615133,0.2738070786497725,0.393245234707953,0.6585223190227714,-0.19633970664542394,-0.02602207079385284,0.5307159807786186,0.33458417683988373,0.641949815185434,0.30689323664831814,0.14640464943958,0.1712034160542882,0.654561773631369,0.31032852155483137,0.12934208372422284,-0.5378506505117546,-0.12940300394068976,0.42897671220186817,0.5595193519740327,-0.06731501273592694,0.24275443868936114,-0.24209059990814547,0.0972421999666577,0.6349172274766014,1.0,0.10362341839268921,0.011214654378171957,-0.10133750930935889,-0.22657798369700366,0.4466224227567172,0.25922228939269304,0.2937961582512266,0.057192848554982204,0.18489744000587796,0.29721007735209887,-0.19319224236174343,0.13084468230979693,0.10509548376267035,0.26746039508092506,0.49916676061367926,0.4820511319025147,0.21524801815822456,0.40627816372137654,-0.4124156945348344,0.239978350122713,-0.33855106047783023,0.5840875952303104,0.40709569423914277,0.5857532439721873,0.12728476765137836,0.053046990382462814,-0.33454607566549843,0.4072814607141457,0.15297805236050255,-0.3368500167938084,0.43273955448071816,0.2997989307590437,0.33224405859069894,-0.07847321090733815
OFCant_R,0.19673177130986536,0.05623656033297418,0.5801533744432829,0.20222607933839779,0.5053488180642757,0.15321887559962924,-0.25966100469427267,-0.20940261970005747,0.0009100547304039453,0.36517137981995135,-0.12744064156847576,0.12235996794675766,0.2936143831057448,-0.11813428080746813,-0.017719791857138827,0.15668858813299383,0.18000197221640227,0.4254933295695027,0.4100859198788855,0.2912093273788108,0.4137528941761984,0.43932993319374253,0.2866350428413982,0.03015497307683964,-0.12330634599717052,0.5415160193568922,0.14310702872587364,-0.17646201213095658,-0.21219995628878788,-0.07094995823764741,-0.0004952391669287298,0.07309283877235807,-0.18635906736903626,0.5921558216879785,0.3366157576088199,0.10362341839268921,1.0,-0.079241093202376,0.4492582536249832,0.6642493670773232,0.46673628232098435,0.4805198166894496,-0.2064434077277199,0.11969571064623907,0.3226913802024774,0.23906237482279544,-0.14486472583652749,-0.0702882073644745,0.5263294430108659,-0.23558435040435616,-0.057712616074926525,0.2374424896782151,0.4738937219399316,0.10774712089092033,0.27754436829459633,0.30115926790086595,0.510061391735351,-0.26346599685431965,0.23246918074032838,0.09511423378819686,0.43798869299964716,-0.01756472934772393,0.18144726154978436,-0.09613889751667089,0.4197766874991456,0.39312369664277574,0.3539941019278735,0.28488331304067166,0.37967948078340585,0.3507736792853484
Cerebellum_Crus1_R,0.057160396429558065,-0.10900626050487137,-0.25119487540104907,-0.4218514593891238,-0.03635571841267094,-0.2806007393661888,0.5626497738587249,0.550328456513511,0.30398139145944386,-0.06355275248015019,-0.10534757519185052,-0.057026835538242476,0.20210122521213228,0.08775577496772095,-0.23634491815160935,-0.23896427120245559,-0.01421279369798782,0.0013709954726885958,0.040556126553705614,0.21281050929584555,0.007326034634491728,-0.17235454859814192,0.021310913593177466,0.29162376573436605,0.014931027604846997,0.02894203313187044,-0.11903300328264901,0.6037606231034633,0.3600470083112839,-0.04511318534859806,0.3445266778574798,0.1143684948152947,0.5400574522525197,0.012028409626829578,0.021782719025293523,0.011214654378171957,-0.079241093202376,1.0,-0.0712374896510187,-0.06950541963952728,-0.1194862732071025,0.15476345391085133,0.07588908171728151,0.1615795486228241,-0.013301827206418246,-0.2866269789658272,0.5776004294665061,0.27155259852291896,0.02146989691214541,0.232725786880924,0.08164156269961162,-0.1896622373655644,0.01207538832720956,0.03531706504578253,0.21468921546259143,0.07838527895640547,0.1423228642096608,0.03488695249648034,0.110756419773456,-0.01826311405135146,0.004931889749149245,0.21080387070702947,0.10892180265610338,0.12451953920182222,-0.055742762105163456,-0.07818803794479111,-0.22355005741679176,0.46903042074248547,-0.20244741256570983,-0.06512087266975021
Thal_AV_R,0.048405196284025995,-0.20561869339696845,0.23268176413824498,0.16727003905978732,0.29782305888741306,-0.02193864925678989,-0.12133933686926393,-0.08798857170341583,-0.04771783293249297,0.25623927020998943,-0.4035175512587464,0.625827287243326,0.13535034499722254,-0.06163988705422874,-0.21568430503717254,0.3132665981481544,0.08270079649494487,0.016715859449053228,0.15553034670693755,0.033126369902094624,0.16756543979022798,0.06541163061053279,0.13028852904841567,-0.19231299504262864,-0.28659216870270177,0.2890968564592698,0.19346982371577837,-0.027520525089642194,-0.13213011656554868,-0.18633085734680227,-0.08425588640799109,-0.25009836885724673,-0.041556758997107826,0.2534375745684215,0.08503299932663312,-0.10133750930935889,0.4492582536249832,-0.0712374896510187,1.0,0.4404268518203956,0.06883878727724983,0.12625480834341712,-0.4472228321100324,0.1470131258789312,0.11287307898132039,-0.03752881819825028,0.0006596081589033249,-0.18330258142774686,0.2000007073317573,-0.21710764882667627,0.01601069285177909,0.2027002543604989,0.05986590595233499,0.21059919828966578,-0.011262191594277986,0.38538180881263195,0.3989808458557498,-0.23873727550867102,0.12726385865319984,-0.01814608749327989,0.20507083448438657,0.0530507571314224,0.38233131961441885,-0.16785112608136923,0.2835769783003049,0.39416013575691,0.05488925756223068,0.231253041667486,0.3150537398090713,0.30967694617178854
Amygdala_L,0.12144173924466364,-0.02671080512166472,0.5374155576856104,0.35032892145229644,0.514486080331276,0.10827118819204468,-0.2577275549062522,-0.05214180526044506,-0.06552452768926295,0.502135092659879,-0.2377902487753726,0.0827589440286027,0.23771229509367986,-0.5038284881177617,-0.05461925601250438,0.5277908079064615,0.43762998803078723,0.09872394018790613,0.07780573596024666,-0.1325933575368572,0.336024445559511,0.5694499514590917,0.4535050421061673,-0.360124666266663,-0.16410089912368253,0.38322227738883424,0.5238030562709715,-0.13521769774323472,-0.5555829174825335,-0.48203379320276246,0.019409991635495706,0.10321893252590335,-0.04786022885080188,0.7411742640590028,-0.06107662931143,-0.22657798369700366,0.6642493670773232,-0.06950541963952728,0.4404268518203956,1.0,0.2707829365379965,0.4421401971176618,-0.31041460069235616,0.08985085557995266,0.25762427049445885,0.1866308295200622,-0.016410696385047694,-0.039699482960571894,0.5442777503868833,-0.4382010066381384,-0.17623093615611046,0.27924039114185134,0.37551068238741275,-0.22101638470020019,0.43818715040923356,0.19004892013451746,0.5441230370015684,-0.4103271294665649,0.1365504201211118,-0.4202268334980439,0.5245081762443828,0.20097280242243182,0.20507564713732132,-0.21061731413993437,0.4366873875489897,0.6945256634958872,0.22091824162195908,0.2865964779722542,0.15269600992819737,0.7687287190930489
Frontal_Mid_2_R,0.5594422945858843,0.4939762081945813,0.5486217911848776,0.47035469747628805,0.5345565374920387,0.7069890906904424,-0.4656759441290716,-0.46378369931113156,0.05201941706032124,0.5996438545369273,0.3310830903504134,-0.13249046216793506,0.4532070780978975,-0.06436555728062703,0.31993745344351743,0.29906278408396336,0.33335575818155483,0.845195005015269,0.6005495043218954,0.5502263649738459,0.14873715455350794,0.6470993846623442,0.6277936960132848,0.20959898988610423,0.13113674942332715,0.7693381600898861,0.22757999839052134,-0.5153903905287346,-0.25687182739687003,0.01597967214305048,-0.06735243029536322,0.2711378887205921,-0.47951506287873663,0.43291172371022557,0.6636138195466622,0.4466224227567172,0.46673628232098435,-0.1194862732071025,0.06883878727724983,0.2707829365379965,1.0,0.8248155835352783,0.4015523971465517,0.19725220868091187,0.6643651134910974,0.848329018967659,-0.45943134385516393,0.20998016151849452,0.7693263585214302,-0.3052258048916404,0.4629776416575639,0.47254580232105914,0.8239207803935027,-0.09595359456877199,0.22565600357279875,0.6207122268543158,0.24181363726091304,0.11532835028730941,0.2731259531379827,0.21473335195027113,0.6059172508193514,-0.07015591660534852,-0.05313897676420619,0.3463308910831506,0.5870224476351812,0.3640073696156392,0.920099500407348,0.2222608648040513,0.4111859043159414,0.45149963994221587
Frontal_Sup_2_L,0.5460875270326474,0.3624219379901528,0.47839341060721746,0.33824190552722755,0.663124038359536,0.5659269030223079,-0.09248398184292032,-0.022329090760907794,0.2546334256628121,0.6593864129206163,0.12667384697649414,-0.17050618021156355,0.620121964072098,-0.2010530346759977,0.145066680921425,0.3910832481647553,0.5545649149145262,0.7724278306312782,0.6065641289082588,0.557582553747527,0.15740078724853282,0.5796286858356107,0.752411800100735,0.19928177190347868,0.07550554999638377,0.7718651683191724,0.3693991270269032,-0.0800964343763026,-0.20805083281126083,-0.23179935835009047,0.1452031494528138,0.39401718383224943,-0.023629660215414138,0.5503772727206488,0.5674297278294878,0.25922228939269304,0.4805198166894496,0.15476345391085133,0.12625480834341712,0.4421401971176618,0.8248155835352783,1.0,0.3829062852861566,0.4176601242957719,0.6506739311022613,0.6467791085105358,0.005909723197280304,0.28881168974458254,0.8822746421927021,-0.33763773962736554,0.4445636531622251,0.4084214075434671,0.9114691840274195,-0.1949794617292276,0.4627208441472392,0.6462164300160526,0.38184471582481055,0.021033637317003646,0.2244598359295741,-0.06461419637528845,0.706515834287949,0.2088546238932426,0.07363802314619261,0.30170573940524875,0.6547809032042838,0.5003570970862663,0.7172923722907728,0.4678385614831134,0.2697874247707405,0.5631324697509988
Thal_VA_L,0.3859321388798998,0.39075104098322977,-0.1486299101659897,0.06911025078835979,0.021272648539539862,0.48005142450121424,0.08089906924310915,0.047692284763483105,0.08138604353105289,0.11822299416003251,0.3190398080158634,-0.2756028032347521,0.309297373289429,0.12309088219737094,0.10585196350882645,-0.11054802609399977,0.3567195768031737,0.47345997189998945,0.49641739561685855,0.4326281491252144,-0.22584840027647704,0.18049756611251921,0.4130039415839771,0.39883450013454624,0.0692875068716598,0.36666845884340954,0.07483915159134134,-0.03940547538953011,0.06793105125930546,0.01627151659613831,0.027607159877195333,0.3564618022592133,0.052176451575898335,0.04176352089796891,0.42960472371931513,0.2937961582512266,-0.2064434077277199,0.07588908171728151,-0.4472228321100324,-0.31041460069235616,0.4015523971465517,0.3829062852861566,1.0,0.35877332545949653,0.4370535124598885,0.5463796979584412,0.04152303393713208,0.5093598174589063,0.3945210663155217,-0.10895715931130467,0.6454438587062515,0.007531799036475147,0.44964250176127774,-0.3555168528118783,0.16915567910215695,0.47825869005112553,-0.17855369718381617,0.21410286571657455,-0.1635036606160429,0.04322365985233147,0.18147315350419363,0.10246613178824446,-0.05937001323731282,0.6865172749730951,0.22857807947199968,-0.10124956422779133,0.45407365532143806,0.16884508811880117,0.006304084872945844,-0.12547304453489136
Temporal_Inf_L,0.178924304478621,-0.00878238716711082,-0.07964324990348239,0.11661569452602803,0.44143193253904417,0.255358195900264,0.1455035820718919,0.27570604141945304,0.10416330611836529,0.22276180752933034,-0.01453344186313962,-0.08732844783922981,0.30515481851734105,-0.1144217702228713,-0.0494466971316363,0.32325607877318424,0.4208802285383574,0.21586205726783622,0.3318612202050824,0.18854226951340514,-0.26614458732066665,0.206951488424799,0.45448413343879607,0.003705301015308243,0.10097608166197572,0.2752319092647466,0.34071603092768127,0.22023223728511188,-0.11058964016060384,-0.38774538172474693,0.23583995761468723,0.23295316945456884,0.2947936885829703,0.16112005590465583,0.10786506842723348,0.057192848554982204,0.11969571064623907,0.1615795486228241,0.1470131258789312,0.08985085557995266,0.19725220868091187,0.4176601242957719,0.35877332545949653,1.0,0.21930754073085956,0.22077304471863174,0.3008700909144664,0.1715312007979161,0.43951166909733813,-0.36323599700585374,0.20254396597339944,0.1098807596708622,0.41734765351949243,-0.36406876501259744,0.40498321270494003,0.4270360887537626,0.28970013059801825,-0.0401169262236204,-0.25020457010393904,-0.30447859889051215,0.3032673765352441,0.1556556710564377,0.1695533768275627,0.18149878863263608,0.2812028928814551,0.3644665451573002,0.15270460887407075,0.4231063583101823,-0.029465685181512997,0.16866134984634112
Vermis_1_2,0.4692612077148096,0.45945586867342425,0.32664664566664886,0.4538260752278928,0.43031559726047186,0.6861038656710149,-0.23757234618392994,-0.25486939269422254,-0.13966563615129252,0.6480138122211796,0.07679613418957965,-0.08831813850483554,0.48492097674827356,-0.04441846612719096,0.04154345271304334,0.24074293333069535,0.49414872519781344,0.5898429439740033,0.6226230158300773,0.4735697713879291,0.0660114790515494,0.4555678164717044,0.5205061985691698,0.19568135911845966,-0.20256771102480234,0.7243834486977666,0.3550964346490796,-0.3209303768002174,-0.18251024541033173,-0.08634785218473527,0.12006051788583504,0.3101458816393778,-0.25251382900996067,0.43076868178802064,0.5670928968353437,0.18489744000587796,0.3226913802024774,-0.013301827206418246,0.11287307898132039,0.25762427049445885,0.6643651134910974,0.6506739311022613,0.4370535124598885,0.21930754073085956,1.0,0.626542525542745,-0.18830356985220933,0.2315449636037921,0.6850227640543567,-0.3079421505523154,0.39108918884196353,0.23765385813610443,0.640102496733422,-0.210870415647721,0.306601606969452,0.5596395402914909,0.2898435794267866,-0.14890059923268356,0.020406734612205043,0.0684964207706826,0.6061603639561295,0.10238724961690407,0.04422525672298926,0.33546537324755016,0.6314568740878272,0.29143263017815385,0.6435087309815958,0.1285142053773673,0.4613456622282839,0.3222141153207807
Rolandic_Oper_R,0.49553782959694076,0.46254833951608887,0.4060958334305102,0.6405652097468806,0.45558671474742696,0.8172942348785263,-0.5629684420880482,-0.4822049460975534,-0.08465128804587473,0.5408716569015429,0.34440235092443505,-0.17090012251910872,0.32133465712836884,-0.190685403291449,0.3676745794601673,0.42164998363206824,0.44281232742709026,0.6626767535458601,0.4862041745340489,0.3308009956459033,-0.08967661298959918,0.6346821065241107,0.6419172483818372,0.05137392595069122,0.06466185379166789,0.6794141186767356,0.42027562362394466,-0.6252021235602492,-0.41372465854117296,-0.10211317972355967,-0.151793546397908,0.2571304771290454,-0.505895811039018,0.3619389566380892,0.4832585640659693,0.29721007735209887,0.23906237482279544,-0.2866269789658272,-0.03752881819825028,0.1866308295200622,0.848329018967659,0.6467791085105358,0.5463796979584412,0.22077304471863174,0.626542525542745,1.0,-0.5191257404424281,0.252779745641709,0.7119048836394232,-0.41712430728163624,0.4766035620546879,0.4235784173261123,0.6886509748561136,-0.3075937035205765,0.24178049345565283,0.6347554139880651,0.17033118303281936,0.18872958025889558,0.0742639525664697,0.020975018654984384,0.5881096271012062,-0.05927966905025987,-0.026914587661524155,0.38753272208072176,0.5466412434129408,0.42292557865436586,0.9071563119197152,0.08854335495140755,0.35140389239992664,0.4175822335437901
Occipital_Sup_L,-0.0690684806336688,-0.3076291340919778,-0.2549774574487875,-0.49993096116167296,-0.06384801137257383,-0.44456791287794056,0.8719294230418285,0.9150340260050761,0.4298908068742357,-0.16823997964372708,-0.26114747003984706,0.0353050846533694,0.2591335530918318,-0.06607285954188948,-0.2567847999124231,-0.14154251650175928,0.21172459412773276,-0.199464769829347,-0.029757557947194372,0.07538426514983655,-0.03643333600047992,-0.32869792469339976,0.07369144732270826,0.1937074277956271,-0.1059441765589145,-0.19935970364113878,-0.05083346202402068,0.9212999842552901,0.3439573384939123,-0.23532853565516654,0.35974776704286193,0.23862208976487048,0.9359830613008377,-0.009492136410211327,-0.18166286757753974,-0.19319224236174343,-0.14486472583652749,0.5776004294665061,0.0006596081589033249,-0.016410696385047694,-0.45943134385516393,0.005909723197280304,0.04152303393713208,0.3008700909144664,-0.18830356985220933,-0.5191257404424281,1.0,0.1960835535280684,-0.05043007989861597,0.06779134927067972,0.08580802638382641,-0.1893990164783858,-0.09936321233632565,-0.03338500437943996,0.11883371448458276,-0.019294853499023063,0.002222854272755267,-0.047529933443109226,-0.05334346701224574,-0.31180032918894485,-0.07148728633571655,0.5152892400695803,0.10084108659371585,0.04672867542761252,-0.06991197026097183,-0.10218907470837268,-0.48321406521628946,0.4065166537344058,-0.26141361398239416,-0.1067276682336896
Thal_LP_L,0.3765526006187633,0.04731096625816224,-0.08237025838165761,-0.10801458431246136,-0.012552169598252496,0.1127186334202197,0.18469670913281117,0.21105398254189334,0.14243936162516022,0.02989426690456727,0.1817556118277127,-0.10275122799479279,0.20554191633253935,-0.05680771876423435,-0.03154936684062976,-0.07108622369284423,0.35417286275543564,0.2681759960450637,0.14350366859684652,0.20455342669465018,-0.21336704297777812,0.10862661599295818,0.36217436336614434,0.29089633469239473,-0.12015760842530161,0.27847578035360726,0.11573798056088866,0.18560052085550643,0.061234142939725865,-0.18129744541453688,0.18126465708160136,0.4121775865639419,0.20044756027062813,0.10067646663443897,0.1437114955543545,0.13084468230979693,-0.0702882073644745,0.27155259852291896,-0.18330258142774686,-0.039699482960571894,0.20998016151849452,0.28881168974458254,0.5093598174589063,0.1715312007979161,0.2315449636037921,0.252779745641709,0.1960835535280684,1.0,0.35017681539416945,-0.16867248680934577,0.47979670186531026,0.00012885405286623949,0.26796775810314916,-0.315062248286879,0.1766421414013499,0.4080117712466623,0.03635574529498032,0.016603956053309353,0.1960929009725931,-0.1514457300226785,0.08941269066649418,0.2007215439949669,0.11971529035860998,0.45703842167998693,0.23333937091076207,0.08405807740112596,0.22259851345032908,0.2447257228255533,-0.09563020240147645,-0.02097178388200013
Caudate_L,0.6221284182103538,0.24011048304553131,0.4818484024882245,0.4312631327904669,0.7391047895658149,0.608293815461845,-0.22765609377338855,-0.08786211756850994,0.11321879040110593,0.6770212027986574,0.041965504863540906,-0.2011754198097576,0.5478609931023429,-0.43395366177724554,0.11057413518541588,0.5210581201889607,0.7010643822382973,0.7195295264173193,0.5336497890311126,0.3503367858150241,0.0012665296737503933,0.6429218047220577,0.8728004868429963,-0.011184390062671554,-0.06573002978895126,0.7757789873575641,0.5644916517684705,-0.18579138922549998,-0.44513241157596184,-0.4379141654265356,0.12602190554234394,0.3612536665343523,-0.06756548513949152,0.5582510021494285,0.38051326201871066,0.10509548376267035,0.5263294430108659,0.02146989691214541,0.2000007073317573,0.5442777503868833,0.7693263585214302,0.8822746421927021,0.3945210663155217,0.43951166909733813,0.6850227640543567,0.7119048836394232,-0.05043007989861597,0.35017681539416945,1.0,-0.6028644036168218,0.40472592444196975,0.42116285694717553,0.891742913516471,-0.3410666075041627,0.4878005591873575,0.7174173747372231,0.44335285134971275,-0.16686315675394384,0.18984765939584491,-0.2823102574503283,0.7173914822838021,0.208759492667444,0.1359691421907857,0.34624146711010245,0.7218157766590082,0.667121379760989,0.7472708374266943,0.35855652958461387,0.2690030389463203,0.5982158739117267
Parietal_Inf_R,-0.22913050531832121,0.047792095610553975,-0.22760929593932513,-0.3608733685749672,-0.5031296308980163,-0.34011055091657566,0.3445855596757207,0.056959458265551946,0.13080363570401768,-0.37135299194798793,0.1665594131135261,0.13067891821928337,-0.10801915606952567,0.6747666024479555,-0.010610558596896075,-0.5816125067642294,-0.5067452133206732,-0.18707419546891377,-0.07221286483824273,0.2324995576335817,0.26507647007279433,-0.46273432849434704,-0.6162346642881846,0.5047241645418908,0.15748410343997385,-0.341446026383937,-0.7131740866432472,0.22993858569997344,0.7357375874138582,0.7548830485746143,-0.06379791941818724,-0.1277898138384818,0.04506587775973773,-0.2772082623724765,0.2085201300318072,0.26746039508092506,-0.23558435040435616,0.232725786880924,-0.21710764882667627,-0.4382010066381384,-0.3052258048916404,-0.33763773962736554,-0.10895715931130467,-0.36323599700585374,-0.3079421505523154,-0.41712430728163624,0.06779134927067972,-0.16867248680934577,-0.6028644036168218,1.0,-0.043198913505327646,-0.216524969816227,-0.46403348271030703,0.5733244028468696,-0.3939873743190063,-0.3675932481489152,-0.313824476691876,0.41712708212502386,0.11745036418696289,0.6727217265480164,-0.37649864493701657,-0.06871611092506952,-0.11825439897269831,-0.0096407632102893,-0.3829798774513047,-0.6923619352534476,-0.3753536510618811,0.015370717096415173,0.035591878122235764,-0.4729909032136341
