,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_M,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L
Vermis_6,0.1599996488897902,-0.20865839598611324,0.16610620763664785,-0.5121015885580648,-0.1389495656718673,-0.4630441889601723,-0.10216713968664884,-0.1176284284519966,-0.16041773803069048,-0.3841829714467417,0.40605219443775237,-0.3513294263194993,-0.1901721058326922,-0.00022530647353637302,0.41184321796555096,0.10497498367203163,0.1838824254903678,0.06287357726068446,-0.36026548094747163,0.07248309781538505,-0.1660990625426829,-0.06398027733313381,0.33006498278792185,0.14706209664782385,0.43210225748736825,-0.2981601420246608,0.28652073051535687,0.06504023988792496,-0.049833148506854795,-0.19875154130041078,1.0,0.1409446857457719,0.04442081320829078,0.21358941342709553,-0.0024020064871965066,0.015606486320589594,0.23832702460746183,-0.16168012009279967,-0.14485147523332617,-0.15322022180232675,0.08673113132518155,-0.05717276288165347,-0.4997084030318665,0.11630306976661105,0.048531535367134504,-0.4262504335785462,0.1456490974549807,-0.16329180627965778,-0.20732105834841696,-0.13280229112946737,-0.11550768070029943,0.17714553634645347,0.09449522178205734,-0.14096571559994772,-0.4001527519643051,0.18755777165220497,0.23296810621592198,-0.5706499467120814,-0.11719475567063577,-0.11294704322737822,0.09167516816099515,-0.27806625212301767,-0.12227352259352366,-0.04836999821102336,-0.2954568642023787,0.11481598028676598,-0.3365919764572618,0.23336577643510278,-0.21141303911277295,-0.03909316139720992
Thal_PuL_L,0.2734237663451065,0.18378045149899325,0.36721135169831554,0.2863605448348935,-0.1862294654785305,0.12657500589728266,0.3401094264456392,0.40216390946404673,0.11186268028103108,0.2372452333897273,0.22754762918307694,0.115709333576894,0.29025221256995515,0.6491132168713573,0.22899256020983333,0.19144122136246722,0.09474095692316363,0.6209892763856981,0.1999473835871082,0.5907496741264655,0.4367637849553184,0.1865917908185873,0.2534763064587826,0.5718124870819795,-0.025527948647725666,0.45172738836427556,-0.1289022766290393,0.49865785609260393,0.6243686974587997,0.5348722339611827,0.1409446857457719,1.0,0.3791182694565788,0.43171184406515434,0.6107479782130253,0.5694232239638666,0.19143394330973895,0.28746756126878925,0.0812430666731259,0.12764943493929973,0.6542735020552355,0.5524436349760469,0.05628533879790443,0.23725050727854047,0.45089087695886937,0.07370755286632558,0.3980814716720625,0.06313720764009643,-0.022778307954712848,0.3540067342440159,0.6062141992934654,0.30688513616481117,0.5906656990191599,0.42217474760448315,0.0351135443979581,0.299243213124282,0.5294986140305943,0.0030673835191217316,0.06793969329409509,0.6056409204471368,0.5333795635383074,0.158193309820895,0.43170009482240085,0.07665215608917299,0.30944837306256695,0.26148709569993467,0.3560117020003947,0.4851409222927919,0.4593071872656418,-0.10841265107460941
Occipital_Sup_R,0.2181201449665609,0.11656938261364638,0.19390659769795418,0.39476566095992144,-0.06695002568404207,0.07818253874010245,0.7432228529649644,0.5168859650942383,0.46482154078960225,0.2994134592233672,0.027310531561738773,0.01460395738068067,-0.07634088913340988,0.48619037339381727,0.0519803419725468,0.2648144539962485,0.05888663612586541,0.08953198959404547,0.05542973247742769,0.5091827643973815,0.444889436559919,0.27202734461953054,-0.0776391766822991,0.41050226728724065,-0.30209218482727895,0.39994698219567165,-0.08237891514372786,0.6252464988694239,0.6354657955243986,0.5644567746274093,0.04442081320829078,0.3791182694565788,1.0,0.22241071560006506,0.512809431807862,0.496084830613104,0.003332333641202878,0.4479458898811044,0.20495448942226657,-0.035934275428638626,0.42433813110500673,0.38603338685325217,0.13506634963889866,0.32861718253048144,0.4780322319220686,-0.16025957736508814,0.7234644515120775,0.24218918070409648,0.2228928442495589,0.37694008021239256,0.20801261707440002,0.1864692226376898,0.2609623492136265,0.13617953733772978,-0.04524031708680606,-0.05028490538907468,0.1843927765220004,0.15043191339389328,0.3932120540103442,0.49407711146677674,0.45838659573877255,0.3596731276342417,0.26490232001526665,0.17886129396911418,0.24421223365653136,0.00310358064369958,0.1918300573878825,0.24670062281020294,0.13616321898683573,0.026242802637893418
ParaHippocampal_L,0.34829095476404304,0.2784003513686789,0.275747600554263,0.022853972420639357,-0.1526294799904951,0.10700251051249399,-0.03513542485016174,0.16788443532384306,-0.09110046324673632,0.06609223727321467,0.478784807773569,-0.00943653029833073,0.29163206395782865,0.6558480635394133,0.6559978134086376,0.13829704430125656,0.6914764922766864,0.5959863362111678,0.15013406645667215,0.7767215034766212,0.0014133391384082948,-0.004914011894039498,0.7367785376162583,0.8531904360079704,0.3340566441355461,0.4539238587177228,0.23628588396392497,0.6106527318601292,0.5884910478133433,0.3304268566416606,0.21358941342709553,0.43171184406515434,0.22241071560006506,1.0,0.7025416082311565,0.7702513440648527,0.37695733639789364,0.2379032829602808,-0.003902016517051747,-0.18557041215509879,0.7341820436903435,0.5361917267761757,0.05196939681820281,0.31855406984508655,0.5023605138876683,-0.005323392211347187,0.2958323609016525,0.3708502637072911,0.23072469914029847,0.39282551496976426,0.6555076585036782,0.6112036831457826,0.7279696728477577,-0.045038558273170395,-0.20967357469938366,0.5576368658765489,0.6070541622812945,-0.168737278289805,0.2900397790231065,0.5765693766734555,0.5165811401700139,0.48727309268275737,0.439255104793131,0.12273673696766986,0.13355059877721126,0.3818257428504159,0.024055060117617214,0.8783085418759293,0.4988395168888986,-0.09795402158738546
Supp_Motor_Area_L,0.4440574018017827,0.356244677230345,0.2553412741412233,0.489037950590389,-0.09880889153173146,0.27646907959132766,0.40228592492204857,0.46257393470218283,0.31764766764121166,0.49332727423698625,0.21264735347759073,0.19617257914495778,0.45148153140476727,0.9205355797499976,0.42538059932521244,0.11774623656809007,0.22968946244070526,0.6243348881445477,0.37721074105522434,0.8868796232360596,0.42705462742873684,0.32126371123141373,0.30100955792907974,0.851873511966693,-0.11585929474153632,0.8215505624461277,-0.06970537241318589,0.7555536968770329,0.8870914487872977,0.7066648684761058,-0.0024020064871965066,0.6107479782130253,0.512809431807862,0.7025416082311565,1.0,0.8119257205457945,0.10987510367276566,0.63475078252274,0.14990986093398664,-0.019709369189429515,0.876302486804964,0.8546359791245458,0.33025381873785165,0.362387824922427,0.7822691904218619,0.2062015917570817,0.46533913925739107,0.5180390804834355,0.37549092784254634,0.5399849867889616,0.7560526135396458,0.518099073774147,0.8377706293643375,0.28871887092915777,0.07387109141309245,0.34911510048556843,0.6509364278175447,0.10305409809563662,0.5183362748923915,0.89907313694318,0.7651074566773475,0.37016537018101414,0.6464599549207968,0.13332586803327565,0.5055939945088984,0.3932307157870569,0.5014086825184253,0.6647102843938565,0.6330972943478105,-0.03154766228742342
Cerebellum_3_L,0.22367900209562683,0.35050895014825584,0.2455653243927614,0.3558908338624235,-0.11885037567935436,0.3022005379975308,0.30547010869949254,0.3648704916015068,0.11751896379129524,0.27949201779202093,0.18983799745941998,0.14965061348401912,0.3239009377508121,0.7687007436098949,0.3518717571975729,0.21197369444928416,0.49133051666115557,0.5735258249183511,0.3007347093929948,0.8648290372090847,0.35665974172864595,0.09467197856120137,0.5072777251498043,0.8599944376577303,0.010811686367585963,0.6002493332045632,0.011213362185733423,0.6764293164453693,0.7898610844401242,0.5729396545562838,0.015606486320589594,0.5694232239638666,0.496084830613104,0.7702513440648527,0.8119257205457945,1.0,0.1910333787659912,0.4840908271733794,0.1514389871781843,-0.07218051685049363,0.8036527644996481,0.7154952802667489,0.2706926924205914,0.29700679612475417,0.6019010515038404,0.08673202574816205,0.45840742969643794,0.463133800502108,0.38235208470724735,0.4618957291949154,0.7077498431310282,0.43538751242736695,0.7165278184408505,0.13659295563063217,0.07029830725889653,0.3976984809587722,0.5272534109195632,0.18065647504820004,0.41289069334851736,0.7540602495087659,0.5494742674207778,0.6157680713096103,0.5202397111625943,0.07476759878511745,0.30448214508696975,0.26542245911993795,0.33753203364851314,0.727163212414843,0.5850286909312573,-0.08954648485704471
OFCant_R,0.267718287090347,-0.008417965026405447,0.262546990490475,-0.04178744096435918,-0.31787564722911765,0.12320514595969405,-0.2836839591678811,-0.012900825282697558,-0.31450464213955803,-0.20999659187107889,0.424166970030382,-0.2965892765542642,0.096971334856527,0.13064024196364724,0.3361222280586341,0.2076285797200171,0.25103098379518024,0.17954564981962673,-0.22850622402540804,0.1023826753052663,-0.22132030027133498,-0.3511265148056041,0.33563099989907036,0.23140578418038885,0.5248423242883686,-0.09923325046152756,0.28961568806621485,0.18582099303053276,0.08368121531934285,0.09309913006221388,0.23832702460746183,0.19143394330973895,0.003332333641202878,0.37695733639789364,0.10987510367276566,0.1910333787659912,1.0,0.10062975700671532,-0.11031754261914083,-0.0627300144262951,0.19475302879376966,-0.07965835401789216,-0.2668220130200938,0.2735404271793993,-0.20894304173511943,0.09756746559712655,-0.028520142499117298,0.04813028142988869,-0.13804706247756818,0.15709636936913868,0.1626147422920236,0.42889748538670136,0.16687844565566717,-0.08445698341007582,-0.2516646901907192,0.13821624464145305,0.3499758255315141,-0.19983783059730806,-0.03815732996561818,0.11545746456829795,0.027638178312292032,0.03655914918850995,-0.16216445509577637,-0.18869506891863752,-0.08919098557803501,0.38794211438069953,-0.03974645252243514,0.41898741071818313,0.11783428178660978,-0.04635304766639447
Cerebellum_Crus1_R,0.26467009241359657,0.10305145660512867,0.13815698050883707,0.5979706712797176,-0.09100687166388648,0.313983334787983,0.36166829727071687,0.43729468266803995,0.42855769131287974,0.36687543512457266,0.15515809135136804,-0.019138439102396456,0.225967894422335,0.57738947509209,0.1322258686723576,0.06657677644850012,-0.10792487681711273,0.16964418493485553,0.11345189216516803,0.4584921431057231,0.3705605710372702,0.16694785881575164,-0.11592496936187029,0.3880345949262101,-0.11889983581778557,0.5532665531132722,-0.2832796096504763,0.5664802179680293,0.5604319489794384,0.6391804251383749,-0.16168012009279967,0.28746756126878925,0.4479458898811044,0.2379032829602808,0.63475078252274,0.4840908271733794,0.10062975700671532,1.0,0.008754009572283644,0.04246550323246105,0.439931726548884,0.4897693548291246,0.22571822858829937,0.45254455903766666,0.3935016501311785,0.34337376765467814,0.2785210221553242,0.6100562098518174,0.4827326833356986,0.5439298985533386,0.37003161500759624,0.24911156530139686,0.4502387674565561,0.1748150164963163,0.1932381000507274,-0.0720124535917324,0.4296760999435654,0.37021059277352864,0.5587289586471845,0.6475547208822552,0.5278163710642887,0.15077832272950284,0.43696814835689873,0.06134996258612601,0.38363312389180154,0.4065206623316525,0.5551289138903929,0.29022319309409433,0.36499521524689993,-0.06146759014487626
Thal_AV_R,0.011267838035005822,0.5816584863691227,-0.04227114305061053,0.20040966619727504,0.19716500217301003,0.2770907209489881,0.19815876732775767,0.26599074615216967,0.10611788330566177,0.22255268179479135,-0.16324058932475377,0.34157375666710643,-0.014813445349741926,0.19214686652283708,-0.17458771814043106,-0.00332605133210136,-0.05473975290383275,0.10342540398732465,0.38876196302261323,0.13288134206279548,0.13804239883139793,0.2526322262358039,-0.09566537621271069,0.11755263378388836,-0.23676971564065624,0.1901101824864185,0.10101254988304055,0.08261098946243485,0.2242372067820383,0.21524685404738927,-0.14485147523332617,0.0812430666731259,0.20495448942226657,-0.003902016517051747,0.14990986093398664,0.1514389871781843,-0.11031754261914083,0.008754009572283644,1.0,-0.09794105839241003,0.14677720367763042,0.15888865994248863,0.24230992499885007,-0.07879690351588375,0.20924275023439068,0.07089766857451361,0.054067360856342554,-0.020693286243827342,0.14385512010750062,0.05057012457246679,0.17419153939716125,-0.0516565267899215,0.10453961653149846,0.1416505798877794,0.06399857218667623,-0.07151253861599242,-0.11307070279363719,0.26150873749351117,0.19725930874047776,0.1801923510088922,0.05310435453081804,0.06091802906779601,0.14005362806121685,0.07666610371614382,0.3516438930781614,-0.1220777766252042,0.1542492893918739,-0.06703208091155052,0.10120307735932527,0.048546805671092354
Amygdala_L,0.011489442947699612,-0.06638309002408382,0.0005701935527640745,0.12348061823239453,-0.0655473950031978,0.04396385356753188,0.09986148806939844,-0.11603549295228294,0.01685695177467507,0.025725917444806873,-0.019245387144463465,0.1320063258303546,0.03340486574592615,0.0058809289609666315,-0.1339499075475891,0.05171507965744136,-0.20015549399513483,0.038168468453099715,0.0511821094785085,-0.060827871266343154,0.17366514140524159,-0.0545901703908727,-0.10570345743898749,-0.0963578898288903,-0.16407380812345732,0.053516205339502666,-0.12739929908076916,-0.015845827841347918,-0.046428539901250586,0.022721714264499152,-0.15322022180232675,0.12764943493929973,-0.035934275428638626,-0.18557041215509879,-0.019709369189429515,-0.07218051685049363,-0.0627300144262951,0.04246550323246105,-0.09794105839241003,1.0,-0.07042547817116454,0.035325010288049255,0.13910638266497247,-0.1404936146186593,-0.02787374121144337,0.15747729052845102,0.05266905636055407,-0.15262270754524068,-0.1494070260459067,0.12845621580370425,-0.010155734402279227,-0.25405117557803375,-0.04588685129265887,0.2657191076075593,0.2146130794347931,-0.02826727881452843,-0.07339217232741384,0.1609359947961435,-0.15655456940886942,0.04143772758263848,0.05889812470947405,-0.08058889700296215,0.048950451738223225,0.000576499830460016,0.07696875220084991,0.023945931887804306,0.18588305834536697,-0.1445047945739397,0.05112210939642871,0.03176269434811675
Frontal_Mid_2_R,0.4599973054837912,0.39355076656929866,0.2818057030681321,0.36559064279847125,-0.07475515602129984,0.30227600716375996,0.2814221573549131,0.4007135438715856,0.1481886720650739,0.4839228141318745,0.3120137226151717,0.23188094878698182,0.4539395438751436,0.8499089115509392,0.4301098742312703,0.10526488631957959,0.31366204858673435,0.7322131360349557,0.41214707658261307,0.8930920138296464,0.30766766620826475,0.24448939585780655,0.42407529264517163,0.8843000200028487,0.028967775909639424,0.7398603762325399,-0.007641245554545819,0.6384553106331783,0.8473067873413268,0.6251834362640949,0.08673113132518155,0.6542735020552355,0.42433813110500673,0.7341820436903435,0.876302486804964,0.8036527644996481,0.19475302879376966,0.439931726548884,0.14677720367763042,-0.07042547817116454,1.0,0.7561387797201394,0.20536446566065567,0.21733025800872446,0.6494831906951364,0.23428220724742524,0.3865107784470401,0.363031371012087,0.1999450220199773,0.39040446515682886,0.7665376470328881,0.5547965129079366,0.7875780535553187,0.22286499280430813,-0.0430246303508157,0.5031443378424739,0.656239938017893,-0.0123457043122335,0.4131909732998325,0.8601107851136305,0.677033451112286,0.342117709216245,0.4986122807799857,0.11423397850511659,0.41546680259972046,0.3511525809830222,0.4208053181379305,0.6961623915292099,0.61625294184417,-0.05911104183733641
Frontal_Sup_2_L,0.2598508862860907,0.38343197166361465,0.1406243961884713,0.4391479553364644,0.08252672348001071,0.27155768943043657,0.40538319382873783,0.3520105578589334,0.33112622059972796,0.5121843299580301,0.003319993562231884,0.34772851259032395,0.5082634760876846,0.7754891886972511,0.2784948007660468,-0.028559955462981568,0.17065504949455793,0.6106910592949771,0.5187318200038937,0.785537588564249,0.4694818242504618,0.45640470653548376,0.3005070972352696,0.7368240728659349,-0.27377791877138774,0.7963506719873915,-0.13078419134477737,0.5577706823402074,0.7759452075404047,0.5953083616015065,-0.05717276288165347,0.5524436349760469,0.38603338685325217,0.5361917267761757,0.8546359791245458,0.7154952802667489,-0.07965835401789216,0.4897693548291246,0.15888865994248863,0.035325010288049255,0.7561387797201394,1.0,0.5054943049831636,0.23464557039702924,0.7511346996101352,0.2146396743556465,0.4072803565814546,0.45317687681786134,0.4021191638773229,0.3598930209175191,0.7530778624770852,0.312684316599804,0.8180630679866102,0.2990536662932713,0.20697633657126868,0.303034863033045,0.5605829998979847,0.18705132980828315,0.4133714089147317,0.7917852127530388,0.6554484687338734,0.3294488388316231,0.6167150819575972,0.13226113333626452,0.5390167959215051,0.3317696869404995,0.5465928328348466,0.5053970242329143,0.6408005237808745,-0.04841415036081225
Thal_VA_L,-0.06683370521661147,0.524106065818185,0.005341153939825399,0.5209987288063324,0.22297306939837883,0.48867508450800395,0.2679968693190383,0.09236423266471214,0.3528539010566107,0.49760304353520185,-0.3700617682614501,0.5165494339333715,0.4445299128139471,0.32335528883487,-0.24833828388564225,-0.12132905552965507,-0.07983589462824328,0.13915681472329952,0.7188117825241526,0.23087065134754162,0.38738010643471743,0.4183404957934962,-0.06171180620406789,0.17716205019543185,-0.45631512119978473,0.5738050837317575,-0.1883773439276776,0.1293825627574031,0.3424049548256425,0.386792272948262,-0.4997084030318665,0.05628533879790443,0.13506634963889866,0.05196939681820281,0.33025381873785165,0.2706926924205914,-0.2668220130200938,0.22571822858829937,0.24230992499885007,0.13910638266497247,0.20536446566065567,0.5054943049831636,1.0,0.008596950417793136,0.3721601449345287,0.41592676426667363,0.04809246871098904,0.2078701024002245,0.41925960002727625,0.23534419943313403,0.4844014161525023,-0.058643680589098884,0.30956322599605507,0.20560365489815013,0.415727328764506,0.05667414626171004,0.0410346794508309,0.4912613649619265,0.19476631907993483,0.41574825437340684,0.1526651644726421,0.26336793866018593,0.40763992943007415,0.09053979926001046,0.5891264681419994,0.04515316564995501,0.5248096424373512,-0.022564029734449997,0.5157291678376686,0.21694130342564008
Temporal_Inf_L,0.17780494128736865,0.03442064979281186,0.18346442741571237,0.08826959107752311,-0.18812294776216273,-0.06441178792176426,0.17844862554696636,0.2847556248685896,0.3757997982647331,-0.14841410999617802,0.26641020590547265,-0.4563700837673549,0.033258279793883266,0.2750177553066326,0.2619807351401455,0.11378624255511141,0.13414829278586707,-0.09118461409379629,-0.0722060357912929,0.2565534896233081,0.17863728703217896,0.10069282632933554,0.10164122992784629,0.28651156321760196,0.13424799904172313,0.18926509745242265,0.05241121566432604,0.36772887951790334,0.2968934420645291,0.22331489717386255,0.11630306976661105,0.23725050727854047,0.32861718253048144,0.31855406984508655,0.362387824922427,0.29700679612475417,0.2735404271793993,0.45254455903766666,-0.07879690351588375,-0.1404936146186593,0.21733025800872446,0.23464557039702924,0.008596950417793136,1.0,0.3068596934564643,-0.06172138856262732,0.32189000445874916,0.47780129219380135,0.410902999469038,0.17247389698107807,0.2222388191062042,0.4295908768312251,0.4130286327482624,-0.11239740560870273,-0.18668816524161316,-0.033122504102162255,0.36793914229164865,-0.16190037319125744,0.3680052209121636,0.2625337133459613,0.398345739062629,0.03549984307839978,0.25735149630115733,0.0018265605975086576,0.22049598071491303,0.29197317145309964,0.027745907102442506,0.4857831486430586,0.1585410724911563,-0.1375467287556551
Vermis_1_2,0.3246729091004612,0.34507822335165655,0.09272588310065066,0.2327819274250788,0.1499407429030185,-0.002774780170704254,0.5090964548741124,0.41633267923765716,0.4976521925089659,0.46895277747429837,0.03815865914635715,0.27568372362880267,0.30744186006664315,0.7039238332913751,0.34355505026574334,-0.06848508369675611,0.1826620952494501,0.3931432249813683,0.4919868991922714,0.7168521331104463,0.46140311442313475,0.6197762203791877,0.1947570060428377,0.6474029014554734,-0.3602465146730713,0.6975518458147554,0.05977290796307446,0.5270474893300248,0.686282399467479,0.4424714811962845,0.048531535367134504,0.45089087695886937,0.4780322319220686,0.5023605138876683,0.7822691904218619,0.6019010515038404,-0.20894304173511943,0.3935016501311785,0.20924275023439068,-0.02787374121144337,0.6494831906951364,0.7511346996101352,0.3721601449345287,0.3068596934564643,1.0,-0.08723178124721735,0.4727410285601885,0.3641572586455251,0.3369144340908023,0.2757547618784307,0.6317005896367022,0.3557644808140939,0.6516942926567426,0.1910845384280964,-0.01786865475017163,0.3251189530548141,0.37535188229067223,-0.03001848742468231,0.462565650719516,0.6484494218595084,0.7252169034349066,0.22688922127888303,0.5794117958489335,0.16496188058559624,0.5368527463422877,0.0591468463940658,0.2578760847929511,0.4553421317061457,0.4371625460099146,0.011721687715973305
Rolandic_Oper_R,0.09558796084789636,0.27404425916976755,0.2039874081449722,0.6687423973799138,0.05073801199079862,0.7868522591216828,-0.11690708600355225,0.02338359152580354,-0.018484946735618974,0.40042575992544627,-0.10474507622207871,0.34976003392669863,0.4564840227826298,0.25249128459714687,-0.17384887961509482,-0.12820986056136754,-0.345769147873201,0.29798269576597125,0.4224041581856405,0.04847674530123466,0.13961494102084268,0.025476281504111846,-0.17522566591211827,0.07107117590773915,-0.011137693656829208,0.44928545633823275,-0.3422211322794872,0.11846114727371153,0.2088088851877514,0.41521020751982374,-0.4262504335785462,0.07370755286632558,-0.16025957736508814,-0.005323392211347187,0.2062015917570817,0.08673202574816205,0.09756746559712655,0.34337376765467814,0.07089766857451361,0.15747729052845102,0.23428220724742524,0.2146396743556465,0.41592676426667363,-0.06172138856262732,-0.08723178124721735,1.0,-0.26965690466252695,0.20243692881666192,0.1327585918961204,0.3057899216733335,0.30982328648616253,0.12079187283931786,0.2565726705108792,0.27955274634821986,0.3594730496058051,-0.06360904994520762,0.19234346485011836,0.48165493956448485,0.14886033131232565,0.457932450935814,-0.040500383414827715,-0.04917110862890701,0.202508008644955,-0.07739156260534412,0.30641902352155004,0.30293434584820744,0.7309568443782739,-0.04363009110949948,0.41173470949241575,-0.05808623746562814
Occipital_Sup_L,0.17032681725458124,0.004766254149211187,0.16504336640122233,0.11658015829460734,-0.07030300429388986,-0.1007611293498186,0.7630015653654368,0.3612879669434661,0.2989564387246608,0.07842131564479529,0.05306105988101419,-0.01072847210728679,-0.057930224133874705,0.3390205086316088,0.16490168441385997,0.17423155337620833,0.25370215940720403,0.14750413311002702,0.0034926876005830702,0.46933751027985665,0.4279899137140096,0.22842283690028387,0.17924913101263265,0.43512525383280815,-0.23407143531010577,0.29302316608507334,0.0440669103688716,0.5817690358083853,0.5284143998584389,0.23924497894708766,0.1456490974549807,0.3980814716720625,0.7234644515120775,0.2958323609016525,0.46533913925739107,0.45840742969643794,-0.028520142499117298,0.2785210221553242,0.054067360856342554,0.05266905636055407,0.3865107784470401,0.4072803565814546,0.04809246871098904,0.32189000445874916,0.4727410285601885,-0.26965690466252695,1.0,0.1691330321746845,0.1451454307428181,0.10423589025506216,0.1818961246306542,0.17740110595131844,0.3266858467320381,0.02092583494777606,-0.13562572731688222,0.20375345828392805,0.1888290805505375,0.03261344524933091,0.23425363221593803,0.3320025842127739,0.5085716512258558,0.34735010941371713,0.2952480520478153,0.23857443858250832,0.11350315499210109,-0.025516053578092304,0.05273587765942658,0.40754065952007557,0.1697970142666364,0.08336125148918265
Thal_LP_L,0.2072278865182166,0.16369988840667762,0.008557622386450957,0.3661801505511982,-0.05292644468157791,0.16437782028420525,0.1483645037147139,0.2183472038384172,0.19571819177737773,0.2361128553284134,0.040370016819162,-0.07088363514746364,0.33789804992165573,0.4041324855621634,0.23220423776105775,0.040349737375801935,0.10749069109511934,0.17915857160933168,0.17652553050282058,0.41682858278983803,0.22315967441338255,0.054843813522900804,0.11561126022048508,0.3741724884371593,-0.020433983021312746,0.45384928013665704,-0.08717629249340851,0.3887907597859688,0.40741206275938396,0.3537536158550967,-0.16329180627965778,0.06313720764009643,0.24218918070409648,0.3708502637072911,0.5180390804834355,0.463133800502108,0.04813028142988869,0.6100562098518174,-0.020693286243827342,-0.15262270754524068,0.363031371012087,0.45317687681786134,0.2078701024002245,0.47780129219380135,0.3641572586455251,0.20243692881666192,0.1691330321746845,1.0,0.6949869965148072,0.3080988154225192,0.3398900198304741,0.3001704432121179,0.48584369279898093,-0.019754920597522607,0.17991062248330894,-0.03461711137147325,0.45919651271615186,0.23295894263584663,0.7453886760212315,0.4152855282954056,0.3399450323547914,0.24669533401711438,0.3918014980831552,-0.01261113042456523,0.3254492867102737,0.4349945154615916,0.3498453548990036,0.3900444289493233,0.2942048053763639,-0.2992687389860891
Caudate_L,-0.025829596430973187,0.3592562216632928,0.03665217175710337,0.2831999849778646,0.12269360774540485,0.17492580839596136,0.16133363493894137,0.21964424004761077,0.2521471678266853,0.21689791533974345,-0.08153074537499748,0.07327502594335317,0.2479190570704896,0.2942474291716118,0.006973185567684016,-0.13771644943621478,0.14459300054995342,0.02209004611126042,0.366921593864628,0.32648000857646453,0.2868558973593429,0.14913328143885304,0.11811626556475195,0.28229507991607544,-0.10438181278301893,0.3685327142155769,-0.16998984786262458,0.2178610228043385,0.28073868237806976,0.25639346166594,-0.20732105834841696,-0.022778307954712848,0.2228928442495589,0.23072469914029847,0.37549092784254634,0.38235208470724735,-0.13804706247756818,0.4827326833356986,0.14385512010750062,-0.1494070260459067,0.1999450220199773,0.4021191638773229,0.41925960002727625,0.410902999469038,0.3369144340908023,0.1327585918961204,0.1451454307428181,0.6949869965148072,1.0,0.19149190745505887,0.327484911172412,0.11541840618758376,0.4085586546777292,-0.25873331633952534,0.11659273140196681,0.05193767170371114,0.1850918694317688,0.3270553963454527,0.6176511440221549,0.29698085569262167,0.24076267473033447,0.2819772604775136,0.4462497388608858,0.12392062576235909,0.3585983106386326,0.19171903032782842,0.2889047065558438,0.2230873592752968,0.3159963296832521,-0.004131210119807026
Parietal_Inf_R,0.24092663467554679,0.15046178300324178,0.26108576140158757,0.5270102730888263,-0.10164098787870358,0.30993128415221066,0.15460644942777108,0.3580213012894835,0.15871792938999352,0.26190237406610234,0.24252244456859248,0.08546158042717328,0.1542364256175066,0.6716248214546549,0.15581795285188355,0.25793679458944463,-0.011742063912598516,0.28253346200606405,0.05673319009366593,0.4305352348798626,0.2698807823955556,-0.010421272741438968,-0.0038708428377837237,0.3661891862660459,0.0011338481659639787,0.4710846252691544,-0.18418959794531614,0.6395708781946957,0.49699890174270595,0.7474388329072649,-0.13280229112946737,0.3540067342440159,0.37694008021239256,0.39282551496976426,0.5399849867889616,0.4618957291949154,0.15709636936913868,0.5439298985533386,0.05057012457246679,0.12845621580370425,0.39040446515682886,0.3598930209175191,0.23534419943313403,0.17247389698107807,0.2757547618784307,0.3057899216733335,0.10423589025506216,0.3080988154225192,0.19149190745505887,1.0,0.3572450998773788,0.15186648039514603,0.36709104148539196,0.32592870147502917,0.19117891945273516,-0.06433958990406032,0.3915407694604784,0.3793762648635264,0.2699905309298039,0.6165853276985722,0.3071068035924629,0.2572286686206173,0.5221449069736079,0.11048317637256475,0.2525894457231992,0.36001929858239484,0.3992244596705067,0.2828773934341899,0.3118509157544383,-0.0826587267070473
