,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L
Pallidum_L,0.37433721433786415,-0.008163472330321586,0.46602983740541115,0.1283969044146775,0.498003541948194,0.20819185695890235,0.25485470416527445,0.02113067286866543,0.34140544296829617,0.5694468718688154,0.430577651789258,-0.14007365290527643,0.021440837914663655,-0.04129563381688873,0.37202324637605316,0.37707518357568165,0.3881068919344017,0.46295220990962976,-0.06939640809869295,0.3164862615939732,0.4167047191091143,0.3068802165200279,0.19699884694325778,0.22266004044819132,0.2835645135648477,0.37958862636096113,0.3256768999761865,0.1862664063616383,0.27952747990353327,-0.15299728126582832,0.28788300035338543,0.3512638907019278,0.18409688694411946,0.6597447376242953,0.19708753089267125,0.27566647539566086,0.6029516752042189,0.25335960156655174,0.3119250471958302,0.23785289924224254,0.10324551740609031,0.4296229864546782,0.08981682360582831,0.5345391709070068,0.30096529214067724,0.22460680536455715,-0.041776608328179324,0.3140841787442486,0.7602819640358396,0.1990709660642668,0.5102635388001131,0.31038548393373366,0.44326456164757183,-0.011439585936949418,0.7238728573539752,1.0,0.6514938175983657,0.4163176428137371,0.3116468480920312,-0.2032299898098165,0.46372764942347633,0.4015028934604276,0.2593044573221065,0.2803522102940403,-0.19042565823265908,0.3964560600843002,0.15997120148837873,0.6038540778368258,0.33924871507374654,0.718913284320676,0.45911951940907136,0.3636242115447458,0.2388961516020907,0.5819715921666204,0.6819654381696764,0.23148774890192472,0.3588030308375975,0.3575232830884139,0.1622081241007892,0.5499106211613396,0.31343627288299697,0.5661542406590672,0.5540525498623838,0.47648236969796076,-0.1288397923262168,0.25408772388901685,0.347401698384243,0.8104813054630894,0.21031174551680668,0.3038256727826736
Rectus_L,0.39402640107850756,0.045050858747139245,0.5481705538214271,0.4179386496835666,0.7247207910068593,0.3772158288088817,0.34293542825348733,-0.12482067512506873,0.31677357273504275,0.613618339470707,0.4388086162891539,-0.15635272205501544,-0.07411194121701543,-0.013052910620474444,0.4434795112628197,0.20134065941682275,0.5662024065865481,0.6249548106683406,-0.23705271957094454,0.28938052925735513,0.4273287070822489,0.45305915149544,0.49829718258450817,0.11984207879354832,0.2682550603892313,0.3806705975051986,0.3195196948384868,-0.025580352094870442,0.47536924120458934,0.21373831826607373,0.414738049526002,0.30276318752823633,-0.07217018581107759,0.3997464417573999,0.30698338695854804,0.3211312741087931,0.6275713578514267,0.4233817490909823,0.5110870004550345,0.39192087591778235,0.4494165005551195,0.5195741265022251,-0.1561717423401876,0.7636476877758721,0.508750604469655,0.49122791385171527,-0.2698484555873238,0.49371159491407335,0.42425117203178253,0.042013982425400845,0.2615329205667173,0.46060704368692057,0.597025661707962,0.0841399465316902,0.7298669592964782,0.6514938175983657,1.0,0.5373880706964608,0.4704557792313467,0.20204881381205722,0.6374117693596397,0.46832890933380344,0.43832078427933163,0.4745742625488384,-0.2665484014024114,0.5650918257963321,0.4269162485143981,0.5803934747575857,0.2407219572728429,0.6860209686247177,0.657537579019024,0.5800995896674045,0.712338697631622,0.33398564429661576,0.666307107367641,0.41348452115136886,0.6128576091022288,0.5037229793458574,-0.10455935744983627,0.5599398955105611,0.4156493709726943,0.5796939695462002,0.18186591604562602,0.5917709002916978,0.034791170555339715,0.3056634749249755,0.6238713132506789,0.6573452337692651,0.5247723890848701,0.18132751213620707
Cerebellum_6_R,0.3765016303364376,0.27397218338590784,0.5180429859914883,0.6885272539601599,0.6566392322674985,0.643933168639025,0.6486641310699035,-0.06880856774560815,0.46837033480117785,0.3334033974701552,0.777701367868217,0.02592410675106654,-0.060966482310867674,0.023585390626169104,0.8770382541544729,0.25773150366247,0.7601524239091231,0.6104809476000489,0.051385469288099166,0.6259574258847216,0.27603597397553836,0.5957344648203904,0.5748382128080244,0.4805437706560089,0.7318726486913302,0.48564778749839355,0.7046912629949232,0.0967005013220726,0.8155810716456865,0.2965287968985884,0.8919504846078083,0.21266160430285408,-0.07183866886370008,0.4467897296030603,0.5135563277731464,0.5572738269594354,0.5817391925192683,0.8661713978806891,0.4783153212650516,0.3051804944430856,0.39924175064074763,0.6358488497457866,0.06152345728879278,0.5738835993143108,0.39501090021732654,0.609447940254814,-0.0003656764781897959,0.6720949506726381,0.3236105674631328,-0.09162133257138848,0.3803401926759278,0.844834572194815,0.6055054954407745,-0.09958687105692374,0.5651132461323205,0.4163176428137371,0.5373880706964608,1.0,0.6476455555153743,0.2767395086268755,0.8807184577802183,0.8846452500329575,0.38174661499892437,0.49617130423487826,-0.055551721916980955,0.26159526029811875,0.5503476554646639,0.6083220602388313,0.2806171896942489,0.4557001602697504,0.654359286398215,0.6327979700725115,0.42819961762334874,0.23512791781580192,0.7258812307396301,0.5868934363918413,0.8160899978318148,0.6862998008600478,-0.09753333052811795,0.6361298877071382,0.40149769318067996,0.7019157637982613,0.26674539694019467,0.9363055634552018,0.07958196769901682,0.33044414289280727,0.4527366667324766,0.2807321652970597,0.5501308796083607,0.42391957937575875
VTA_R,0.2806611731646272,-0.06698517268876858,0.11412640626879568,0.4028781104598192,0.5883355545772535,0.4382978537855993,0.5099227619420944,-0.02242632691548629,0.4034288457703223,0.22838854232481168,0.5682743232613438,-0.27583847136870543,-0.2608866829765055,0.06536434735011912,0.6085413428736277,0.16527687258352386,0.48257867180225267,0.418275759005096,-0.24166748934636254,0.47387307213314367,0.2093984598830311,0.23716027784468482,0.2962365861891602,0.32239322450948416,0.32404597188499445,0.2631739360948403,0.3585044610414592,0.10475499907979464,0.8145251503863521,0.22579405518738654,0.539253898488404,0.16985478759862577,-0.14952340212522744,0.21983696997844696,0.5047027007718918,0.477151529003827,0.30286640926147723,0.6538505708805212,0.5363821667865902,0.2533055691739598,0.3769986709745998,0.6405990755842333,-0.27537457057700515,0.5395889583351806,0.5649311613915848,0.4234116269054315,-0.13183769220602692,0.5099988457470391,0.10817031541335631,-0.02257765096362141,0.3140834574627033,0.5700378694906841,0.6718013128662285,-0.28473709515222706,0.3717542308854728,0.3116468480920312,0.4704557792313467,0.6476455555153743,1.0,0.22875136650840763,0.7410945836901863,0.5866703379356033,0.3690046591601216,0.24343224763438706,-0.20252638848564947,0.14690970476404722,0.3370718362298662,0.4840524802149345,0.17268625961792008,0.190767220637692,0.46782356693865906,0.7174741602598266,0.39917662966730527,0.06658782840877639,0.5551221984098613,0.340177297367096,0.8053467727019366,0.36819872037126095,-0.12215634107766193,0.3762809485224216,0.45760356558363985,0.39526718202785127,0.2418494929263944,0.6543675520550822,0.052868104046948236,0.35644318034542044,0.3198975370440482,0.2919681565178952,0.2529026801612486,0.32376625836073547
Postcentral_R,0.28393321771839863,0.3254918724430681,0.21226568716657337,0.6943038920652719,0.40719447304846845,0.3612922513014529,0.3925135901037328,0.2339626030358351,-0.13052621500101935,-0.08855775202049898,-0.12677423610355473,-0.03190528178703519,0.10465647856155096,-0.16260230936097314,0.07822488100125925,-0.18513633718298889,0.4758270479328848,0.2743969641821425,0.11706703910414201,0.21304635498794414,0.024605214210404132,0.39484542564172337,0.614545020069054,0.07324288836938962,0.08720566092921171,-0.07743965666681596,0.3471427964353408,-0.07471475570933422,0.3928502398261801,0.9540868265740642,0.23813651043285036,-0.2512042865887224,0.035074378131745194,-0.3363348880582959,0.519830616226228,0.02429249610443842,0.07643445915059803,0.395685897520619,0.20587271706899804,0.1678805642932014,0.6889755242785675,0.08981584758996505,-0.11519036868005116,0.3345484048735821,0.24794702065197868,0.6627573184473214,-0.11429664423201853,0.5210111189019665,-0.07058378374522735,-0.14519066699609257,-0.2090898347183066,0.2845254498783925,0.27341093262092603,-0.1322928918666249,0.0556567465639534,-0.2032299898098165,0.20204881381205722,0.2767395086268755,0.22875136650840763,1.0,0.2297814061989377,0.26257607684713286,-0.01452353062678248,0.36373532914467116,0.15840337831878312,0.04603719008805278,0.5880372095193542,0.11582103579007022,-0.2399956251980166,0.16111820150316594,0.37452559604538394,0.3282435700543671,0.4315775611643151,-0.0737109106394128,0.1834894871689338,0.1914609901195401,0.4091465131242717,0.49906343939120806,-0.17249795235433615,0.10731906826959148,0.07279614626698694,0.2568175706653399,-0.16296324998365028,0.205715041577234,0.5040362067994462,-0.16987005735427407,0.17520238158179896,-0.10556668313132113,0.6381393537523109,-0.15331236984906682
Cerebellum_8_L,0.3510266216345406,0.042526805639795766,0.40578221118187346,0.6007276573612127,0.7393974371314216,0.5886181391410473,0.5478178646567692,-0.219662177540759,0.4465233620559491,0.3849861101773876,0.7621222179713698,-0.16163670525704052,-0.17308366188208177,0.04490738555430401,0.8233226216010399,0.12701016210863417,0.710904582533954,0.619414953322824,-0.22714469573106733,0.5595998637558119,0.2753897139197058,0.49049112999759137,0.48368270581038614,0.38090498540053486,0.5604712497307196,0.39115153365949645,0.5377211667294455,-0.038123223411865644,0.8511646529574107,0.23815467034755505,0.7822984059752808,0.21496617024580897,-0.17794535242206388,0.3374337238102809,0.5459770429552144,0.5607691146023122,0.5187825381171988,0.782298490238153,0.6108314113696129,0.2164673090523633,0.4949966906867499,0.7522815931976636,-0.19558611883570803,0.7430944280127988,0.5420754005377839,0.5695835359983337,-0.2574736030206281,0.6373286702737628,0.248389966150977,-0.027417039122275673,0.3414393036329482,0.7524310923956715,0.7355916926683376,-0.005197313609119662,0.5470508004189484,0.46372764942347633,0.6374117693596397,0.8807184577802183,0.7410945836901863,0.2297814061989377,1.0,0.8084718024553773,0.4767251056115151,0.4342928270245743,-0.2979327820497793,0.2148871299358103,0.4683883492525411,0.6290434625018987,0.2187347661243341,0.39050138832027775,0.640810284370781,0.7866832673500311,0.5104832011430162,0.14044642255240725,0.7677302973872536,0.42914007995496334,0.8886700206573699,0.6372774068843564,-0.11013465953973796,0.5703417751274655,0.5277808701477824,0.6017830696771933,0.2502910309029581,0.8842759777595014,-0.0044751797449335004,0.35849050010014605,0.5249370171790709,0.3582998413288543,0.48697902517436165,0.36586937681375764
Lingual_L,0.40492421107683974,0.15718147523990794,0.44637046452693036,0.6451128328629062,0.5801352090994227,0.5192368792990365,0.6385459701613106,-0.05705549863419648,0.3461659178209459,0.2800470298960266,0.7162600243880078,-0.04761222959780639,-0.00706982451511542,0.014725428006428608,0.7832710232116978,0.22511023618553017,0.6959131726373098,0.5567207571464609,-0.010861340556640545,0.5296942369513371,0.32978225308652187,0.5464307080507309,0.4980616585821373,0.3710233218412635,0.6480700752062829,0.41809659860425685,0.6160746663893036,0.07663741861280401,0.8235607135538985,0.3092539819280796,0.85371872789537,0.21312442095001147,-0.06681384452095171,0.34194531385320615,0.467189359614341,0.5265074272694219,0.4749549829979159,0.7498266192952519,0.4766756260465441,0.2539360510974829,0.48249847142357233,0.609536985288412,0.020259272652756042,0.5483211532013113,0.4178211076290056,0.5091930075189104,-0.05611682213040653,0.6170294065447534,0.2686554604633575,-0.10790664293413209,0.26254491377899475,0.8201691242061092,0.532249409685322,-0.06185659246172545,0.46702375094770343,0.4015028934604276,0.46832890933380344,0.8846452500329575,0.5866703379356033,0.26257607684713286,0.8084718024553773,1.0,0.3906830761082748,0.5131396044525609,-0.07134648410380778,0.18615753642834487,0.5135471623672878,0.5478994043145711,0.2439802215232185,0.4430172837530276,0.58480934979848,0.5586248312622407,0.41601505875247924,0.1740382185219196,0.6748439638853038,0.47112945157167363,0.7875840734627885,0.6094750116286101,-0.14060076746426114,0.5514147890046438,0.3943415799889136,0.6549248614102211,0.2319407758519496,0.8056688944326631,0.19540186561165948,0.3044266820026445,0.438353190999738,0.3232288059066639,0.48670180297574317,0.4026130490075317
Raphe_D,-0.12710758639502534,0.0005650240865482182,0.24953207090252455,0.16381816924151896,0.36501412707815095,0.17087779062053568,0.25740703265756126,-0.23179362243545662,0.27982418545751997,0.4310982318302793,0.5443832455377167,-0.06676309486259704,-0.3739424869242783,-0.004952894715202503,0.4721095594376411,0.26621427229366523,0.2697696638267549,0.3957207457593892,-0.32472058964924777,0.19414126690524727,0.36632916398474397,0.21209376555855056,0.2218252367033969,0.05226587449870942,0.14520505017795995,0.35200108049498524,0.16450736937505822,-0.1687048766303694,0.44090281548793836,0.012541438527344033,0.3435599112819573,0.31221417541814545,-0.27937310449055747,0.18244156863872396,0.11231874340901689,0.3082037507571406,0.32725628201109647,0.16750768945558459,0.3810370970625429,0.31479295483832015,0.20198509812730844,0.41048499652980647,-0.23832379042197513,0.3825975744002825,0.5026572599573552,0.2452405593518768,-0.07607448102535927,0.2622382824267192,-0.044939982242018485,-0.03731013781570066,0.12379402793117497,0.4039720702253814,0.31930313331927634,0.05086142827349041,0.4830979443792408,0.2593044573221065,0.43832078427933163,0.38174661499892437,0.3690046591601216,-0.01452353062678248,0.4767251056115151,0.3906830761082748,1.0,0.2597079739667508,-0.4246560582586465,0.16799786217389057,0.09403327678587196,0.23184171173870907,0.14773345587231576,0.22925523642625673,0.2990227692688821,0.34323307220548055,0.38143153472617547,0.1879254250118342,0.3570059888701171,0.38353634725090097,0.472661544266145,0.26279488000727214,-0.08449997755676568,0.3055742212149025,0.5181553756069515,0.3461518767644601,0.058255726925401215,0.41194818677993333,-0.04744984571672949,0.4786955562296471,0.3244601598572089,0.2768839796109413,0.15476995089476983,0.09490345329339235
ACC_sup_R,0.25443711374143296,0.2290850597180242,0.6669181749578595,0.6917051560770089,0.543374769777449,0.5272518918485165,0.3711239805791043,0.006455191194435632,0.3514105867690356,0.28651074544234334,0.3218384552036488,0.14274055996609755,0.08837025209428075,-0.058779769762162426,0.4022424711518793,0.25866974917039126,0.630704153904462,0.7309638822395332,0.0518734575186537,0.5020165792079379,0.2937962749601768,0.78484838078683,0.7918789812501379,0.35570674238574856,0.206664717193668,0.49314981074061737,0.3262699261920538,0.1616259912244842,0.4052622883173054,0.34468875460168125,0.33169032115965735,0.3051723117231991,0.08976546958309316,0.3249973520708612,0.4262339063892491,0.24816511424435928,0.5818591026427181,0.45670161001392356,0.4787031198550915,0.5046657789137807,0.5161560508527735,0.49849569788932696,0.08597698548639031,0.32956350058452394,0.44884396813744537,0.6213997967500897,0.027314600431785904,0.4972002056036092,0.1726531305652918,-0.11786172151214373,0.021395626804240047,0.5014396148779426,0.4704159230482968,0.016034950086945065,0.5018137381857468,0.2803522102940403,0.4745742625488384,0.49617130423487826,0.24343224763438706,0.36373532914467116,0.4342928270245743,0.5131396044525609,0.2597079739667508,1.0,0.0371175749081835,0.45664057265798624,0.733983606805485,0.33678512962775864,0.2099210758900563,0.5541762602722508,0.7238296746563302,0.40765883240589035,0.45401544431370083,0.2055476466962629,0.5545878413531283,0.4959700427130237,0.46965254840452286,0.7151266718240533,-0.11511101830264757,0.6505121524065383,0.4285953101669053,0.6879235631938226,0.04756148724129802,0.4895830945080673,0.2000561578817731,0.24674154040736204,0.33000047557644435,0.3086323302667333,0.6393666294492811,0.2550559531620361
Red_N_L,0.32818834786078765,0.5929911379983966,0.0665215701656147,0.12911378706139431,-0.26851039168594687,-0.08238935639990311,0.12256015738537138,0.6044981600751058,0.19550345426443996,-0.24420063551773258,-0.2647934728521252,0.488483869519885,0.5261293709019117,0.018825011290616235,-0.23069640087000362,0.14588617949739324,-0.13826579430019426,-0.016070645903766258,0.793028471659748,-0.13928865284770503,0.09835374014223242,0.0865867843144203,0.04032469691212811,-0.0675102615088425,0.18944890435877784,0.19515196530125886,0.11999796548457994,0.19239045300686966,-0.1814601095813376,0.12582428071487262,-0.15613246696310182,0.027007306877968127,0.09500953101190976,0.16303694019282208,0.010796773397174268,0.11056624084838788,0.047892567533261945,0.16776328206145427,-0.39581850112105754,0.029680398800929528,-0.03528038254875136,-0.3103311002705598,0.6653819645704704,-0.24929943672927238,-0.40074308828067706,-0.1589637685744972,0.46949389845689365,-0.22436545692544785,0.19186366764364604,-0.17825217313775862,0.1614977244335105,-0.05669989090977629,-0.1435156630846449,-0.027789810020827862,-0.17086135469199043,-0.19042565823265908,-0.2665484014024114,-0.055551721916980955,-0.20252638848564947,0.15840337831878312,-0.2979327820497793,-0.07134648410380778,-0.4246560582586465,0.0371175749081835,1.0,0.19407312619965453,0.2245277330856504,0.1841647401790851,-0.04895431406665835,0.04481470443244044,-0.18898281360799937,-0.2150097506035409,-0.0744621420432578,-0.007395814077035106,-0.17209894468522496,0.04765117473642587,-0.2720568914339913,-0.027561358105902278,0.04703003742660545,-0.057320403264074254,-0.3626428172502142,0.1516085558425876,-0.03853185142971596,-0.11268458791535742,0.3067322187067055,0.06631658556896358,1.3831742456134956e-06,-0.24679462398490906,-0.04674678459076925,0.11146992766369225
Rectus_R,0.16793854691506657,0.2552293527335197,0.549693322666203,0.2415642577238968,0.30137462766400064,0.0998163266769695,0.14037403787673106,0.21069134735897274,0.5122856428156919,0.32179493472968856,0.221012541023999,0.20882940844278414,0.34092313370288985,-0.04811002864507596,0.1942476969575823,0.5032312038528265,0.223316821828467,0.5052101097334731,0.13124474226721922,0.06923355542027086,0.32261096576668913,0.442299577820162,0.3676367194436609,0.0070336006694190715,0.04987417445935542,0.6531382655313549,0.17688769550842615,0.18957331147573164,0.11501489645528956,0.04271241098354065,0.07268881585496158,0.36758999697182315,0.08076643524989612,0.5341230578112911,0.18244728746181418,0.2925073812483081,0.6376440254753732,0.222726555704439,0.262937177176514,0.5565967136258162,0.195986908333957,0.18407436024497542,0.35905226778595345,0.305180362214708,0.2947084928619209,0.1749405034045237,0.15749921363365152,0.12221486338012598,0.37145649784814894,-0.15765519730350802,0.22808424453646794,0.2917144767856237,0.37330340986815214,-0.07819619462000658,0.579578624691945,0.3964560600843002,0.5650918257963321,0.26159526029811875,0.14690970476404722,0.04603719008805278,0.2148871299358103,0.18615753642834487,0.16799786217389057,0.45664057265798624,0.19407312619965453,1.0,0.4100739219445461,0.5017045697329574,0.2519798818258421,0.6271008989078981,0.34297513544331604,0.30655718990266073,0.4395311541207631,0.34117673503219403,0.3045063815571774,0.30169208618997373,0.1891128076731699,0.34082677790569177,0.02450071842108053,0.475405560618397,0.23067220694676951,0.5729259134785313,0.10843737895814964,0.33149590844023663,0.09847263439469639,0.3198017140372121,0.46090222674421943,0.5145982798510378,0.23894442846647498,0.13415705554641266
Frontal_Inf_Oper_R,0.348949080671457,0.32506930722156735,0.5039722171662169,0.8354022584334967,0.5819469633291349,0.6053081218029035,0.4876851268320071,0.24394048655370346,0.29009975535188776,0.1970460209870332,0.24670010117634764,0.05520027548326919,0.02570497061904454,-0.10081372895735372,0.3996697968431714,0.1155543187218567,0.7013441572484596,0.5375698455523895,0.18353460450706355,0.5401920606228316,0.20237834818352396,0.7713808411864743,0.7827214481213146,0.3377600406119495,0.20674455444622222,0.3041037513743307,0.5458144621177545,0.21374285866200388,0.46433461466584225,0.5585531484257238,0.3816913385345835,0.0859011358563963,0.08440186213340338,0.1730681259116803,0.5512412312780486,0.2409212830214463,0.38746522613878764,0.6160432693137894,0.2493905813528919,0.45095098905585007,0.5880319114670101,0.3748042551610096,0.1315215246283639,0.3612040599975128,0.4067847139269507,0.7080467129454523,0.02261176631232124,0.5656979137713213,0.2401403419056338,-0.0703272173036371,-0.03099623355452566,0.5298870155096412,0.5070681077017338,-0.057425086039794314,0.34588155944951604,0.15997120148837873,0.4269162485143981,0.5503476554646639,0.3370718362298662,0.5880372095193542,0.4683883492525411,0.5135471623672878,0.09403327678587196,0.733983606805485,0.2245277330856504,0.4100739219445461,1.0,0.3672061085793739,0.11024980213359921,0.5277788936484401,0.645349132826183,0.4701814681505495,0.49091869578790226,0.16472031308417417,0.5216685992689706,0.4418485045245526,0.5307534795831065,0.7054484828272889,-0.10753221913871837,0.393327123947762,0.16741125273009694,0.5862329267027853,0.04738097913735596,0.5460674448776486,0.3273077808507708,0.0801312078587942,0.2202593952869628,0.18939731785985353,0.692059930922381,0.18395852256188566
Fusiform_L,0.5251778872251591,0.3332220810231781,0.44534326593454215,0.39709338984754994,0.5436777727926001,0.3176716870582693,0.46893305852653433,0.23320554317448372,0.6519009477031166,0.3481254198780655,0.44948765250073996,0.1491627971134586,0.26455422182973964,-0.042568074104106644,0.4482814007369333,0.3751333310880775,0.4692744416010225,0.6211834310571356,0.2695583768879192,0.32726129961492106,0.38453220160564106,0.4157967991619879,0.3770678086574803,0.24184717867300104,0.47511200728093234,0.6007927928385732,0.36808044927448047,0.08827935207342799,0.5469312063499823,0.12676145740846148,0.429663556302648,0.3829529003427043,-0.049798352264659236,0.6125866565477511,0.47736882817908477,0.7250139433331109,0.6815588363934602,0.571341511700309,0.3138743642669702,0.20135153517706733,0.4433160416976234,0.6033909070495082,0.33773245379612954,0.6776414952971168,0.3890571675855221,0.3036864118350784,0.06276818692824344,0.334569970182284,0.5557255079630684,-0.1545738933009884,0.5748507714579981,0.5078763855099764,0.6934554157097575,-0.06290474493520234,0.5810937254967881,0.6038540778368258,0.5803934747575857,0.6083220602388313,0.4840524802149345,0.11582103579007022,0.6290434625018987,0.5478994043145711,0.23184171173870907,0.33678512962775864,0.1841647401790851,0.5017045697329574,0.3672061085793739,1.0,0.2631200496891457,0.6008743530240505,0.4674937663901008,0.6039944212708976,0.3574050095804192,0.2265044913932618,0.6926079163933083,0.25225210874430043,0.5671483522833234,0.4406168679947469,0.06136650978465556,0.6366354320858847,0.30493326535886267,0.685270688325187,0.34586372288063183,0.6042092654941311,0.20755424394682365,0.4441398367095552,0.5831136645590262,0.4615199677544772,0.32987416315412743,0.3952697861380395
Thal_PuI_L,0.004601924836753279,0.04663899630521898,0.1745396310709578,0.04169765630208666,0.1707618884143294,0.28092939548259643,0.11725736041387973,-0.028341759823627403,0.37064063587637086,0.27556900226373277,0.2975924637652707,-0.037314639859681725,-0.0760344982739423,0.21914228463712407,0.2870465458782408,0.181397231723624,0.14885306728408038,0.20684123732802157,-0.018628155540273757,0.24485940915233248,0.08425251839112179,0.12418129818278939,0.09763300176080345,0.2553908043990479,0.1615513126158347,0.27947923888598647,0.1609571341944044,0.3159124846009879,0.15698815936489013,-0.2740246808997349,0.1951554121626954,0.22363961977410948,0.03165582202562603,0.4298562663136513,0.0587534978875409,0.20472548000457824,0.33210659090313505,0.21152159988726474,0.07044883778559434,0.2557090904362083,-0.0855682052986056,0.2519387026279978,0.11615864312160767,0.0960098524815629,0.24750048703028407,0.12495630308859398,0.17616630142358694,0.21453302101477204,0.26122064867880507,0.18018182571206418,0.2881761077951368,0.22089544356537763,0.22408710641908602,-0.03552290456910438,0.38092354230716263,0.33924871507374654,0.2407219572728429,0.2806171896942489,0.17268625961792008,-0.2399956251980166,0.2187347661243341,0.2439802215232185,0.14773345587231576,0.2099210758900563,-0.04895431406665835,0.2519798818258421,0.11024980213359921,0.2631200496891457,1.0,0.26702458848278804,0.2569771628245337,0.19561532760740893,0.010573319246687743,0.24976891471060467,0.2846380275713107,0.2799923217535679,0.2050782830093758,0.14554870237013415,0.019648200907969253,0.28063906550861434,0.16396055529266618,0.2780729808328271,0.3861418484860334,0.3061797341724824,-0.16984719739331466,0.237500451207782,0.030319090600478146,0.24531054037303335,0.10255197256533975,0.3628207102041914
Olfactory_L,0.43732023539019466,0.25750317129587674,0.6775437225292557,0.423494793556222,0.5958971704854722,0.33845721371522414,0.33294963429943963,0.1221509085481367,0.3285123052851053,0.6041704034211965,0.31107418606127213,0.06663075354741017,0.2086034701747226,-0.12040221423545448,0.3439742404920148,0.4437827107240523,0.5417535061594893,0.5928410859067371,0.19425089156361788,0.35050163611469537,0.4700775327408121,0.5876141570061099,0.5400146613411696,0.1969431657054248,0.2710814027922054,0.5203217425040726,0.4814054065589222,0.21438600618410766,0.23061012568554312,0.1701803818466251,0.27941112923280104,0.28882180632592536,0.1614685396219287,0.5883661291418522,0.3481702827583519,0.2759290717984974,0.6892529512116995,0.32581942290862204,0.31271951803714193,0.48206993867204123,0.3591632313812176,0.37695804080340284,0.2941516370245785,0.5482225325668088,0.3638225588151318,0.4454167517443166,0.028037706557801217,0.38932054573837704,0.6850763683899602,0.10406668752192627,0.27437743033755074,0.41450611612500804,0.5048285168093456,-0.025657783048722856,0.7128708851423677,0.718913284320676,0.6860209686247177,0.4557001602697504,0.190767220637692,0.16111820150316594,0.39050138832027775,0.4430172837530276,0.22925523642625673,0.5541762602722508,0.04481470443244044,0.6271008989078981,0.5277788936484401,0.6008743530240505,0.26702458848278804,1.0,0.6385672055727176,0.3769086795301566,0.4026111783139725,0.499939079606248,0.6492377043840267,0.38989233842211135,0.35496664759377994,0.5458575293467626,-0.030440303287689784,0.6139391705234082,0.18839967696618756,0.7438530650077577,0.37117787049588497,0.48786182941675427,0.08993143757068905,0.20993477338120606,0.4087739556646127,0.7432886209447331,0.5230493113669903,0.22102731962904423
ACC_sup_L,0.38551257880410034,0.09063612023978265,0.5789758195546697,0.6900200036536025,0.7956191045187909,0.701350607123395,0.5328082948814384,-0.1335938896078337,0.3067128440748398,0.46254539890876684,0.3774223300552936,-0.1429324215292007,-0.15335685945082017,-0.05175937508295107,0.5116837866919163,0.1021141675450468,0.8256585243904744,0.6770790811945337,-0.09851646891808688,0.7183558105197431,0.288132468795627,0.6932547703148372,0.7547839406168119,0.5372082418902628,0.31287206188289923,0.3379132918657517,0.48459321508637937,0.16140166130316758,0.5691301438737577,0.3411040735653491,0.4869503864633234,0.058171926649610774,-0.020137480152625755,0.3077145034036809,0.5856940780522222,0.2974215860483841,0.5624124420521622,0.6382155007132143,0.5262042509863222,0.3810615938026539,0.5161756022842601,0.7051485594655841,-0.09266917835868636,0.583990169019658,0.561940597105814,0.7558953038921619,-0.17068585607736078,0.7327292556284215,0.30145933461785035,-0.006056200998965731,0.10244749523310978,0.5314219825181671,0.6965606923823147,-0.015497639196531339,0.5696038625180118,0.45911951940907136,0.657537579019024,0.654359286398215,0.46782356693865906,0.37452559604538394,0.640810284370781,0.58480934979848,0.2990227692688821,0.7238296746563302,-0.18898281360799937,0.34297513544331604,0.645349132826183,0.4674937663901008,0.2569771628245337,0.6385672055727176,1.0,0.6534058516720329,0.4210193539745454,0.18467941992998863,0.740499522285433,0.43627901527008417,0.6997906472323805,0.7482850960100856,-0.21135065798680155,0.6698975718674729,0.3867354388733724,0.6463902061911196,0.253088935096929,0.628009794184504,0.032269418074307,0.15840900222492543,0.3113830947557253,0.4090454930416024,0.7515174942344852,0.3248376730282656
